,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate
773,2019-07-03 05:00:00,988.0,988.0,-14.91,3.745,213.5,-0.8338858220671681,1.384226201149072,178.83995560371108,10.444451257982484,281.135482619907,66060.21119781453,-0.003914046117960984
774,2019-07-03 06:00:00,989.0,989.0,-14.46,6.8,207.8,-0.7749444887041798,1.5090858739631288,184.81659245812875,11.114322951315186,281.2791727075392,66035.24724271917,-0.0038174274274286163
775,2019-07-03 07:00:00,990.0,990.0,-14.14,3.847,207.8,-0.7749444887041798,1.3532861680635544,185.24645315641885,11.611992148901615,281.51900416372536,65991.69397063149,-0.003759502402886764
776,2019-07-03 08:00:00,991.0,991.0,-13.9,5.569,210.4,-0.8028174751911146,1.3260743100483814,192.57083829720722,11.843502186582342,281.47553813939544,65948.75321524439,-0.00364683724567877
777,2019-07-03 09:00:00,992.0,992.0,-13.72,8.23,201.9,-0.705871570678681,1.2656466290503536,199.5423510286837,11.917395716628798,281.4268522817308,65944.29740313666,-0.0034551020960688033
778,2019-07-03 10:00:00,993.0,993.0,-13.72,6.642,204.3,-0.7349145951499599,1.1697857474983,203.9069622258938,11.650781047495485,281.1773717969648,65897.50951243505,-0.003373490173573114
779,2019-07-03 11:00:00,994.0,994.0,-14.02,4.902,206.7,-0.7626683296956881,1.248363530019992,211.49177277040775,11.139120271696044,281.03818031875136,65886.61401362401,-0.0034402293575866625
780,2019-07-03 12:00:00,995.0,995.0,-14.44,5.191,208.9,-0.7869350219613372,1.2612060269353778,212.423885771225,10.241550214120622,281.0343879898708,65874.06105501692,-0.003558651900979444
781,2019-07-03 13:00:00,996.0,996.0,-14.55,5.077,207.6,-0.7727335734973511,1.1278935952188383,201.60594853743635,9.120614201032065,281.0844914928795,65911.24264393141,-0.0037247278319606798
782,2019-07-03 14:00:00,997.0,997.0,-14.47,5.837,224.1,-0.9211854055657211,1.083906492060576,195.72610850657,8.042960991904817,281.38367734625893,66001.48208441606,-0.0038793839538606126
783,2019-07-03 15:00:00,998.0,998.0,-14.85,4.339,225.6,-0.9310558158625284,0.9020847368631104,198.27893533616611,7.06681038474163,281.57966706956165,66036.91120884608,-0.004028076027684972
784,2019-07-03 16:00:00,999.0,999.0,-15.17,3.459,227.8,-0.9443763702374812,0.8464559112139517,200.02513354220244,6.47413804114487,281.7225255911947,66079.71264065256,-0.004170729945295258
785,2019-07-03 17:00:00,1000.0,1000.0,-15.33,3.499,229.7,-0.9547607995027974,0.8005961080755971,201.64588108333527,5.826976928190152,281.75341338482906,66077.16925484776,-0.004316612326358823
786,2019-07-03 18:00:00,1001.0,1001.0,-15.8,3.411,227.0,-0.9396926207859084,0.7446015064936152,205.6854836907294,5.566495868481755,281.8208055058188,66047.85441278316,-0.004333119234905581
787,2019-07-03 19:00:00,1002.0,1002.0,-16.17,4.273,229.4,-0.9531906677929468,0.5380277720728825,201.25462679822377,5.47714673016868,281.9950475931775,66027.51306322317,-0.0043042536551206765
788,2019-07-03 20:00:00,1003.0,1003.0,-16.48,4.433,238.8,-0.989776230907789,0.3984882621923673,210.4730537607257,5.249733873303033,281.9819949317478,65994.81601416942,-0.004346144923569864
789,2019-07-03 21:00:00,1004.0,1004.0,-15.39,1.55,299.1,-0.6142852000989432,0.24412455440088182,211.60962148987014,5.100784058111912,281.9282493877093,65972.56837829723,-0.00439143402806259
790,2019-07-03 22:00:00,1005.0,1005.0,-14.93,0.493,256.8,-0.98540789848349,0.13852965221299504,236.3157871082667,4.761277188785189,281.7914988686651,65943.21330254708,-0.004454719850996396
791,2019-07-03 23:00:00,1006.0,1006.0,-16.47,1.683,304.5,-0.5372996083468242,0.16814726902324392,282.6970122000342,4.382656735266695,281.6075993557541,65939.07732781548,-0.004520658595077728
792,2019-07-04 00:00:00,1007.0,1007.0,-16.23,0.83,309.0,-0.4694715627858907,0.15340905502060764,307.00136267954184,4.140226146417906,281.4424130146679,65952.53172389806,-0.004589571057087697
793,2019-07-04 01:00:00,1008.0,1008.0,-14.35,0.224,7.71,0.5106929826670318,0.2016574863112668,275.1186640761025,4.938216008005223,281.75680003341057,65984.5445340079,-0.004504327055748245
794,2019-07-04 02:00:00,1009.0,1009.0,-13.09,0.401,71.17,0.9973526879433388,0.2909339345967809,236.15060728590774,6.447712123308027,281.80053691725607,66002.30597972643,-0.0044031805651256846
795,2019-07-04 03:00:00,1010.0,1010.0,-13.83,0.315,162.8,-0.1010562971829464,0.6087702008822798,220.3433378989643,8.026247341889292,281.75047398844185,65992.33699622475,-0.004215281242754917
796,2019-07-04 04:00:00,1011.0,1011.0,-14.04,0.784,171.5,-0.2503800040544414,0.9658352929466835,212.42916087217625,9.553173655366571,281.75415163012093,65977.1550216648,-0.004017468826822225
797,2019-07-04 05:00:00,1012.0,1012.0,-13.08,1.084,123.4,0.553391549243344,1.1635572210713623,210.4386569350715,10.57372323669576,281.793569210731,65967.94730339281,-0.003805311674724906
798,2019-07-04 06:00:00,1013.0,1013.0,-13.18,1.345,164.0,-0.1218693434051473,1.3326990932433138,212.3427744928619,11.535070087661573,282.04213195609253,65917.37179103747,-0.0036871028528592266
799,2019-07-04 07:00:00,1014.0,1014.0,-12.84,1.315,191.8,-0.5707135676844319,1.5789617693272993,205.31745008056907,11.970547935876564,282.00967389032115,65900.39600549737,-0.0033898986910313065
800,2019-07-04 08:00:00,1015.0,1015.0,-12.91,2.428,212.9,-0.8280603346224944,1.692408116799978,207.071730969801,12.14173892345619,282.0297258830813,65855.34491291184,-0.0032792792547507543
801,2019-07-04 09:00:00,1016.0,1016.0,-13.44,2.378,209.3,-0.79122353296749,1.6945468126012102,211.63603389726498,11.750458079519856,281.9400216993806,65825.6008350289,-0.003408877245938567
802,2019-07-04 10:00:00,1017.0,1017.0,-13.86,3.175,221.3,-0.9010770213220916,1.537147531789921,215.41090101401403,11.07443083978294,281.88894254179843,65789.64372533218,-0.003411095712622199
803,2019-07-04 11:00:00,1018.0,1018.0,-14.33,3.229,232.2,-0.9668233886044594,1.3717207189778537,210.1151248842965,10.175143599649935,281.89690521593354,65790.94218979822,-0.003624654829643235
804,2019-07-04 12:00:00,1019.0,1019.0,-14.14,4.961,233.1,-0.9707164815781908,1.2324683262783094,209.26554939897156,9.056978847170846,281.9124972929789,65810.76391679129,-0.003816123551080984
805,2019-07-04 13:00:00,1020.0,1020.0,-14.44,2.544,260.0,-0.9743700647852352,1.085829044943802,202.35169678904563,8.335610035365718,281.88710693730445,65836.41945540791,-0.003929183709324593
806,2019-07-04 14:00:00,1021.0,1021.0,-14.86,3.246,258.1,-0.9812926639922452,0.9667671147058613,199.32664046712833,7.703983049299749,282.0410076924646,65896.38535803588,-0.004051562585820464
807,2019-07-04 15:00:00,1022.0,1022.0,-15.31,1.298,290.7,-0.7229671459095682,0.9339112104262737,197.238023441614,7.1846501456747225,282.12407371220246,65927.48086389492,-0.004142899657989244
808,2019-07-04 16:00:00,1023.0,1023.0,-15.63,0.85,136.8,0.3452981989985345,0.8369388759478353,196.0609331780456,6.735730846092239,282.1374302470748,65966.66777385883,-0.004210514750536552
809,2019-07-04 17:00:00,1024.0,1024.0,-15.76,0.588,152.7,0.0749787268263279,0.815771904976847,196.10040068636584,6.333689282949884,282.1159028960946,65946.1206861946,-0.00426158178474563
810,2019-07-04 18:00:00,1025.0,1025.0,-15.56,1.107,282.2,-0.8171448983351286,0.7376462872562658,194.99657183149782,5.950321898816401,281.9817992368056,65903.44187310014,-0.004269350245241619
811,2019-07-04 19:00:00,1026.0,1026.0,-15.05,3.058,253.6,-0.9933727656003964,0.6699851258145176,193.8808448159713,5.65825213481966,281.99966175223733,65890.97726331145,-0.004313407614688209
812,2019-07-04 20:00:00,1027.0,1027.0,-16.09,1.257,203.8,-0.7289686274214117,0.5897970334126182,194.7167964075374,5.314818570634427,281.86584239719554,65855.68413245853,-0.004333021588125875
813,2019-07-04 21:00:00,1028.0,1028.0,-16.26,3.01,266.8,-0.9408807689542256,0.4358595813272769,204.930363127468,5.035868907899287,281.78852885295464,65819.01475319917,-0.004375174168003277
814,2019-07-04 22:00:00,1029.0,1029.0,-16.54,2.47,292.3,-0.703394702810504,0.29756881239385535,213.67146551920774,4.816934071471757,281.73242339519305,65811.15549203887,-0.0043982063550894665
815,2019-07-04 23:00:00,1030.0,1030.0,-15.75,4.662,264.5,-0.9537169507482268,0.13517406998408704,216.88959601040904,4.695041604844091,281.71459962373905,65780.91750082736,-0.004425963639759672
816,2019-07-05 00:00:00,1031.0,1031.0,-15.76,1.297,308.2,-0.4817536741017152,0.10223798642605839,178.69012309001297,4.62312948238824,281.6532140851138,65808.20671317293,-0.00446654146477753
817,2019-07-05 01:00:00,1032.0,1032.0,-14.94,1.903,270.5,-0.917060074385124,0.27712614169181327,194.78052479074154,5.232924603745758,281.88352582788997,65828.30173502157,-0.00447708739792566
818,2019-07-05 02:00:00,1033.0,1033.0,-12.91,0.627,276.9,-0.8668967489356031,0.6672971705613012,195.97597119278728,6.384775245915227,281.55419101090393,65831.01012897749,-0.004468216180620403
819,2019-07-05 03:00:00,1034.0,1034.0,-12.66,0.696,187.4,-0.506033764121164,1.0623481200613571,196.98657321646309,7.8127184610914275,281.0971107047501,65818.61866327954,-0.004323029250120998
820,2019-07-05 04:00:00,1035.0,1035.0,-11.98,0.548,115.7,0.6600016679609367,1.386112708413436,198.60205926560076,8.829636513803274,280.93353995491316,65814.88070792069,-0.004237162436961368
821,2019-07-05 05:00:00,1036.0,1036.0,-13.73,1.205,211.5,-0.8141155183563191,1.5275415580255305,198.07811830010465,9.69751020895595,280.9901038891616,65799.23417014978,-0.004125352834289588
822,2019-07-05 06:00:00,1037.0,1037.0,-13.01,0.832,211.3,-0.8120835268918063,1.6326366141666078,198.89441729018117,10.488525739312902,281.21601592365215,65766.1579899245,-0.004006045694150615
823,2019-07-05 07:00:00,1038.0,1038.0,-12.89,1.304,215.7,-0.8544588301328072,1.6044521054752698,199.22360176571397,10.977571200012562,281.9965934093571,65777.7109422497,-0.0037217995205822015
824,2019-07-05 08:00:00,1039.0,1039.0,-13.46,2.319,204.0,-0.7313537016191705,1.756610262057091,201.56482453224118,11.278968981450602,282.02365845408855,65719.72259680206,-0.0036431026801928452
825,2019-07-05 09:00:00,1040.0,1040.0,-14.07,2.996,213.1,-0.8300122850953674,1.8887115641214558,205.52708348943895,11.137969513907908,282.0072077354466,65679.76871368775,-0.0037881693621494563
826,2019-07-05 10:00:00,1041.0,1041.0,-14.55,4.084,210.5,-0.8038568606172173,1.7588002387922974,201.55246403925858,10.596223045819304,281.48724617682177,65615.69229046136,-0.0037255906994073163
827,2019-07-05 11:00:00,1042.0,1042.0,-13.59,4.063,201.6,-0.7021530529951624,1.7234691729003455,202.18009113790814,10.029482170957081,281.2624806821755,65586.1791296394,-0.00362830579545077
828,2019-07-05 12:00:00,1043.0,1043.0,-14.27,3.465,217.2,-0.8677654533689283,1.598276456849174,200.61267556403166,8.92423451984591,280.9355090174027,65608.4331144894,-0.003791435745559161
829,2019-07-05 13:00:00,1044.0,1044.0,-16.07,1.787,265.3,-0.949425477641904,1.3619043934050719,195.7888304106094,7.736160814136545,280.9246180401008,65637.40200192438,-0.0039677788041355
830,2019-07-05 14:00:00,1045.0,1045.0,-16.9,1.177,268.4,-0.9310558158625284,1.1197608382605047,189.3145542853389,6.691920071597621,280.9586046959891,65711.18485441389,-0.004118996195160777
831,2019-07-05 15:00:00,1046.0,1046.0,-17.53,1.57,264.7,-0.9526614812535864,0.9834846598465546,194.0750778894489,5.9678373640820075,281.01694976453507,65794.6645498811,-0.004313410092794914
832,2019-07-05 16:00:00,1047.0,1047.0,-16.42,1.097,289.2,-0.7408045962867502,0.8699183113416884,199.25165295194878,5.437465735004988,281.1053511109906,65831.41267236833,-0.004442557980821334
833,2019-07-05 17:00:00,1048.0,1048.0,-16.14,0.476,82.1,0.9654726308792252,0.7531893545856841,200.05222762170243,4.914471912196142,281.0501419297805,65823.09698332392,-0.004517896539432926
834,2019-07-05 18:00:00,1049.0,1049.0,-16.17,1.539,316.1,-0.3567379993196249,0.6368701820809926,199.74874432163077,4.570378124062384,281.01490308960217,65802.27696116887,-0.004538017237465155
835,2019-07-05 19:00:00,1050.0,1050.0,-16.03,0.831,341.7,0.0819385086300409,0.5924273105513984,192.24114926781888,4.348982073377961,281.1982668786686,65752.32168853571,-0.00461222821031105
836,2019-07-05 20:00:00,1051.0,1051.0,-16.82,0.885,7.651,0.5098073758913898,0.3855845321884833,189.76090619641917,4.090680406936699,281.09129428478235,65731.19332482474,-0.0046556637237015345
837,2019-07-05 21:00:00,1052.0,1052.0,-17.28,2.507,352.1,0.2605045086426486,0.15150061978730298,175.76384142404095,3.7981368891910545,280.95486006227094,65721.06950459037,-0.004705783987261358
838,2019-07-05 22:00:00,1053.0,1053.0,-16.58,2.259,246.7,-0.9999862922474267,0.08086766453222857,160.22753441312761,3.3976430781332967,280.77305365422353,65675.49622015347,-0.004796495539836588
839,2019-07-05 23:00:00,1054.0,1054.0,-15.81,5.543,255.3,-0.9895257890689694,0.07767618486783225,141.69881231620533,3.00349146231643,280.6286431129457,65661.74456878798,-0.004889453379789029
840,2019-07-06 00:00:00,1055.0,1055.0,-15.89,3.503,285.7,-0.78043040733833,0.051584116086486824,110.58392425173699,2.809805761461491,280.51427697052463,65676.40519816999,-0.004926435956942068
