,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate
0,2007-07-10 00:00:00,3290.0,3360.0,,,,,1.0268014851091924,354.89651735945523,7.078658762601618,277.0075128743426,88202.37014964051,-0.007377099345267129
1,2007-07-10 01:00:00,3291.5,3361.5,,,,,1.0758346329425723,356.6479261495666,6.448417212687705,276.59929102359615,88211.81103608376,-0.0070706050154325404
2,2007-07-10 02:00:00,3293.5,3363.5,,,,,1.0825710552459433,358.5793594737525,5.968000895226908,276.2593733738586,88202.49553979478,-0.0068726594071323085
3,2007-07-10 03:00:00,3295.5,3365.5,,,,,1.0943723133095753,359.6362520261891,5.5198634816689705,275.9665728146161,88181.70336667224,-0.006784824683584576
4,2007-07-10 04:00:00,3297.5,3367.5,,,,,1.0874039783878815,1.4554812184320527,5.168991455340375,275.75605407314663,88182.6269058517,-0.006686233336386551
5,2007-07-10 05:00:00,3299.5,3369.5,,,,,1.0859932734934872,3.2119074380790806,4.924771005164928,275.76070855047044,88182.7451853847,-0.00663678764076443
6,2007-07-10 06:00:00,3301.5,3371.5,,,,,0.9624384411764558,6.317931128121166,6.061803340563234,277.1743995368708,88210.60501915503,-0.006808459119194544
7,2007-07-10 07:00:00,3303.5,3373.5,,,,,0.8718062026266586,9.3143385414798,9.44244795589447,279.51686825580174,88235.94471705599,-0.006782139244595421
8,2007-07-10 08:00:00,3305.5,3375.5,,,,,0.956440963465374,13.095374618643485,12.936919765199177,280.5019119556595,88234.76223177493,-0.00661645633561934
9,2007-07-10 09:00:00,3307.5,3377.5,,,,,1.0994140229059146,16.79311218379231,13.843470491024277,280.37501670335473,88247.35128308892,-0.007723266146082284
10,2007-07-10 10:00:00,3309.5,3379.5,,,,,1.1935661090896916,18.412478245146648,14.276406436777552,280.3151294241768,88235.24270204088,-0.007636002755368031
11,2007-07-10 11:00:00,3311.5,3381.5,,,,,1.042837020356216,11.792938197062199,15.80597183346773,280.7666260587173,88223.54499659472,-0.0077564013123484245
12,2007-07-10 12:00:00,3313.5,3383.5,,,,,1.0872714522398377,8.896011825449799,16.719685336055086,280.7946171193427,88188.95999043844,-0.00770852036356461
13,2007-07-10 13:00:00,3315.5,3385.5,,,,,1.0424165838386474,6.785141236401503,17.23302249417867,280.866849854685,88163.20127108904,-0.007843362025978056
14,2007-07-10 14:00:00,3317.5,3387.5,,,,,0.970070998255005,4.692685964081409,17.457981595170093,281.00951994132345,88149.66271387474,-0.008005955118313883
15,2007-07-10 15:00:00,3319.5,3389.5,,,,,0.9480573136402441,3.648825763619004,17.50206589373561,281.2326912243077,88114.057186083,-0.008193919612536502
16,2007-07-10 16:00:00,3321.5,3391.5,14.9,0.51,297.7,-0.1339861854182918,0.9693558593919754,3.197067764946591,17.73574391527454,281.5549239381452,88084.70532917212,-0.00832856762091421
17,2007-07-10 17:00:00,3323.5,3393.5,14.254999999999999,1.93,25.195,-0.9860424756513596,0.9538823612217152,359.6044030819689,17.655088255140075,281.9239597232122,88049.39757349582,-0.008752262548898474
18,2007-07-10 18:00:00,3325.5,3395.5,14.16,2.045,27.975,-0.9873231275186708,0.8476686171806347,354.5051250409629,17.67453813579459,283.09898625142057,88027.81287547361,-0.007805656841215139
19,2007-07-10 19:00:00,3327.5,3397.5,13.315000000000001,1.17,146.35,0.37820996050718036,0.8858117113668916,356.6209198909495,16.595081147549447,284.3395366864661,88025.8435834863,-0.007368982174507907
20,2007-07-10 20:00:00,3329.5,3399.5,12.27,1.275,174.45,0.8891777918047226,0.9548869446650088,0.6920032267562611,15.174095409406084,283.987509370135,88024.6424577676,-0.007589763290756187
21,2007-07-10 21:00:00,3331.5,3401.5,12.05,1.115,151.05,0.21109488587777347,0.9722662618203383,2.835711604323011,13.545285353288062,283.12248950580283,88040.49483320866,-0.007747388031141448
22,2007-07-10 22:00:00,3333.5,3403.5,12.295,1.75,47.555,-0.6706717809463867,0.9913967409795145,4.521866817716205,12.100894998940966,282.4092821226285,88025.06777498136,-0.0078060538030093754
23,2007-07-10 23:00:00,3335.5,3405.5,12.545,2.69,31.46,-0.9729653849722396,1.0241289902791144,1.4484476312286354,11.450207615392353,282.4005736469427,88009.31297025956,-0.007595692009955492
24,2007-07-11 00:00:00,3337.0,3408.0,11.88,2.93,31.15,-0.9811242832551292,1.0103361676450513,2.887872719445419,10.518516896398038,281.8239778070542,88002.11479104325,-0.007449499339704378
25,2007-07-11 01:00:00,3338.5,3409.5,11.77,3.875,26.89,-0.9927163601698535,0.9811196080054373,4.587383094527258,9.725186186226098,281.32635755076717,88017.33303503953,-0.007289591613704229
26,2007-07-11 02:00:00,3340.5,3411.5,11.365,2.66,27.495,-0.9798512924668521,1.0032916980285738,5.960534329981312,8.971985743245716,280.8705087828989,87974.29220415933,-0.007180236391032919
27,2007-07-11 03:00:00,3342.5,3413.5,10.735,2.5949999999999998,16.98,-0.9974611910596718,1.012219611734902,7.648301823477547,8.397497872243632,280.4906676365329,87976.94816996109,-0.007052688720019889
28,2007-07-11 04:00:00,3344.5,3415.5,10.565,2.92,36.17,-0.9524618629743552,1.0483142061399395,7.500069061788544,7.848020593388026,280.13905823193977,87951.22649436262,-0.006849766255930705
29,2007-07-11 05:00:00,3346.5,3417.5,10.125,0.77,146.885,-0.43186469164564467,1.0643886251412789,8.797198193723643,7.524726497419222,279.96943519003395,87952.2155134749,-0.006671685408454852
