datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
10,10.117580487804878,1.2506016260162602,179.18211382113822,-0.6655570970751207,1.0387492745550662,198.80244135484793,16.059194390504793,282.7370457843067,64667.22274517277,-0.004329193546607713,0.022166537535199635,0.956536629775834,-0.3420201433256687,-0.9396926207859084,-0.9306436830330665,-0.6726993910358097
11,11.739611475409836,1.0954754098360655,176.30327868852459,-0.6978325119005819,0.8921403146403717,200.17135881656986,15.66580130154168,282.4230065267594,64653.057216956964,-0.004386271008883587,-0.01917893065538583,0.8377927834484105,-0.3420201433256687,-0.9396926207859083,-0.7937199176716125,-0.6832733701899578
12,13.637489326765188,0.9287192118226602,173.11494252873564,-0.6512511156469376,0.7137010715224971,194.76973440470255,15.081244179977052,281.9434807688145,64675.32482809934,-0.004449038250097571,-0.06904603702893351,0.692867759326316,-0.3420201433256687,-0.9396926207859084,-0.6454860799822105,-0.6374593007198313
13,14.585389885807503,0.8527569331158238,171.5252854812398,-0.5648698444022398,0.537336976518079,178.6859710434123,14.50792808907028,281.5920290425784,64722.8121240314,-0.004495299007219701,-0.14903296179500955,0.5878581507411172,-0.3420201433256687,-0.9396926207859084,-0.5254339364237772,-0.5477537075857114
14,14.596691803278688,0.8006393442622951,166.0295081967213,-0.46272379546749054,0.46321059040706786,156.24046198567365,14.208980543131432,281.41115955290246,64787.49494748975,-0.00452934579612917,-0.18051286957706758,0.49787780793722014,-0.3420201433256687,-0.9396926207859083,-0.4285968329317367,-0.4389067347764397
15,14.075529508196722,0.7618688524590164,156.88360655737705,-0.3765863012334572,0.4519463651521747,153.94190048959325,14.05193995662209,281.23854755339073,64837.9527920082,-0.0045593824389678185,-0.2191665700487152,0.3890342579099397,-0.3420201433256687,-0.9396926207859085,-0.30617284319738797,-0.3254070623314486
16,13.796852216748768,0.7229392446633826,153.65188834154353,-0.33967098649603145,0.44642048491594954,148.0201132833381,13.927609282217778,281.0629869783649,64865.22164280583,-0.004582999061250836,-0.24651642393156656,0.32865656464204374,-0.3420201433256687,-0.9396926207859084,-0.23697442399715382,-0.28482551721026633
17,12.829436988543371,0.6681996726677577,151.00981996726676,-0.21763306113049627,0.45194581355561125,157.42892389717875,13.787482051653331,280.8696488350776,64861.82968494271,-0.004595273499358006,-0.2701705532284153,0.2365707914520538,-0.3420201433256687,-0.9396926207859085,-0.14047598942047637,-0.17525679024867047
18,13.00768841761827,0.5974388254486134,161.96084828711255,-0.12703891277742616,0.4602272182260581,155.78665179186834,13.657939160504709,280.6627390925297,64838.178559594206,-0.0046043277137238605,-0.24793433714709776,0.17461553027216273,-0.3420201433256687,-0.9396926207859084,-0.08983836541157735,-0.142863682665381
19,12.689580065359477,0.5518300653594772,156.83333333333334,0.0044290644299749835,0.5019291055416876,130.076679485934,13.500786299546098,280.2264688030567,64788.97697737949,-0.00462698045619819,-0.23559799992708472,0.09557725146829121,-0.3420201433256687,-0.9396926207859084,-0.01086767970207575,-0.02314674772005501
20,12.344580327868853,0.5365901639344263,160.1344262295082,0.15116757114194487,0.5159194379802576,129.02256188429786,13.419013591886165,279.97998061883646,64753.12186859631,-0.004635277482803887,-0.23681106551405995,0.00683764698633435,-0.3420201433256687,-0.9396926207859084,0.09043143056161368,0.11240198295044693
