datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,648.0,-2.7566037735849056,3.6127272727272732,240.0,2112.0,0.6155674911769231,227.62922350507074,-0.04369830142179312,272.3659803910689,72997.95859375,-0.003423710490586478,-0.058109352805375054,1.9193735264430811,-0.6637055030692292,0.7880107536067218,-0.6156614753256585,1.9211048882265636,0.496429528750249
1,649.0,-2.894230769230769,3.5854545454545454,248.54545454545453,2113.0,0.6145537555650907,227.78303539323142,-0.34236898360061946,272.12134121981535,72959.08863636364,-0.0034077270090011238,-0.35671275745736364,2.0838774548098793,-0.7674666435061323,0.7880107536067218,-0.6156614753256585,2.114617489593007,0.507242881747108
2,650.0,-2.95,3.6254545454545455,251.27272727272728,2114.0,0.6211973029163921,228.79349325520917,-0.6183663900149076,271.8511654940518,72938.6184659091,-0.0034093002106031366,-0.6327167857776761,2.140086929598181,-0.9635961664860667,0.7880107536067218,-0.6156614753256585,2.279660551653518,0.5571323172577058
3,651.0,-3.042307692307692,3.5545454545454547,239.27272727272728,2115.0,0.6228066853392734,230.45617685828563,-0.8324265704224671,271.65733032226564,72913.61299715909,-0.003401019197371282,-0.8467421098188693,1.800038060344407,-0.906822973287894,0.7880107536067218,-0.6156614753256585,1.9767453180464032,0.4707492822419864
4,652.0,-3.098076923076923,3.5472727272727274,256.72727272727275,2116.0,0.6172021745573241,228.344024587117,-1.0280428862196629,271.45731922496446,72898.65291193181,-0.003374648289053869,-1.0422474254261136,1.7995470188029665,-1.2325558923243662,0.7880107536067218,-0.6156614753256585,2.176899581527408,0.5800147512120386
5,653.0,-3.207692307692308,3.5927272727272728,232.72727272727272,2117.0,0.6203842874501196,227.3051081362277,-1.1187816777656983,271.3380409934304,72902.95490056818,-0.0033811629877038276,-1.133013638583074,1.5729669534541475,-1.0412251081058976,0.7880107536067218,-0.6156614753256585,1.8805570605924673,0.4762753349770091
6,654.0,-3.2403846153846154,3.543636363636364,216.9090909090909,2118.0,0.6929397439895937,228.11000339956865,-0.4558447237074806,271.83079223632814,72918.50042613636,-0.0033623118884898015,-0.46999733664770466,1.4729187805811332,-0.9960959687939823,0.7880107536067218,-0.6156614753256585,1.7739337520008769,0.42610386324903027
7,655.0,-3.0730769230769233,3.381818181818182,225.27272727272728,2119.0,0.7856347197685433,224.74695857453892,1.1356944955885109,272.8034601384943,72958.49140625,-0.003391661136367929,1.1214183460582614,1.244594859995141,-0.5142273121430398,0.7880107536067218,-0.6156614753256585,1.2973440792065551,0.31074285547777736
8,656.0,-2.5442307692307695,3.310909090909091,214.36363636363637,2120.0,0.8914946753299186,213.50975909405847,2.81172650298562,273.1344854181463,72993.89964488636,-0.0032555447710765142,2.798023293235108,0.9933345646528763,-0.21483329316416963,0.7880107536067218,-0.6156614753256585,0.9150229010942403,0.21173750744558106
9,657.0,-1.6307692307692307,3.2781818181818183,210.0,2121.0,0.9959829698076685,203.27840345512334,4.167544475927491,272.96221701882104,73025.60426136364,-0.0031585082400151713,4.154249711470193,1.0743249347901291,-0.1453767638516678,0.7880107536067218,-0.6156614753256585,0.9360824743934497,0.25784527665884704
10,658.0,-0.8230769230769232,3.2036363636363636,216.9090909090909,2122.0,1.045860973005411,205.95363700512925,5.057509571003011,272.86579617587,73029.3424715909,-0.0031196461092266163,5.044378384676869,1.0123863536785813,-0.0858175285460752,0.7880107536067218,-0.6156614753256585,0.8506058797368986,0.2989509315767308
11,659.0,-0.05283018867924527,3.241818181818182,228.1818181818182,2123.0,1.0651798060365918,205.04759057127916,5.862871541101852,273.0245092218573,73054.72855113636,-0.0030836661458007292,5.849891801313944,1.32863073032623,0.23364811016558817,0.7880107536067218,-0.6156614753256585,0.9031271628578236,0.2992966851799741
12,660.0,0.22830188679245286,3.229090909090909,224.54545454545453,2124.0,1.1011159733410194,205.87725327019785,6.2174836823618245,273.0920995538885,73044.84808238636,-0.0030774949480644274,6.204529918323886,1.104991068826589,0.5109727549206343,0.7880107536067218,-0.6156614753256585,0.5561586047290834,0.1684860935792189
13,661.0,0.2867924528301887,3.178181818181818,235.8181818181818,2125.0,1.0947873449198198,207.95243742425538,6.226666763488607,273.21312144886366,73027.50525568181,-0.003128393647689473,6.213498757102295,1.439230380605846,-0.11154036931778942,0.7880107536067218,-0.6156614753256585,1.202800125167461,0.34751772961441413
14,662.0,0.2277777777777778,3.1127272727272723,250.54545454545453,2126.0,1.0335023914692327,210.98474379266773,5.987721592309461,273.2158713600852,73017.84772727273,-0.0031712958199431145,5.974373002485819,1.5001497527103522,-0.13761602751848717,0.7880107536067218,-0.6156614753256585,1.2668590236867103,0.37742888735331287
15,663.0,-0.05000000000000002,3.2436363636363637,246.9090909090909,2127.0,0.9961225949334279,204.0282739068664,5.551859355227674,273.24845858487214,73017.84566761364,-0.003224504798448011,5.538286798650591,1.597759475174914,-0.4766720630266241,0.7880107536067218,-0.6156614753256585,1.5525202736843609,0.4363453163506213
16,664.0,-0.2592592592592593,3.3418181818181822,250.1818181818182,2128.0,0.8381973997416311,221.70496500870766,4.843930158019501,273.3338412198153,73012.20980113637,-0.0032772579068277748,4.830135553533403,1.6532845909595963,-0.3538846303535693,0.7880107536067218,-0.6156614753256585,1.5206791700670061,0.40776280485624744
