datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,1671.0,1671.0,-17.564793388429752,2.784504132231405,202.11991735537188,-0.14371274908914802,1456.0,0.654906882276289,223.94605848315166,-9.385326148734908,269.9366692156831,50370.08303202479,-0.004371953350334288,-2.4592874574266945,0.6879293441298929,-0.2559097956785499,0.9743700647852351,0.22495105434386525,0.6283084773862383,0.1978588811575017
1,1672.0,1672.0,-17.673140495867766,2.9679256198347104,183.68871074380164,-0.16070136090707174,1457.0,0.6261281996364012,227.43348293843792,-9.753130681590871,269.67707635548487,50357.065631456615,-0.004425153199486852,-2.742812908582428,0.9380766438885174,-0.3516744754538624,0.9743700647852351,0.22495105434386525,0.8489565966810069,0.2191021570119897
2,1673.0,1673.0,-17.826528925619836,3.303495867768595,208.45170247933885,-0.24668770517512267,1458.0,0.5991057128632659,230.71257958521622,-10.048027465794346,269.42571983652664,50333.51168646694,-0.004458818662351301,-2.984376942027676,1.4656409157297126,-0.026222351281512526,0.9743700647852351,0.22495105434386525,1.4583349534037229,0.3136248531274826
3,1674.0,1674.0,-17.992479338842976,3.5047520661157026,198.51956198347105,-0.2690819635843147,1459.0,0.5890796539692996,239.71563091561154,-10.421711844725188,269.1021327499516,50295.70638558884,-0.004487368987036383,-3.3128319606307883,1.5709245659098792,0.008392237340433432,0.9743700647852351,0.22495105434386525,1.5583068517416776,0.3313960919677948
4,1675.0,1675.0,-18.082892561983474,3.3470413223140496,202.55995867768596,-0.20411357728141524,1460.0,0.5526872724238423,244.8650940477935,-10.691607739632454,268.8204797161512,50266.81082128099,-0.004513798092423856,-3.540858926063704,1.3324496048756025,-0.08185284965772792,0.9743700647852351,0.22495105434386525,1.290551840685764,0.26790899066401735
5,1676.0,1676.0,-18.239752066115706,3.3135206611570247,209.6167438016529,-0.23524883585089493,1461.0,0.5123891540770997,253.6344034363448,-10.97298764622163,268.5430870371417,50249.02627840909,-0.004542435488125833,-3.776871534615486,1.3643030759843313,-0.1503168446588642,0.9743700647852351,0.22495105434386525,1.306318161707243,0.30179470342348674
6,1677.0,1677.0,-18.330578512396695,3.4274793388429754,192.3271570247934,-0.26027009806396956,1462.0,0.4893052461920178,259.3192894849259,-11.251782959208725,268.27113922371353,50225.332224948346,-0.004578575199795603,-3.9984143974367026,1.3382149006156225,-0.2153151333496523,0.9743700647852351,0.22495105434386525,1.2874001860228155,0.3233651637499562
7,1678.0,1678.0,-18.343884297520663,3.430793388429752,212.41047107438018,-0.2780221153832789,1463.0,0.47815882789920694,262.98977696864387,-11.510295786732554,268.00806433307235,50224.218201188014,-0.004611774469164626,-4.204333016892087,1.4372205205017767,-0.3138429690213716,0.9743700647852351,0.22495105434386525,1.3521346784198194,0.35339530062898566
8,1667.0,1667.0,-18.32385245901639,3.4580901639344264,196.5372786885246,-0.2835719131213541,1440.0,0.4701998671765698,263.29685479779454,-11.65252968915456,267.8275814844557,50241.03777117769,-0.004638896813205789,-4.303599762719502,1.5184986530806786,-0.21603485023097344,0.9743700647852351,0.22495105434386525,1.4548320697047705,0.3496825115080344
9,1668.0,1668.0,-17.570573770491805,3.3216803278688527,182.75218852459017,-0.23781349644874927,1441.0,0.508147094788755,252.36636076575013,-10.732663480041666,268.2831384327786,50277.71393982438,-0.004559868854467249,-3.508929468580491,1.3879363535377611,0.16470973472963388,0.9743700647852351,0.22495105434386525,1.4244425387454207,0.2918058961047006
10,1669.0,1669.0,-16.414918032786886,3.4063032786885246,164.19267213114756,-0.0837378590250948,1442.0,0.6091029315954456,215.84923781935095,-9.490520766212267,268.6783347642126,50309.984375,-0.004494465275365229,-2.370398958064285,1.050168965821924,0.2807546921211305,0.9743700647852351,0.22495105434386525,1.123236700056732,0.11420701731855332
11,1670.0,1670.0,-15.687040983606558,3.6991475409836063,153.57237704918035,-0.04424396294998991,1443.0,0.8022299121611501,191.69340510822798,-8.387049287675103,268.8576706815357,50335.36654183884,-0.004358854343039811,-1.4817620143417256,0.6242648169753846,0.5034236024928205,0.9743700647852351,0.22495105434386525,0.7459686074513479,0.03150287674388872
12,1671.0,1671.0,-15.191811475409837,3.851532786885246,146.66443442622952,-0.01007692471626323,1444.0,0.9849415854313693,185.650942957455,-7.547465077319895,269.1015638871626,50355.06450154959,-0.004240381856162099,-0.8298616519644013,0.6073454708884982,0.6352254694131045,0.9743700647852351,0.22495105434386525,0.7531950752830116,-0.013277412541902773
