datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
13,457.63157894736844,7.4750000000000005,2.8828947368421054,151.9019035263158,2159.6315789473683,1.3248508117660454,282.78791557370533,11.444670701664926,272.9914117110403,74979.36235608552,-0.003997048745841687,11.594976646021815,-2.1035940394955692,0.993548496395026,-0.39073112848927377,0.9205048534524404,1.7365058860074098,0.5136090932095163
14,458.63157894736844,7.606578947368422,2.9934210526315788,164.39306553157894,2160.6315789473683,1.4502386986960052,284.76733330218354,11.994012543494238,273.1071713096217,74978.853515625,-0.004043196435155765,12.146053836220212,-1.8210895380182355,0.8182913750305278,-0.39073112848927377,0.9205048534524404,1.4647975525237475,0.4214822403921616
15,459.63157894736844,7.838157894736843,2.718421052631579,181.26398322605263,2161.6315789473683,1.5099990128951024,285.85075364447056,12.220329238283691,273.3019003617136,74964.185546875,-0.004120860842503213,12.375291041324036,-1.5387689069439385,0.7846733156346193,-0.39073112848927377,0.9205048534524404,1.3235405069106971,0.3550394130286244
16,460.63157894736844,7.936842105263159,2.744736842105263,146.59473818686843,2162.6315789473683,1.4892509424312947,290.085125888386,12.000796228231598,273.5347386410362,74955.85444078948,-0.004215384461463548,12.159312519274282,-1.7410517411345874,0.7573236153745104,-0.39073112848927377,0.9205048534524404,1.3774031751581184,0.4016634853705695
17,461.63157894736844,7.709210526315789,3.0763157894736843,154.16669238894738,2163.6315789473683,1.3788409848940049,291.8053046935165,11.472654572813795,273.82241540206104,74955.74013157895,-0.0043318101686761635,11.635548963044842,-1.9565217050975243,0.7760055761230009,-0.39073112848927377,0.9205048534524404,1.4787908328738932,0.42705460778953214
18,462.63157894736844,7.385526315789473,2.9499999999999997,151.29763163213158,2164.6315789473683,1.2240341132795394,293.5055058842222,10.827871121952562,274.19090270996094,74944.56188322368,-0.004409238880780281,10.993677159359603,-1.8798323931812801,0.767217581662384,-0.39073112848927377,0.9205048534524404,1.4407365399326821,0.43818169826061437
19,463.63157894736844,7.005263157894737,3.0276315789473682,146.50661761921052,2165.6315789473683,1.0804950272918727,291.97382234322447,9.942580042453182,274.75573610004625,74948.44109786184,-0.004455460453101984,10.110124206542991,-2.1135430351920417,0.8772847406808886,-0.39073112848927377,0.9205048534524404,1.6333719169077547,0.4748686747342572
20,464.63157894736844,6.773684210526315,2.9460526315789473,132.57396183705265,2166.6315789473683,0.86570038395841,291.57196607324795,8.940175238657664,275.25695077996505,74951.79615542763,-0.004442452714310298,9.107230256733164,-2.0624102585023443,0.8202477277223069,-0.39073112848927377,0.9205048534524404,1.560889902114195,0.5271044382439163
21,465.63157894736844,6.36578947368421,3.0894736842105264,143.6439649213158,2167.6315789473683,0.6916093581988162,270.9689602005985,8.062176699206788,275.0787413747687,74955.21731085527,-0.004415954301035074,8.228235264828353,-2.3529072572075824,1.1425810119968158,-0.39073112848927377,0.9205048534524404,1.9711054748449908,0.5761347438870729
22,466.63157894736844,6.156578947368421,3.2526315789473688,119.18375608284211,2168.6315789473683,0.5848081193492717,251.21784360180146,7.420770760358004,275.3145603380705,74963.32946134868,-0.0043503239579950215,7.584361347399283,-2.5162376121417,1.1815286231259834,-0.39073112848927377,0.9205048534524404,2.070775193819729,0.621610846834491
23,467.63157894736844,6.126315789473685,3.343421052631579,132.70578267842106,2169.6315789473683,0.5499226901961337,231.41641670309983,6.84155187622275,275.16803380062703,74962.17084703948,-0.0043021349101458,7.003330351177038,-2.4838675140306443,1.1952763892024951,-0.39073112848927377,0.9205048534524404,2.0707820742530454,0.5584187232948672
