datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,5045.023255813953,5045.023255813953,1.5131176470588237,2.3276511627906977,202.84883720930233,0.8092890031627906,1560.0232558139535,0.5435190051976744,86.19800678523256,2.4004163218139536,273.9645440755814,58194.69381360465,-0.004695412209302326,1.3619721169069767,0.5983028247506937,1.7457517298616636,0.984807753012208,0.17364817766693033,0.9028582183895798,0.45569549882924293
1,5046.023255813953,5046.023255813953,1.3087058823529412,2.5728023255813954,212.4639534883721,0.7372372307906976,1561.0232558139535,0.6151234748953488,82.42885162639536,2.033047978883721,273.5460943186047,58166.769622558146,-0.004762973023255814,0.9796619149186045,0.7446687883490807,1.6480405568784526,0.9848077530122079,0.17364817766693033,1.019534835615518,0.5413080833506088
2,5047.023255813953,5047.023255813953,1.0308823529411764,2.402470930232558,211.91802325581395,0.6834731627093024,1562.0232558139535,0.6858303317441861,74.57228519411628,1.7253566630000001,273.11418843837214,58140.94272441861,-0.004818700965116279,0.6596457193255815,0.6848044522395369,1.3798195563048397,0.9848077530122079,0.17364817766693033,0.9140038853243021,0.5013010911412916
3,5048.023255813953,5048.023255813953,0.7130000000000001,2.1260406976744184,227.36453488372092,0.6876780473139535,1563.0232558139535,0.7506168759883721,67.74588436813953,1.3969902295697674,272.6817653593023,58122.46575267442,-0.0048732785697674415,0.31920882827906977,1.1804830523421272,1.0820343406727821,0.9848077530122079,0.17364817766693033,1.3504421536769102,0.693012423889786
4,5049.023255813953,5049.023255813953,0.4814117647058824,2.0110639534883723,225.37662790697675,0.6444963834883721,1564.0232558139535,0.8105885190697674,65.5247095955814,1.0639602135813955,272.234703777907,58113.79278744187,-0.004918313848837209,-0.023781248674418547,1.0471288352445407,0.8820206234929134,0.984807753012208,0.17364817766693033,1.198315773630198,0.6477290176581671
5,5050.023255813953,5050.023255813953,0.30017647058823527,2.030860465116279,228.4017441860465,0.6508364027093023,1565.0232558139535,0.86315953,67.7782377994186,0.7966034460348838,271.88201673139537,58119.538427325584,-0.0049656898255813955,-0.3016157638372093,1.1013504011767312,0.8174492432673408,0.984807753012208,0.17364817766693033,1.2409971851174828,0.6933931774127612
6,5051.023255813953,5051.023255813953,0.329,2.0330348837209304,229.26686046511628,0.6473147653372093,1566.0232558139535,0.8987827560465116,67.02158979906977,0.7882400496395349,271.75479924186044,58139.69563069767,-0.0050112435,-0.32005388122093026,1.1301445490540365,0.8209657489590757,0.984807753012208,0.17364817766693033,1.270305312168571,0.6933641215346685
7,5052.023255813953,5052.023255813953,1.381764705882353,1.775424418604651,222.91895348837207,0.6935346078604652,1567.0232558139535,0.8520556213837209,73.09502196755814,1.6849046721976746,272.2977399593023,58168.37345662791,-0.005158263837209302,0.5440955228720931,0.9401364767622483,0.8657994229018583,0.984807753012208,0.17364817766693033,1.0888593383137022,0.6605746666241287
8,5053.023255813953,5053.023255813953,3.0006470588235294,1.360081395348837,190.16087209302324,0.7823154940465117,1568.0232558139535,0.7026508628139535,111.16980231500001,3.258790345941861,273.3867435895349,58189.83780034884,-0.005140385337209302,2.1219352189302323,0.22342058095677256,0.9702817602902857,0.9848077530122079,0.17364817766693033,0.3885139798065907,0.2936246250244318
9,5054.023255813953,5054.023255813953,3.965117647058823,1.5707499999999999,166.01732558139534,0.6352313004767443,1569.0232558139535,0.5878924610697674,170.3620765227558,4.846008157430233,274.1874217511628,58211.80309848837,-0.0049006756744186045,3.76216757127907,-0.2165685529185484,1.0993711276674245,0.9848077530122079,0.17364817766693033,-0.022374597073734605,-0.047008469595329665
10,5055.023255813953,5055.023255813953,4.414823529411764,1.9565872093023258,169.25901162790697,0.6655465502674418,1570.0232558139535,0.8288319460697675,216.93601230674417,5.836252556627906,274.2955384372093,58232.34747558139,-0.004684324953488373,4.800260428534884,-0.44600470697394745,1.3977234634598064,0.9848077530122079,0.17364817766693033,-0.19651676099577575,-0.013414901403086278
11,5056.023255813953,5056.023255813953,4.467,2.516168604651163,178.21982558139536,0.7563224951162791,1571.0232558139535,1.0831399931744186,229.65613243476744,6.332888082988372,274.4914609267442,58233.904298023255,-0.004538026197674419,5.3292515954534885,-0.3490062597899596,1.9017626157737155,0.9848077530122079,0.17364817766693033,-0.013466457906744696,0.12562366661691213
12,5057.023255813953,5057.023255813953,4.319117647058824,3.4373023255813955,179.1360465116279,0.7729071339069766,1572.0232558139535,1.269311097965116,232.1272345938372,6.4775052190813955,274.84987960581395,58233.76739651163,-0.0043811277209302325,5.50856862627907,-0.3827219697051523,2.6776707616053357,0.9848077530122079,0.17364817766693033,0.0880650851310506,0.13650580993437791
13,5058.023255813953,5058.023255813953,4.358235294117647,4.3082267441860465,178.89709302325582,0.7638480534069767,1573.0232558139535,1.2848160988023256,235.32892936395348,6.531228276465117,275.39553229534886,58211.96352697675,-0.004298563941860465,5.580551608883721,-0.4158182019695052,3.3882504133215434,0.9848077530122079,0.17364817766693033,0.1788625206093446,0.13719174877940912
14,5059.023255813953,5059.023255813953,4.2287058823529415,4.236744186046511,178.05645348837209,0.7700706457906977,1574.0232558139535,1.2549522053953488,238.17964381976745,6.418844825872093,275.68855250581396,58184.95130941861,-0.004236762290697674,5.481836292313954,-0.3594694145439558,3.355210501773731,0.9848077530122079,0.17364817766693033,0.22861792290830826,0.12521084150882056
15,5060.023255813953,5060.023255813953,3.853313953488372,4.240302325581395,176.1593023255814,0.762836545372093,1575.0232558139535,1.1777982404534884,240.41900877674416,6.268728657267442,275.8902667755814,58165.71856953488,-0.004225857139534884,5.334131923930232,-0.600863907068027,3.454863286381445,0.9848077530122079,0.17364817766693033,0.008195279582720113,0.09259810836084927
16,5061.023255813953,5061.023255813953,3.5152906976744185,3.749360465116279,180.48622093023258,0.7970541431395349,1576.0232558139535,0.977957118255814,240.02095681709304,6.027729733209302,275.799206394186,58143.025709534886,-0.004241924593023256,5.089579489034883,-0.3749087978794543,3.037625192910102,0.9848077530122079,0.17364817766693033,0.15826498835982347,0.15917910633914792
