datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,4661.245614035088,4760.421052631579,3.3143859649122804,3.57859649122807,193.10263157894738,0.8866428498203223,1643.2105263157894,0.42914324819288907,182.9277460910773,9.543151608870659,280.0708840353447,85449.36074561403,-0.0033383880385529827,9.517429606119814,1.090669080467211,3.0830785734738053,0.3420201433256687,0.9396926207859083,3.328572997519086,0.919255983224005
1,4662.745614035088,4761.921052631579,3.18140350877193,3.501578947368421,194.50947368421055,0.8814650900714495,1644.2105263157894,0.4069626384608129,191.434446653008,8.970656279553134,279.99602227461963,85443.27563048246,-0.003387964917219725,8.944552291067046,1.0784916131313347,3.021488126814569,0.3420201433256687,0.9396926207859083,3.2654240946703585,0.9199085380091255
2,4664.745614035088,4763.921052631579,3.18719298245614,3.3440350877192984,193.18105263157895,0.8524319586828788,1645.2105263157894,0.38959293341883483,187.1901663474636,8.417364980688966,279.9253893400493,85435.18558114035,-0.00341178463551667,8.391077463250435,0.9275237410992202,2.921408284292006,0.3420201433256687,0.9396926207859083,3.1171443529550333,0.8749739430504161
3,4666.745614035088,4765.921052631579,3.091842105263158,3.294385964912281,189.92508771929823,0.8624273827955932,1646.2105263157894,0.36700695487020246,183.3677747381223,7.85683288282484,279.75493340743213,85427.01521381579,-0.003427600037209695,7.830423509028943,0.9095804801501991,2.903070614286898,0.3420201433256687,0.9396926207859083,3.093358324339675,0.9125176840113697
4,4668.745614035088,4767.921052631579,2.8541228070175437,3.3924561403508773,188.98885964912282,0.8422233475670459,1647.2105263157894,0.36089459490317394,183.07683789828175,7.312066971689325,279.5191305060136,85414.42262883772,-0.0034433254652057807,7.285536434775928,0.9140591274570614,2.9430470651772502,0.34202014332566866,0.9396926207859084,3.078186243553686,0.8433640944662075
5,4670.745614035088,4769.921052631579,2.788070175438597,3.3467543859649123,194.2263157894737,0.8619121149496969,1648.2105263157894,0.3534315062737644,194.3824863002986,6.900013778092623,279.3194700542249,85409.68612938597,-0.0034422785844157,6.873491307308822,0.9475741900419269,2.938886968349793,0.34202014332566866,0.9396926207859084,3.0857398577720137,0.9004029063495783
6,4672.745614035088,4771.921052631579,2.9600877192982455,3.159122807017544,199.4061403508772,0.8995013400436981,1649.2105263157894,0.34991030740394596,176.934214543982,6.61095448824911,279.124132926004,85402.80660635965,-0.0034568706900034037,6.584319586502901,0.9907911101780846,2.7439106193893084,0.34202014332566866,0.9396926207859084,2.9173030786451313,0.9162148919063517
7,4674.745614035088,4773.921052631579,3.2554385964912282,3.1298245614035087,200.81666666666666,0.8855943817186059,1650.2105263157894,0.34609719842972664,185.0125090931299,6.793247295261898,279.2216320372464,85421.00349506579,-0.0034286330121964526,6.766829962479464,1.0738924301803434,2.63896412501685,0.34202014332566866,0.9396926207859084,2.847107957683707,0.8921971299150621
8,4676.745614035088,4775.921052631579,3.838421052631579,2.8542105263157893,199.1140350877193,0.845240825593493,1651.2105263157894,0.39198082749990143,167.629965744923,7.933655597608394,279.80886760510896,85438.99801260965,-0.003301106422978226,7.908220846611179,0.848270808360667,2.4976183761618462,0.34202014332566866,0.9396926207859084,2.6371192610730665,0.9090541747409984
9,4678.745614035088,4777.921052631579,4.232368421052632,2.9306140350877192,196.6719298245614,0.8885510309893242,1652.2105263157894,0.5024193572587988,162.38551138465692,9.696213397122667,280.16013911732455,85457.98793859649,-0.003135007218926672,9.672058426706437,0.8712499786027523,2.5043607104447885,0.34202014332566866,0.9396926207859084,2.651314321945322,0.9057718873165775
10,4680.745614035088,4779.921052631579,4.559824561403509,3.094298245614035,193.76789473684212,0.8942935811604342,1653.2105263157894,0.5989162410262218,171.76975688414436,11.301466371575582,280.10921197188526,85460.1720120614,-0.003066247832666302,11.27784118652346,0.8219181000408378,2.7736009781637456,0.34202014332566866,0.9396926207859084,2.887444918562978,0.900013844793006
11,4682.745614035088,4781.921052631579,4.64780701754386,3.2112280701754385,197.440350877193,0.9202900636548933,1654.2105263157894,0.6978801553190638,175.3503950489345,12.599912625367406,279.76112258643434,85462.02295778508,-0.003034405153403519,12.57653278551606,0.9183030867196146,2.898083155308713,0.34202014332566866,0.9396926207859084,3.0373855088037867,0.9330699046659022
12,4660.553571428572,4759.214285714285,4.895089285714286,3.4916071428571427,202.50357142857143,0.8880713538600119,1642.857142857143,0.7651059725747383,171.17046976889267,13.091464313700595,279.2295455932617,85482.728515625,-0.0030195347953882426,13.068199048723516,1.1727877066031702,2.9695966330335146,0.3420201433256687,0.9396926207859083,3.1916250622752713,0.9089373473898422
13,4662.553571428572,4761.214285714285,5.04,3.614017857142857,200.59196428571428,0.885035411968716,1643.857142857143,0.8025964564073572,178.26399615984664,13.896395851692224,279.03671673366,85468.9150390625,-0.0030455849046661697,13.872929872785319,1.0349110159382955,3.085680619730975,0.3420201433256687,0.9396926207859083,3.2535517224638153,0.8926344827720151
