datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,2689.4354066985647,6.061256544502618,3.3382775119617225,125.40717703349281,3967.7942583732056,0.5636084884564981,165.39085908147487,6.973718359784442,276.63580847927255,71679.81500448564,-0.004090274447535902,6.185064755672495,-2.6219655922415757,1.426859279162311,-0.766044443118978,0.6427876096865395,2.9397755491158772,0.8915135562252636
1,2710.6778846153848,6.078010471204189,3.298076923076923,123.9326923076923,3996.1923076923076,0.5502271946889292,168.29317367990978,6.502171302259312,276.49564970456635,71663.22077824519,-0.004079652478895282,5.715565740145193,-2.6601684966403023,1.4538187215115188,-0.766044443118978,0.6427876096865393,2.986662911836304,0.9116507282564079
2,2693.4368932038833,6.160732984293194,3.290291262135922,124.93592233009709,3972.5145631067962,0.5435845426891173,169.30667486371615,6.073990114932617,276.36152330417076,71642.92022527306,-0.0040791839557267956,5.287474889662682,-2.5683750262325744,1.3937872285744026,-0.766044443118978,0.6427876096865394,2.8773663756982724,0.8919814185392536
3,2723.3365384615386,6.0170103092783505,3.1846153846153844,124.04230769230769,4011.6923076923076,0.5129254034122316,166.83696412324636,5.614005972917876,276.1480225783128,71618.15129206731,-0.00408655499392751,4.826069523738004,-2.5804399683387933,1.3605176536842007,-0.766044443118978,0.6427876096865395,2.8512555890960507,0.9016778353346852
4,2694.73,6.006878306878306,3.1745,123.925,3975.76,0.48390788413454805,161.71070234021582,5.285236759047146,275.98700088500976,71605.088046875,-0.004095855562354574,4.49550704956057,-2.527718259971712,1.4793377908880168,-0.766044443118978,0.6427876096865394,2.9164086155005817,0.9173872825084389
5,2697.9402985074626,5.846596858638744,3.061194029850746,121.0223880597015,3977.8805970149256,0.462660529334672,155.6519278599625,4.872755966272874,275.6949022587259,71594.48845615672,-0.004105429065915842,4.081180371336699,-2.477787299409636,1.287621295474572,-0.766044443118978,0.6427876096865394,2.7531568016847556,0.8986352208052215
6,2724.9059405940593,5.6687179487179495,2.970792079207921,120.90049504950495,4012.5445544554455,0.46775278701657913,154.37400216813393,4.809259451079024,275.62285666890665,71602.32795095915,-0.004144471822824999,4.010155947845784,-2.390500126555,1.2482131374847432,-0.766044443118978,0.6427876096865394,2.6466675920579936,0.8933561633810894
7,2699.927536231884,5.545771144278607,3.017391304347826,120.24541062801931,3980.8115942028985,0.5156957129215641,157.6230750159128,5.905299301504763,276.4491882324219,71618.15362696256,-0.004189087002912237,5.0975934604516,-2.4930256278750673,1.1840337544890016,-0.766044443118978,0.6427876096865394,2.7234782547486382,0.8980798086685894
8,2705.0849056603774,5.697989949748744,3.604716981132076,116.43018867924529,3988.3207547169814,0.6719596519344585,170.08284893701708,8.034238429705823,276.55685417607145,71633.99041863208,-0.004075048178019011,7.248520631610245,-3.0033143477594426,1.2887393871769128,-0.766044443118978,0.6427876096865394,3.1290579772329625,0.8898841963453769
9,2782.054794520548,6.283248730964467,5.152511415525114,122.00410958904111,4090.6027397260273,0.8311690476528487,174.34741500409808,9.710159627853956,275.5513890932684,71641.07769691781,-0.003985974951543584,8.94161620815053,-4.173068238186351,2.188742081177795,-0.7660444431189781,0.6427876096865394,4.62476969503994,0.9003384336159451
10,2908.353711790393,6.800495049504951,6.578165938864629,127.13362445414846,4252.589519650655,0.9426156019381584,177.27776403519528,10.72001890942305,275.0198288297029,71661.0701419214,-0.004056264601993848,9.937922808384814,-5.1254284928394975,2.9880335423526914,-0.7660444431189781,0.6427876096865394,5.898492169348289,0.8968998519100829
11,2894.7631578947367,7.627127659574469,7.442543859649123,127.16140350877193,4235.0526315789475,0.9848875047989284,184.64762040642998,11.629626415667111,275.16335417094984,71671.27939967105,-0.004111611175602378,10.836858836391539,-5.530520233185661,3.5926954297345746,-0.766044443118978,0.6427876096865394,6.545964399799792,0.8873366408197964
12,2895.7631578947367,8.101075268817205,7.8390350877192985,128.2828947368421,4236.0526315789475,0.9886190683265,187.5134027374066,12.139077061458535,275.44163432874177,71665.39979098136,-0.00421152959302953,11.327044021874165,-5.685067186262037,3.7702127553913507,-0.7660444431189781,0.6427876096865394,6.80832122986752,0.8669874979943116
13,2908.4192139737993,8.535675675675675,8.026637554585152,128.28558951965067,4252.655021834061,0.9625271980958705,189.15155021611838,12.280807811159324,275.72364667201145,71664.47617016922,-0.004332630534098277,11.445425068551298,-5.785674255455007,3.9216313622041783,-0.766044443118978,0.6427876096865394,6.9528596624708285,0.8755520648180783
14,2904.5394736842104,9.031638418079096,8.225438596491228,133.45877192982456,4247.421052631579,0.9369411224710444,190.26267287096675,12.251493061281398,275.9859742950975,71668.49549410636,-0.00442316885819162,11.398653452019966,-5.672435004267895,4.794964466436938,-0.7660444431189781,0.6427876096865394,7.4602012427752555,0.898476284055904
15,2910.4192139737993,9.14581005586592,8.251091703056769,131.98427947598253,4254.655021834061,0.8686211626537206,193.29395702283227,11.940156660657152,276.1309906405653,71665.52128820961,-0.0044900895646733975,11.074413942561943,-5.745413405367728,4.650306794412931,-0.766044443118978,0.6427876096865394,7.390401601292993,0.8906463001383941
16,2911.4192139737993,9.008888888888889,7.951528384279476,134.34323144104803,4255.655021834061,0.7909517187995998,192.12311945716155,11.477839038768925,276.18546731607364,71668.70293736353,-0.004520199574786734,10.606290752294305,-5.490207992736724,4.700278432115976,-0.766044443118978,0.6427876096865394,7.258721536603355,0.9036176622900773
17,2912.4192139737993,8.706666666666667,7.509606986899564,139.50524017467248,4256.655021834061,0.730133744880458,188.66049947540623,10.89014382254307,276.23672478688337,71668.13347775655,-0.004499706802494402,10.022546786512372,-4.748497503128835,4.711276472422882,-0.766044443118978,0.6427876096865394,6.665910267717321,0.8709004286579948
18,2898.184210526316,8.16043956043956,6.639035087719298,137.41798245614035,4238.473684210527,0.6557854565990003,170.7097547391134,10.196108338276469,276.34270678068464,71674.78044476426,-0.004439149899608249,9.340187393991593,-4.225091360339442,4.214701127586164,-0.766044443118978,0.6427876096865394,5.945765421602305,0.8808529509030154
19,2882.826666666667,7.446153846153846,5.455555555555556,138.21911111111112,4216.32,0.5824923807656605,153.3767327496936,9.49174243136223,276.4877412923177,71686.42998263889,-0.004347153073337767,8.653559570312522,-3.5095176893509152,3.4800681645570513,-0.766044443118978,0.6427876096865394,4.947379574662038,0.8857945359267564
20,2824.2772727272727,6.7005319148936175,4.306818181818182,135.3240909090909,4139.763636363637,0.5640095950780672,152.18829935658303,8.826484415864766,276.84961360584606,71708.55946377841,-0.004256005550514671,8.005875882235463,-2.9611621509010058,2.565580778698375,-0.7660444431189781,0.6427876096865394,3.9534457630973723,0.8995773308889955
21,2768.4861111111113,6.308421052631578,3.685185185185185,131.11666666666667,4066.777777777778,0.5818686465067342,152.19437973069492,8.26024726236306,277.0860794208668,71732.22399450232,-0.004172417194960618,7.455755558720364,-2.7512281435020918,2.0322255695706977,-0.766044443118978,0.6427876096865393,3.4138524472905343,0.9188919942698258
22,2738.6901408450703,6.080952380952381,3.4981220657276997,130.17981220657276,4026.43661971831,0.5708966916704703,152.88934940960561,7.7699339313455065,276.7128828165117,71707.0459580399,-0.004165387437180246,6.966797648685102,-2.6653293628619705,1.800919344924078,-0.766044443118978,0.6427876096865394,3.2144607535041807,0.9227267839487042
23,2715.8767772511846,6.044736842105263,3.3687203791469194,126.16445497630332,3994.559241706161,0.5696587850461405,159.86987409125155,7.348446756379218,276.6656562118169,71695.67579976303,-0.004119594160527884,6.554139962580554,-2.6390168359260517,1.5471482679851913,-0.766044443118978,0.6427876096865394,3.030454261941105,0.9107508986729441
