datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,3.3143859649122804,3.57859649122807,193.10263157894738,0.8866428498203223,0.40960721484639456,177.81540239547948,6.1203403402561865,278.68640056409333,82899.76685855263,-0.003387964917219725,1.090669080467211,3.0830785734738053,0.3420201433256687,0.9396926207859083,3.328572997519086,0.919255983224005
1,3.18140350877193,3.501578947368421,194.50947368421055,0.8814650900714495,0.39547531343674425,184.02990850659933,5.628416844152682,278.5982580352248,82886.86979166667,-0.00341178463551667,1.0784916131313347,3.021488126814569,0.3420201433256687,0.9396926207859083,3.2654240946703585,0.9199085380091255
2,3.18719298245614,3.3440350877192984,193.18105263157895,0.8524319586828788,0.3784581428564583,170.95736987968178,5.104422488743455,278.3987793504146,82873.59416118421,-0.003427600037209695,0.9275237410992202,2.921408284292006,0.3420201433256687,0.9396926207859083,3.1171443529550333,0.8749739430504161
3,3.091842105263158,3.294385964912281,189.92508771929823,0.8624273827955932,0.3767712385593732,169.2842427913676,4.577449400092332,278.1426913612767,82855.8787691886,-0.0034433254652057807,0.9095804801501991,2.903070614286898,0.3420201433256687,0.9396926207859083,3.093358324339675,0.9125176840113697
4,2.8541228070175437,3.3924561403508773,188.98885964912282,0.8422233475670459,0.37626698185281426,172.80734868216229,4.1834209235255955,277.9300443415056,82847.0896381579,-0.0034422785844157,0.9140591274570614,2.9430470651772502,0.34202014332566866,0.9396926207859084,3.078186243553686,0.8433640944662075
5,2.788070175438597,3.3467543859649123,194.2263157894737,0.8619121149496969,0.3820436565210283,168.39467441160724,3.895054139962796,277.73357645670575,82837.49081688597,-0.0034568706900034037,0.9475741900419269,2.938886968349793,0.34202014332566866,0.9396926207859084,3.0857398577720137,0.9004029063495783
6,2.9600877192982455,3.159122807017544,199.4061403508772,0.8995013400436981,0.3839493413109603,158.31957773699304,4.1233517454438315,277.8142170153166,82856.8280564693,-0.0034286330121964526,0.9907911101780846,2.7439106193893084,0.34202014332566866,0.9396926207859084,2.9173030786451313,0.9162148919063517
7,3.2554385964912282,3.1298245614035087,200.81666666666666,0.8855943817186059,0.4223468748381522,145.34063690307582,5.249952311494259,278.37359485291597,82884.82257401316,-0.003301106422978226,1.0738924301803434,2.63896412501685,0.34202014332566866,0.9396926207859084,2.847107957683707,0.8921971299150621
8,3.838421052631579,2.8542105263157893,199.1140350877193,0.845240825593493,0.5353569225694457,164.1246466939797,6.964694923967868,278.6832339638158,82918.32127192983,-0.003135007218926672,0.848270808360667,2.4976183761618462,0.34202014332566866,0.9396926207859084,2.6371192610730665,0.9090541747409984
9,4.232368421052632,2.9306140350877192,196.6719298245614,0.8885510309893242,0.6469843396372558,168.39043794175083,8.289371986527259,278.4693408096046,82935.1369243421,-0.003066247832666302,0.8712499786027523,2.5043607104447885,0.34202014332566866,0.9396926207859084,2.651314321945322,0.9057718873165775
10,4.559824561403509,3.094298245614035,193.76789473684212,0.8942935811604342,0.75616084749281,179.7525416846199,9.271329687068036,278.07314287152207,82948.77734375,-0.003034405153403519,0.8219181000408378,2.7736009781637456,0.34202014332566866,0.9396926207859084,2.887444918562978,0.900013844793006
11,4.64780701754386,3.2112280701754385,197.440350877193,0.9202900636548933,0.7983011484829651,168.9928725958591,9.781790714117593,277.6291348641379,82977.87849506579,-0.003019721704397063,0.9183030867196146,2.898083155308713,0.34202014332566866,0.9396926207859084,3.0373855088037867,0.9330699046659022
12,4.895089285714286,3.4916071428571427,202.50357142857143,0.8880713538600119,0.837768477344527,176.31790254951594,10.565094772281816,277.58509145464217,82967.73646763393,-0.0030455849046661697,1.1727877066031702,2.9695966330335146,0.3420201433256687,0.9396926207859083,3.1916250622752713,0.9089373473898422
13,5.04,3.614017857142857,200.59196428571428,0.885035411968716,0.8970930866498266,188.98898202969636,10.923938918151844,277.5821549551828,82967.11188616071,-0.003055512003687766,1.0349110159382955,3.085680619730975,0.3420201433256687,0.9396926207859083,3.2535517224638153,0.8926344827720151
14,5.024910714285714,3.6524107142857143,199.97410714285712,0.9237341245411984,0.97561163917127,200.0508141631667,11.015159107983138,277.4134496961321,82970.62737165179,-0.0030154230732151108,1.117719415370845,3.228182507638747,0.3420201433256687,0.9396926207859083,3.4157818356212992,0.9320268199418903
15,5.0442857142857145,3.7520535714285717,200.67589285714286,0.9070001866973838,0.9828311185985372,201.77984019917037,11.037817269696333,277.383631842477,82964.15241350446,-0.0030163761245558265,1.2539145688569644,3.2404764059279962,0.3420201433256687,0.9396926207859083,3.4739158070399827,0.9117803735384883
16,5.146754385964912,3.7817543859649123,200.49824561403508,0.9042892632453152,0.9677353835086373,209.3371234303625,10.714257139315544,277.31818189119036,82960.5977247807,-0.0030887568961065963,1.1234691011748428,3.349573423256604,0.34202014332566866,0.9396926207859084,3.5318184916206046,0.9154005360238269
17,4.97421052631579,3.8112280701754386,198.09464912280703,0.8759541859445372,0.86068919750279,209.05230470788354,10.521684506149905,277.55951730828536,82947.5233004386,-0.0030732045122734736,1.2528755484981204,3.229634933138733,0.34202014332566866,0.9396926207859084,3.4633727891694104,0.8812390828700671
18,4.762894736842106,3.80640350877193,194.03640350877194,0.8428422016721512,0.7271091019187214,205.8639620044499,10.131898297741047,278.2991086725603,82926.62253289473,-0.0030298917434575354,1.0617676343848903,3.2098212726507382,0.34202014332566866,0.9396926207859084,3.379391282442408,0.8522300695464226
19,4.510175438596491,3.715263157894737,200.79912280701754,0.8942312729578162,0.6472412397924298,199.59345763028173,9.615198934738594,279.05322105006167,82919.3712308114,-0.0030263691619355367,1.1196794188735888,3.2318241682296787,0.34202014332566866,0.9396926207859084,3.4198742378849314,0.9128963082933863
20,4.2306140350877195,3.634912280701754,197.75578947368422,0.8301281541101386,0.6060827862585727,195.87709999142416,8.924076458334536,278.942611962034,82930.14562774122,-0.0030693097258698157,0.9588757020276458,2.974952394236633,0.34202014332566866,0.9396926207859084,3.1234956170925314,0.8551415657599106
