datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
10,5.213277545327754,3.095139470013947,154.73927475592748,0.5476584685431507,0.9160885829492948,200.71220570560237,11.79679065731281,278.67672446206655,87214.83109177215,-0.0022867539481940336,-1.1762730796052543,1.670009050926514,-0.34202014332566893,0.9396926207859083,1.9716042690780382,0.6366497308886643
11,5.564567642956764,3.1839679218967922,151.11310320781033,0.5485841530659483,1.007960809367977,211.24181135296567,12.61174285853296,278.32357923290397,87229.40191521625,-0.0022120879207564114,-1.3036417119313264,1.620030698424273,-0.34202014332566893,0.9396926207859083,1.968202617916003,0.6271460393942654
12,5.950014005602241,3.2488515406162466,152.20933473389354,0.5373666941493326,1.1011139886479586,216.1248220485858,13.373190664944602,278.0439638040834,87205.72995564088,-0.0022110342926602586,-1.2467182443743536,1.7009836322883367,-0.3420201433256689,0.9396926207859083,2.0248045199666036,0.627405977865494
13,6.246435574229692,3.3620868347338932,155.345581232493,0.5259798367531331,1.1830073410355726,223.80459513414058,13.929638781151109,277.9032559798936,87195.40669690148,-0.0022040294184027466,-1.201261788479963,1.8150343265416213,-0.3420201433256689,0.9396926207859083,2.1164300921918486,0.6158523339881846
14,6.446057422969187,3.3957913165266107,157.90091036414566,0.5304047351932131,1.2406637122492223,223.37955969999965,14.258029795507008,277.80446566565564,87188.82342425847,-0.002172628934642486,-1.1059658001074992,1.8372514012818117,-0.3420201433256689,0.9396926207859083,2.1047141657791433,0.6269329746958993
15,6.531820728291316,3.441827731092437,160.44422268907562,0.5506186108704663,1.2490771519793649,224.80734418295353,14.227470767541599,277.72670816971083,87181.72446040784,-0.0021890017397679256,-1.0195937241337092,1.871798657280458,-0.3420201433256689,0.9396926207859083,2.107636977505581,0.6362920096168612
16,6.506729428172943,3.434588563458856,165.1439330543933,0.5339458456343049,1.1936310784953634,227.54602025499776,13.950476215347317,277.7081335857822,87170.38897424164,-0.002224521142947461,-0.7674280616999545,1.893033046899645,-0.34202014332566893,0.9396926207859083,2.0413450407302194,0.6083197541605881
17,6.439707112970711,3.4345327754532775,168.33232217573223,0.5320357165625746,1.049187619353834,224.43837052303655,13.433957989950501,277.9848017353393,87161.29837866109,-0.002262121763045093,-0.6003734471553979,2.0507672497300544,-0.34202014332566893,0.9396926207859083,2.132430663965759,0.6283262165799237
18,6.265899581589958,3.397803347280335,175.63298465829845,0.5240380014334709,0.8754725287401284,222.1832007072364,12.684408597369613,278.78746607313593,87154.4660041841,-0.002276958366098791,-0.31256705083689823,2.026360611904942,-0.34202014332566893,0.9396926207859083,2.0110603415844093,0.6068950844831466
19,5.897573221757322,3.3892119944211996,177.36942817294283,0.49712038389523544,0.7470270906590706,212.98079680517364,11.803076169168543,279.4293712791539,87162.72821325836,-0.002352048641007065,-0.2027379000285394,1.9780583374290113,-0.34202014332566893,0.9396926207859083,1.9281072687913903,0.5849085670184383
20,5.470118549511855,3.340334728033473,174.44382845188284,0.506766904998152,0.6584054646983503,207.29670213314728,10.89561570795222,279.1088554988845,87187.72000849896,-0.0024683122237872104,-0.3061737841072369,1.9748555658089226,-0.34202014332566893,0.9396926207859083,1.9604748038315438,0.5878826277988357
21,5.194518828451883,3.34826359832636,171.05006973500699,0.5254372440611464,0.5988750646816888,185.27951366966795,10.123494923792572,278.73284580118985,87227.8573646705,-0.0025636300564175316,-0.48934727850662185,2.0273232338311358,-0.34202014332566893,0.9396926207859083,2.0724273091098033,0.6166606650679956
22,4.9486820083682,3.270278940027894,172.9747559274756,0.5264070196484222,0.5657773925482585,173.46575735836726,9.291830235958242,278.66478751593553,87235.73295305962,-0.002629803716394775,-0.4473997863087459,1.992874573152184,-0.34202014332566893,0.9396926207859083,2.0257092695801653,0.6258165319568793
23,4.737245467224547,3.1206834030683406,171.10826359832635,0.5590867245646246,0.5346866674331029,170.38715238580127,8.59599876798968,278.49484661533245,87219.51302628138,-0.0026705306465832314,-0.561132998385246,1.984025825057596,-0.34202014332566893,0.9396926207859083,2.0562932157877807,0.6531225300010707
