datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,20408.220512820513,20408.220512820513,6.683495726495726,3.594347008547009,186.26676923076923,-0.04836252721098261,6986.5869191049915,4.902194444818715,224.42600457169576,6.174874725641341,276.5958921133754,96714.58263634896,-0.002732410552253791,5.5558229692626755,0.8986201759079934,0.136233160248028,-1.0,-6.123233995736766e-17,-0.8986201759079934,-0.048362527210982595
1,20409.220512820513,20409.220512820513,6.6419538461538465,3.577774358974359,183.7022564102564,-0.020936396298188064,6987.5869191049915,4.868333778280745,220.1091374633352,6.028013037303738,276.54694286353003,96704.4368209445,-0.002723670238622745,5.410941476214591,0.7901089532034504,0.12116298141965004,-1.0,-6.123233995736766e-17,-0.7901089532034504,-0.02093639629818807
2,20410.220512820513,20410.220512820513,6.525374358974359,3.504955555555555,181.19148717948718,-0.008774342825077731,6988.5869191049915,4.859198191127865,214.38996833272907,5.919871567635579,276.506527189954,96692.2348994191,-0.0027178621699810476,5.304115875821949,0.7400357999441488,0.12377645705960234,-1.0,-6.123233995736766e-17,-0.7400357999441488,-0.008774342825077735
3,20411.220512820513,20411.220512820513,6.458251282051282,3.4717521367521367,179.5414153846154,0.020924318556389647,6989.5869191049915,4.848137063716354,214.4640832501846,5.819394202595633,276.47857836724967,96674.87477140706,-0.002700139560583156,5.207653724552249,0.6617033894655022,0.1290217040991147,-1.0,-6.123233995736766e-17,-0.6617033894655022,0.020924318556389654
4,20412.220512820513,20412.220512820513,6.37162564102564,3.5233658119658116,182.46174358974358,-0.010393422211789061,6990.5869191049915,4.923465068484008,210.07066235354304,5.777778197668844,276.43586833382636,96657.43858917814,-0.0027011573122518256,5.165807138991255,0.6674967382585644,0.1135947722079681,-1.0,-6.123233995736766e-17,-0.6674967382585644,-0.010393422211789061
5,20413.220512820513,20413.220512820513,6.306859829059829,3.5032324786324787,179.18582905982908,0.022647350089955172,6991.5869191049915,4.918347247294074,208.27013194902776,5.706866699850849,276.4152116102524,96651.78087349398,-0.0027029972497268164,5.094478787079143,0.5495002916443139,0.09439163504149503,-1.0,-6.123233995736766e-17,-0.5495002916443139,0.02264735008995517
6,20414.220512820513,20414.220512820513,6.269003418803419,3.449500854700855,179.79100854700854,0.025069586107011203,6992.5869191049915,4.919164307115613,206.96773027387778,5.664094379949696,276.40378256714075,96652.62940377582,-0.002704122190267965,5.051451601957518,0.5364315491085877,0.09994680648504486,-1.0,-6.123233995736766e-17,-0.5364315491085877,0.025069586107011203
7,20415.220512820513,20415.220512820513,6.264553846153847,3.4463504273504273,177.8422923076923,0.04426998965708122,6993.5869191049915,4.966072024812152,207.941971993326,5.740751551031147,276.42308588077196,96656.8224034531,-0.0027113988357706335,5.126460184698078,0.5108740421663728,0.09973937503835761,-1.0,-6.123233995736766e-17,-0.5108740421663728,0.04426998965708122
8,20416.220512820513,20416.220512820513,6.402909401709401,3.479454700854701,174.9601504273504,0.07208449181107657,6994.5869191049915,5.090466050980764,213.1913186186281,5.964642433657387,276.4458577719079,96663.37412596816,-0.002714794096971697,5.349581840895972,0.5106541468935019,0.04839911553834213,-1.0,-6.123233995736766e-17,-0.5106541468935019,0.07208449181107657
9,20417.220512820513,20417.220512820513,6.58557264957265,3.568196581196581,177.55530769230768,0.043171890344433125,6995.5869191049915,5.311120222771074,215.46746650928088,6.342186199715962,276.5071706328663,96662.74585171041,-0.0027331465694946265,5.722967692127349,0.6269650256548419,-0.03029596618404572,-1.0,-6.123233995736766e-17,-0.6269650256548419,0.043171890344433125
