datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
12,4602.5,5.743386243386243,4.26984126984127,188.98941798941797,2122.0,1.1874540819744281,173.80197186129357,6.143681026225748,273.1865999736483,72915.69444444444,-0.003392243356959308,6.33876904684402,1.3149343809184837,1.3898863777007362,0.9396926207859084,0.34202014332566855,1.7386000996530053,0.4248826122002332
13,4536.515625,6.067447916666667,4.2921875,194.19921875,2111.0,1.2204914650965972,183.35253444217625,6.844569810781631,273.28425788879395,72907.3851928711,-0.0033425838288764437,7.036801910400413,1.5229243702305157,1.507266251512286,0.9396926207859084,0.34202014332566855,1.9774945646657196,0.4857775994265802
14,4542.46875,6.188020833333334,4.42578125,193.05989583333331,2112.0,1.2355400683789415,177.61972853172279,7.298139090764846,273.43203997612,72910.8666381836,-0.003331442522199091,7.489730453491234,1.396471621400876,1.2575601933405534,0.9396926207859084,0.34202014332566855,1.7423649953343274,0.42958641994367747
15,4476.5,6.185714285714286,4.258730158730159,184.90211640211638,2101.0,1.2522136550679799,178.68418186648162,7.535789370508975,273.7049906897166,72903.04098462302,-0.003347620986634671,7.728311157226585,0.9220324832760294,1.2753627541216317,0.9396926207859084,0.34202014332566855,1.323636983464941,0.36288389148812544
16,4482.5,5.967195767195768,4.162169312169313,179.78835978835977,2102.0,1.2165442658404653,171.3082557016049,7.477200822425766,273.90572974795384,72892.41282242064,-0.003364700784735533,7.6707048688616295,0.7539622118339351,0.9499705718957284,0.9396926207859084,0.34202014332566855,1.0334017979667152,0.2924856517935439
17,4488.5,5.548148148148148,4.071693121693121,172.14550264550263,2103.0,1.1545911674561606,174.29443405746053,7.196117761742126,273.9922470819382,72893.13622271825,-0.0034185899602085508,7.392720976330008,0.38207890092093455,0.694908159618179,0.9396926207859084,0.34202014332566855,0.5967093121041785,0.22171188857278226
18,4494.5,5.008201058201058,4.128306878306878,165.4206349206349,2104.0,1.0569669443259222,169.9419655524851,6.6963528503866145,274.2622813875713,72888.4046999008,-0.0034825093382998586,6.8966320703900275,0.05033463356231379,0.505654888878433,0.9396926207859084,0.34202014332566855,0.22024324129599565,0.16089304171810637
19,4500.5,4.5494708994709,4.170899470899471,161.76455026455025,2105.0,0.968902230268628,163.0651587533741,6.094282075796732,274.526846507239,72898.38361855158,-0.003510206413064513,6.296154155428471,-0.3360864777863289,0.3645890126566976,0.9396926207859084,0.34202014332566855,-0.19112119675793277,0.09491444326797369
20,4506.5,4.2097883597883605,3.848677248677249,157.39417989417987,2106.0,0.8333027078587006,165.547323220652,5.377662123075231,274.7691124810113,72907.11321924604,-0.003556985675750797,5.582224479554214,-0.20647442916345715,0.07723321267223211,0.9396926207859084,0.34202014332566855,-0.1676071829982248,0.07625763942840337
21,4512.5,3.8814814814814813,3.4806878306878306,155.32010582010582,2107.0,0.7747698285561184,168.9496920125722,4.626569551132418,274.62135024297805,72904.05487351191,-0.0036383979152523798,4.835813928028917,-0.22578811079264305,0.26832261600450846,0.9396926207859084,0.34202014332566855,-0.12434721254669548,0.09465213447528144
22,4518.5,3.566931216931217,3.376190476190476,151.9338624338624,2108.0,0.7454333486263272,176.20740702603382,3.8911926080541583,274.6705058264354,72908.92497519842,-0.0036496417150653857,4.101083616226461,-0.08825023198313951,0.1680176818178858,0.9396926207859084,0.34202014332566855,-0.026297501477341934,0.07891577598509107
23,4524.5,3.378835978835979,3.434920634920635,155.54232804232802,2109.0,0.7014722097217849,195.58172709363026,3.2458728853245815,274.6680312383743,72911.32886904762,-0.0036353286287270302,3.45494074745786,-0.08003468331561113,0.10315750144858027,0.9396926207859084,0.34202014332566855,-0.041922360782458395,0.12040452851001238
