datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,16502.221789883268,16502.221789883268,-5.403815175097277,0.991875486381323,132.7642840466926,0.34263872322300815,6201.964705882353,0.5546219700515076,242.0687585676018,-2.5368256580425053,269.3789929558249,50562.246553308825,-0.004417518592634659,-2.9603832469266775,-0.537270122350926,-0.00891771922434334,-0.49999999999999994,0.8660254037844387,0.2921760656833322,0.219139869170335
1,16503.221789883268,16503.221789883268,-5.579710116731517,0.9854260700389106,127.52296498054476,0.3713651390498361,6202.964705882353,0.5339742146333155,246.6257454969286,-2.7466087880324115,269.1352569280886,50533.1271752451,-0.004445043968742543,-3.172805546779236,-0.5341843742874604,-0.025716561443373764,-0.49999999999999994,0.8660254037844387,0.2771761887682676,0.2222143500694215
2,16504.221789883268,16504.221789883268,-5.739961089494163,1.0308715953307395,115.42641634241245,0.41139328403912073,6203.964705882353,0.49733272538870105,255.77947335612302,-2.9607723875561707,268.8933772068398,50513.61726409314,-0.004474241273325862,-3.38976862290324,-0.6679582178649308,-0.07341478035844462,-0.49999999999999994,0.8660254037844387,0.30954481666414674,0.201413576082248
3,16505.221789883268,16505.221789883268,-5.831873540856031,1.0801867704280155,113.43737937743191,0.4461713002634845,6204.964705882353,0.4815973442904452,261.4279590847942,-3.1559120355496866,268.6598727357154,50493.77437193628,-0.004506384703917022,-3.587990225997603,-0.7217113312367411,-0.09731393801188262,-0.49999999999999994,0.8660254037844387,0.3159150491179931,0.2231524163166244
4,16506.221789883268,16506.221789883268,-5.929593385214008,1.1194474708171205,107.44172762645915,0.47924459222424526,6205.964705882353,0.4670107757451108,265.5070382532229,-3.3341819112059694,268.4447334139955,50492.93394607843,-0.004536959013212236,-3.7691916073069627,-0.79122496051939,-0.1351722936599772,-0.49999999999999994,0.8660254037844387,0.32246535538748883,0.1953941936563084
5,16476.225242718447,16476.225242718447,-5.9609592233009705,1.1481242718446603,99.79809514563107,0.5229494696721985,6194.0625,0.4655392938866657,267.41539250551796,-3.421467691582539,268.2721165716648,50510.735092163086,-0.004562323126237411,-3.858909332752205,-0.8674164238074529,-0.11576843090254164,-0.49999999999999994,0.8660254037844387,0.38331841973151526,0.21352636027807123
6,16438.60311284047,16438.60311284047,-5.858610894941634,1.1174708171206225,97.02826653696499,0.5072050136105515,6183.043052837574,0.4947536038046141,252.19877409771465,-2.7161403565610884,268.6982280036941,50545.613609955966,-0.00448960246309497,-3.1466094433211307,-0.7886659914579031,-0.15589972044033806,-0.49999999999999994,0.8660254037844387,0.30088130242832833,0.1949785816762078
7,16439.60311284047,16439.60311284047,-5.581301556420234,1.0695408560311284,103.01898443579766,0.4802879907880908,6184.043052837574,0.5990512204401884,214.7956714124554,-1.5816514761670024,269.16353145830783,50576.43056659736,-0.004428348238880551,-2.0062474260124685,-0.7180456133870796,-0.18526349206840462,-0.49999999999999994,0.8660254037844387,0.22834469107517008,0.16821461219592646
8,16410.06796116505,16410.06796116505,-4.124568932038835,0.9579436893203883,133.0400155339806,0.2838225419076844,6173.296875,0.7810359042468374,191.84213690199306,-0.7354727919405931,269.38522416353226,50599.15042114258,-0.004310195268534052,-1.148740077018715,-0.44622099748926974,-0.21130046174019393,-0.49999999999999994,0.8660254037844387,0.042252043944409415,-0.019144201297682788
9,16411.06796116505,16411.06796116505,-2.824766990291262,0.8077067961165049,232.82238834951457,-0.5253547470968495,6174.296875,0.9680746678518892,187.50677282513595,-0.1486709971689759,269.6126385331154,50620.64206695557,-0.004204646202093785,-0.5518180966377031,0.36288864872675625,0.09177708986100702,-0.49999999999999994,0.8660254037844387,-0.1035719172091607,-0.15811004511573246
10,16412.06796116505,16412.06796116505,-2.196015533980583,0.997568932038835,257.7116504854369,-0.8160872255146656,6175.296875,1.1150361724634035,190.68245934516665,0.18593685051049297,270.000775963068,50622.33010864258,-0.004100325003893381,-0.20720779299733755,0.7677151067082767,0.03686058783581045,-0.5,0.8660254037844387,-0.3526200470103072,-0.3221253401839606
11,16402.93023255814,16402.93023255814,-1.6923023255813952,1.1956511627906976,256.6745968992248,-0.8327450660100586,6173.5321637426905,1.2196900752935598,192.62943489848215,0.41632987666773513,270.43699886924344,50613.240946332844,-0.003982500041877689,0.034482448049943513,0.9658478159922737,0.07811627183505436,-0.5,0.8660254037844387,-0.41527323213804884,-0.3075409732025349
12,16403.93023255814,16403.93023255814,-1.3075019379844963,1.3541375968992249,257.2427519379845,-0.8353188451954859,6174.5321637426905,1.2741630287818158,193.54684917631246,0.5913640481945356,270.7249764187759,50597.92439540692,-0.003852180769979916,0.222011805603169,1.1500660066490327,0.10964129768095728,-0.5,0.8660254037844387,-0.4810130500623696,-0.3053124399130572
13,16404.93023255814,16404.93023255814,-1.3223798449612403,1.4680116279069768,258.02046511627907,-0.8398464417850919,6175.5321637426905,1.2904144310349905,197.45791135970353,0.6409085030245684,271.0499454966763,50573.26506913987,-0.0037842663454008925,0.2780679862634242,1.2466069530688764,0.10480566713091859,-0.5,0.8660254037844387,-0.5325391063384867,-0.31791367199764275
14,16405.93023255814,16405.93023255814,-1.5014961240310079,1.4987829457364341,257.38306201550387,-0.8258468097555757,6176.5321637426905,1.2629674511683335,197.69726315993086,0.6197517594686299,271.2665508188467,50541.73544864766,-0.003768084680553802,0.2584627623679107,1.2522703497750707,0.09848642740556568,-0.5,0.8660254037844387,-0.5408434268263433,-0.3118692952374783
15,16406.93023255814,16406.93023255814,-1.8596976744186047,1.3989302325581394,257.65697674418607,-0.8273157408674148,6177.5321637426905,1.2046700997012336,198.229705850656,0.46613002122715097,271.39101997360615,50519.889543737816,-0.0038158441853476414,0.10026177895234058,1.1982051149479747,0.11577964949038362,-0.5,0.8660254037844387,-0.49883443977405695,-0.3054709494589048
16,16407.93023255814,16407.93023255814,-2.4104515503875965,1.2676124031007752,255.85183139534885,-0.8118570601886511,6178.5321637426905,1.0942765307233207,201.2682522080334,0.1825611881923857,271.3735909266779,50502.16085678606,-0.003887922028297698,-0.19021797403255222,1.0795125772418879,0.10480590187277057,-0.5,0.8660254037844387,-0.4507387646078096,-0.29816646016427084
17,16408.93023255814,16408.93023255814,-3.1183023255813955,1.1110852713178296,246.12,-0.7221821959009552,6179.5321637426905,0.9202554042072187,206.3620245631021,-0.23599544456205096,271.1992549487257,50511.98290539718,-0.0039615356090574325,-0.6158327753315898,0.8200145458949133,0.1511057631960957,-0.49999999999999994,0.8660254037844387,-0.28466255963336645,-0.2309937702619509
18,16409.93023255814,16409.93023255814,-3.81568023255814,0.9889728682170542,226.0376065891473,-0.4793847921584837,6180.5321637426905,0.7812699728932972,209.19830450526374,-0.7957396268906813,270.87438991613556,50543.26303606238,-0.004048998025159851,-1.1839629710533703,0.4158042234167191,0.1843749196895712,-0.49999999999999994,0.8660254037844387,-0.049871810976395155,-0.07065676939357407
19,16451.74319066148,16451.74319066148,-4.16995719844358,0.9480272373540856,201.69620622568095,-0.21063547954499312,6196.183953033268,0.7152838016572995,212.85820718192903,-1.2505949817895936,270.56630114053326,50583.856103228965,-0.004143903258362098,-1.647917966600011,0.07875761524694541,0.15059128914439252,-0.49999999999999994,0.8660254037844387,0.09588741029346018,0.05149321657865377
20,16452.74319066148,16452.74319066148,-4.4719571984435795,0.974396887159533,179.3348054474708,0.00785234136535746,6197.183953033268,0.6568605850462446,219.57853492840377,-1.5724346519073822,270.31741670433087,50619.429916829744,-0.004234736762225858,-1.9784668745126515,-0.12315379744163059,0.1440149965938875,-0.49999999999999994,0.8660254037844387,0.19743698509007082,0.15679212295076098
