datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,3.9538672839506175,1.8243672839506173,172.40104012345677,-0.18728300903931844,0.736817910281233,287.13564196264736,3.579481481419594,274.5943908691406,77123.48972800926,-0.003563672933248963,-0.36537275508644784,0.9528176276593433,-0.8660254037844387,0.4999999999999998,0.8233243978000625,0.4078112540460067
1,3.8444197530864197,2.1182685185185184,155.5658950617284,-0.24208157301872213,0.781249317999358,290.72755317958365,3.170748406102587,274.32808600531683,77113.00419560185,-0.0034908696899901737,-0.7264419308573815,0.9051190821323788,-0.8660254037844387,0.4999999999999998,1.1232796578537814,0.5569542874161116
2,3.6803024691358024,1.9713611111111111,159.23340123456788,-0.21517472458753026,0.7758556300576336,292.98509415698203,2.7935243860800663,274.01547071668836,77084.49913194444,-0.003477647164895337,-0.4408191454518945,1.0152122664088583,-0.8660254037844387,0.4999999999999998,0.9235731236264831,0.5964356328306449
3,3.479305555555556,1.8330246913580244,164.6266635802469,-0.2490915609305496,0.8028947821980076,289.97782355305964,2.3794960245043173,273.70655314127606,77060.12427662036,-0.0034778665218200186,-0.39495848182537513,0.93177318285977,-0.8660254037844387,0.4999999999999998,0.8390049266742862,0.48273458376482065
4,3.067320987654321,1.8543765432098767,161.747262345679,-0.27335495521426123,0.8217626564667357,291.9024558043265,2.160083372504585,273.51527687355326,77055.10069444444,-0.0034847050618826148,-0.3984071293839297,0.9582988703690966,-0.8660254037844387,0.4999999999999998,0.8558793660598597,0.5229457585799632
5,3.1936296296296294,1.9908024691358024,148.36195061728395,-0.35869669295820106,0.8011844811401964,289.9418830844446,2.8611898278921246,274.11850879810476,77066.54484953704,-0.003556132837929985,-0.6185574371432685,1.0041655346896876,-0.8660254037844387,0.4999999999999998,1.0776834224418914,0.6642443877590575
6,3.7735864197530864,2.208151234567901,164.6702561728395,-0.28666293175686564,0.8192893391064132,271.1170420227297,4.58129723860524,275.1269214771412,77091.40407986111,-0.0036734523638345556,-0.7161282924607657,0.9072077701415787,-0.8660254037844387,0.4999999999999998,1.1150887625071453,0.45352553161262804
7,5.8465493827160495,2.3454783950617286,172.8638611111111,-0.23468813823409077,0.9350008363860494,226.20463512648982,6.2305807387669905,275.2649117928964,77138.1875,-0.0036707115478434925,-0.697965992153184,0.8071758544362369,-0.8660254037844387,0.4999999999999998,1.0468151384542468,0.39980747899786484
8,7.104598765432098,2.5881975308641976,183.0943024691358,-0.21331967084940265,1.1057650867502515,218.78996623192586,7.400289395345595,274.9776034884983,77149.07074652778,-0.0037445154832124483,-0.8061673365607497,1.0229758834780887,-0.8660254037844387,0.4999999999999998,1.2561743093211963,0.3334366218711425
9,7.80291049382716,2.9535709876543206,184.7456635802469,-0.22178426666647422,1.2431828530378228,219.43488934550146,8.367122489624457,274.68813973885995,77157.59635416667,-0.0038474678378443406,-0.9353672782788895,1.282120546101748,-0.8660254037844387,0.4999999999999998,1.4511120979091003,0.27844070981552055
10,8.533242592592593,3.2045376543209874,183.29183333333333,-0.29740557003906476,1.3127276892159296,191.64325528734912,9.02121739646649,274.708253648546,77170.33130787036,-0.003937260723610463,-0.9407392129165126,1.4358930966264158,-0.8660254037844387,0.4999999999999998,1.5326506050350857,0.3316535934973472
11,9.183387820512822,3.466022435897436,187.84524358974357,-0.40141232108855124,1.4102567655677316,192.48288564064612,9.561802138114096,275.0984890277569,77166.77629206731,-0.003977122242689269,-0.6991464318590647,1.8040852244023016,-0.8660254037844387,0.4999999999999998,1.5075211831563466,0.24448940497635469
12,9.363698717948719,3.716554487179487,183.14940705128205,-0.4134768042650933,1.4153877458325257,191.41315835350346,9.87401615829779,275.30567227877106,77158.8671875,-0.003998864543146677,-0.87654453358777,1.8997794227100564,-0.8660254037844387,0.4999999999999998,1.708999544990419,0.32880753538628826
13,9.357733974358975,3.7380032051282055,193.76800641025642,-0.39600035967081276,1.4271311469863521,207.1530258473302,9.875832752201829,275.562507042518,77147.458984375,-0.00397511606706865,-0.5383501091751005,1.78472798488205,-0.8660254037844387,0.4999999999999998,1.3585888631167877,0.25690119175067827
