datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,3.1958333333333333,3.666951388888889,195.82484027777775,-0.22863583602806462,0.5670866866358016,252.90130890540613,0.9771650991495116,273.5945011138916,72920.0470703125,-0.0037963385519832827,1.727132309477675,1.66221212886888,0.8660254037844386,-0.5000000000000001,0.670219554221963,0.07541671603758973
1,3.161484593837535,3.57315,196.0585375,-0.2450116395388639,0.5765799220249754,256.22332986757476,0.37201438038561724,273.1274289449056,72892.57978515625,-0.0038591981890183373,1.7300294667646754,1.9872866518515744,0.8660254037844386,-0.5000000000000001,0.5175447606031462,0.04093904242141937
2,3.08921568627451,3.672298611111111,190.74112916666667,-0.23072049984598533,0.5860852792379799,256.8696813048504,-0.10547019412441304,272.7396634419759,72869.79163411459,-0.003880770630886529,1.6264576012919052,1.9788788035969385,0.8660254037844386,-0.5000000000000001,0.4298607170242279,0.04267466148907735
3,3.031372549019608,3.9083944444444447,192.7507736111111,-0.1819392253243485,0.5974051919785003,259.1662322997406,-0.4412955184462622,272.45224634806317,72836.36923828124,-0.00387484774589366,1.7787595573104258,1.885611428980544,0.8660254037844386,-0.5000000000000001,0.6129694865281217,0.061860646872463246
4,2.965406162464986,3.7366666666666664,202.00979166666667,-0.19377117508157612,0.5979529201217277,258.70681390866844,-0.804056028698879,272.14227930704754,72812.68977864583,-0.003877717882948945,1.7936986374106687,1.6958246728974835,0.8660254037844386,-0.5000000000000001,0.7235653849050563,0.15035900249485196
5,2.846078431372549,3.7189875,193.0999972222222,-0.1260378533112928,0.6065299998812049,264.51207442542034,-1.1159305780366284,271.85842247009276,72801.13268229166,-0.003882095100238305,1.6660520069653524,1.7017938271542,0.8660254037844386,-0.5000000000000001,0.6123583949802864,0.09980566927710711
6,2.7927170868347337,3.644543055555556,185.023775,-0.12664774630303482,0.6427722539883987,260.5169831225787,-0.959381355574884,271.9391227722168,72807.55029296875,-0.0038732932656702283,1.3591556645471776,1.6642079116778836,0.8660254037844386,-0.5000000000000001,0.3568545282997598,0.009413130532902061
7,3.0358543417366946,3.5948194444444446,179.2932375,-0.14006732564886526,0.6762404923394912,252.71476148898174,0.2825463932338591,272.8867584228516,72837.90384114583,-0.003859778035607105,1.2912050849163692,1.7031484413674116,0.8660254037844386,-0.5000000000000001,0.27347916343539797,-0.021339736904818038
8,3.4733333333333336,3.633126388888889,170.61035277777776,-0.22099272317759383,0.7474515322078028,238.38431002330873,1.8717903930643962,274.0188065846761,72887.24052734375,-0.003828952273413865,1.09676527685875,1.8766542207700376,0.8660254037844386,-0.5000000000000001,0.011896015203446332,-0.12527463393863522
9,4.113888888888889,3.6028333333333333,168.58762083333335,-0.3472026714782151,0.8411326936977261,234.9262943476771,3.538470245247174,274.19092953999836,72922.3162109375,-0.0037034569892091334,0.9839233627013814,2.0713049827890417,0.8660254037844386,-0.5000000000000001,-0.18666087856079436,-0.19428813719789642
10,4.574166666666667,3.880813888888889,175.7626486111111,-0.43891157797095814,0.9533547535912583,221.75064717518345,4.987175472049054,273.9001064300537,72954.541796875,-0.003566420832225722,1.138115885996046,2.5402193007015197,0.8660254037844386,-0.5000000000000001,-0.2868629048345045,-0.21248665855383186
11,5.151944444444444,4.195554166666667,175.57297916666667,-0.44090452938412417,1.0622415585435374,222.54750941345648,5.942691794865556,273.5722240447998,72974.75380859376,-0.0034987447838500437,1.3747607448619925,2.6428224817554526,0.8660254037844386,-0.5000000000000001,-0.13083351170162377,-0.16042798460677984
12,5.602361111111111,4.203334722222222,182.44050416666667,-0.5104042355839519,1.169424550176014,220.3595338056755,6.614377963171746,273.4201494852702,72985.32457682291,-0.0034669791807966075,1.4366658596241006,2.847937847950151,0.8660254037844386,-0.5000000000000001,-0.17977979279079645,-0.1666343997983638
13,5.963472222222222,4.254566666666666,188.339,-0.489734265317519,1.2175222787735362,219.05995255583633,7.063643291171468,273.460630162557,72981.71276041666,-0.0034596919681120076,1.7179912688321746,2.787754330892812,0.8660254037844386,-0.5000000000000001,0.09394691684211774,-0.05833559564425545
14,6.150555555555556,4.210688888888889,191.5847652777778,-0.4892151388588216,1.2103012886300053,223.17129507508395,7.417887371026031,273.5865509033203,72976.33245442709,-0.003450794936702685,1.61838286508436,2.716767213582964,0.8660254037844386,-0.5000000000000001,0.04317706742101688,-0.04010004248113318
15,6.2091666666666665,4.139815277777777,191.15314583333333,-0.4977687521968704,1.1548512520838274,233.22360605654325,7.436837550430522,273.7250764211019,72968.69775390625,-0.0034648584938971705,1.5737705907590274,2.806185641855535,0.8660254037844386,-0.5000000000000001,-0.04016750960160682,-0.04540915656463529
16,6.055138888888889,4.163391666666667,193.74215555555557,-0.4694435811526152,1.0638461510210642,230.09848683797733,7.17779023266216,273.93651885986327,72964.58701171874,-0.003496396082177047,1.729592269321848,2.596600235337449,0.8660254037844386,-0.5000000000000001,0.19957072575317186,-0.0005115236729924612
17,5.784861111111111,4.107598611111111,194.88936944444444,-0.44738792492185464,0.9355704140910046,217.11351193543115,6.703074443195732,274.2528720855713,72960.6638671875,-0.003534065881442891,1.6076223536365994,2.511070879565575,0.8660254037844386,-0.5000000000000001,0.1367063581582375,-0.00960413351652671
18,5.382361111111111,4.166415277777777,197.14669166666667,-0.3815790997201037,0.822359766259186,202.2070141409939,6.022823778850053,274.55513153076174,72960.35882161459,-0.003566868946736362,1.7170592044793993,2.507448705783746,0.8660254037844386,-0.5000000000000001,0.23329253798918573,-0.008386934317724476
19,4.935694444444445,3.9016124999999997,184.50641249999998,-0.3427073972691027,0.703687450627898,205.49873076080115,5.157031879389948,274.89059689839684,72963.59059244792,-0.00360892359005676,1.409517235308787,2.1785687734637924,0.8660254037844386,-0.5000000000000001,0.13249749188321486,-0.04553018736108401
20,4.4366666666666665,3.844848611111111,185.29351805555555,-0.23827502093586883,0.6644716516915197,207.9855588531186,4.334687490791752,274.6283568064372,72943.97867838542,-0.0036161814047982717,1.390673913912285,1.8187558046829317,0.8660254037844386,-0.5000000000000001,0.2974598677178886,0.011685100200535922
21,4.050694444444444,3.6922944444444443,186.19650555555555,-0.21177075730121422,0.6328102541088961,217.85074241619833,3.320316490736978,274.4639506022135,72954.8314453125,-0.0036870531857536534,1.326176533343759,1.7257683200137102,0.8660254037844386,-0.5000000000000001,0.2880185624587771,-0.007560907273317229
22,3.736111111111111,3.858390277777778,189.9005111111111,-0.2164157422845533,0.5954944573835828,228.09572377224399,2.402106056454828,274.2220190684001,72949.69254557292,-0.003731245058354571,1.4531909529015707,1.8586971958168546,0.8660254037844386,-0.5000000000000001,0.33473052595326963,0.04455170683812762
23,3.4908333333333337,3.8370319444444445,190.2739986111111,-0.24624153255276213,0.5639637954300546,244.20815225083226,1.6493921148879813,273.91865425109864,72937.01126302083,-0.0037611683238688684,1.6042490995217003,1.845576348740714,0.8660254037844386,-0.5000000000000001,0.4704527393079786,0.03253308913212126
