datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,4541.592592592592,4638.222222222223,4.030185185185185,2.2737037037037036,221.86962962962966,0.443954673462238,1582.111111111111,0.43818929621667596,173.28547514634081,7.2456743710558476,278.63132165979454,82938.5125144676,-0.003401654624672615,7.929346550835526,0.7695215619087932,1.0222151465352,0.34202014332566866,0.9396926207859084,1.2468497144783277,0.47006122618390117
1,4543.092592592592,4639.722222222223,4.020555555555556,2.1992592592592595,217.69009259259258,0.4782430868381549,1583.111111111111,0.41512318544323107,175.50535536176278,6.659099471287091,278.53676266140405,82927.59664351853,-0.0034472096939452074,7.351927411114751,0.6800228013076408,1.0351946992168686,0.34202014332566866,0.9396926207859084,1.2280886992175857,0.527763249460765
2,4545.092592592592,4641.722222222223,3.9565740740740742,2.118425925925926,221.05824074074076,0.46495499376740335,1584.111111111111,0.39797775582323314,176.1318941775533,6.1339244848482375,278.4439510769314,82914.50679976853,-0.0034706044475110776,6.831454354745393,0.8011176005008944,0.8176723603603132,0.34202014332566866,0.9396926207859084,1.0620261914894635,0.504983543607486
3,4547.092592592592,4643.722222222223,3.902037037037037,2.1564814814814817,221.7125,0.349021269804113,1585.111111111111,0.3826392809869403,163.34903564056478,5.582179910429533,278.2393244990596,82899.90950520833,-0.0034884053414617556,6.283287443938101,0.7713962301626184,0.5991939134560764,0.34202014332566866,0.9396926207859084,0.8586946537915892,0.40001102237536557
4,4549.092592592592,4645.722222222223,3.6606481481481485,2.3160185185185185,218.07777777777778,0.3586507058451495,1586.111111111111,0.38046094158079097,160.4324306601164,5.039344400174091,277.9719809072989,82881.35930266204,-0.0035059409627067645,5.743976282190416,1.1287826231825069,0.6235950173479615,0.34202014332566866,0.9396926207859084,1.009440724214574,0.5060372775540117
5,4551.092592592592,4647.722222222223,3.51712962962963,2.3287037037037037,223.89935185185186,0.3717862836915693,1587.111111111111,0.381204516460721,161.72194882840625,4.629804009433379,277.7575988769531,82871.86067708333,-0.0035028584383049056,5.333816358778234,1.1416779234036842,0.6980013275993975,0.34202014332566866,0.9396926207859084,1.086629064755055,0.45196866069223895
6,4553.092592592592,4649.722222222223,3.6837962962962965,2.2135185185185184,220.1225,0.402357978949082,1588.111111111111,0.3906349501251405,157.59004172705232,4.348965374929735,277.5695114135742,82861.85141782407,-0.0035109246320568425,5.054598885995393,0.9313633665374986,0.9109781270530539,0.34202014332566866,0.9396926207859084,1.2197607810236533,0.531140816845387
7,4555.092592592592,4651.722222222223,4.202592592592593,2.2289814814814815,231.71481481481482,0.4243519759985289,1589.111111111111,0.39063692672440326,145.63398642303451,4.607589664844541,277.67342009367763,82881.78132233796,-0.0034792811770764927,5.306863403320335,0.9104943706403218,0.9919535006320989,0.34202014332566866,0.9396926207859084,1.2435387998503504,0.47510780842213085
8,4557.092592592592,4653.722222222223,4.781666666666666,2.0799074074074073,209.6100925925926,0.5097436013501052,1590.111111111111,0.43308234310614635,142.41113151878545,5.820563246053651,278.2844080041956,82910.90610532407,-0.0033340222497305633,6.490642519350428,0.43594626211656606,1.2990410013303455,0.34202014332566866,0.9396926207859084,1.3698016460998603,0.6552421227401055
9,4559.092592592592,4655.722222222223,5.089259259259259,2.0624074074074077,206.5024074074074,0.43143080134950285,1591.111111111111,0.5484372809951631,160.8434978405336,7.56224446352537,278.61474157262734,82944.07747395833,-0.0031547004621423017,8.196283241554566,0.5277557748580326,1.1752014891421108,0.34202014332566866,0.9396926207859084,1.2848312730413458,0.5102424285369571
10,4561.092592592592,4657.722222222223,5.310925925925926,2.107962962962963,206.33046296296294,0.45448002573170804,1592.111111111111,0.6667152435493493,165.44958896308978,8.882813387338489,278.41608372441044,82962.15393518518,-0.0031128925938745,9.508449526186366,0.46966415646369214,1.2048037721626854,0.34202014332566866,0.9396926207859084,1.2927798163049435,0.5521916176321702
11,4563.092592592592,4659.722222222223,5.5472222222222225,2.318888888888889,210.5774074074074,0.4505578722353811,1593.111111111111,0.7688848607375893,175.8978531951401,9.844922084515572,277.99240423131874,82974.94249131944,-0.00308751554931988,10.465457888002772,0.6462456466796582,1.1432333296275132,0.34202014332566866,0.9396926207859084,1.2953169523884442,0.5184470776096921
12,4565.092592592592,4661.722222222223,5.8875925925925925,2.389537037037037,206.39249999999998,0.35219293255986234,1594.111111111111,0.8000679967661268,164.7158949315146,10.339440198695993,277.5347179836697,83002.20891203704,-0.003088834448820322,10.960241077564403,0.6780739267111614,1.0256491390739138,0.34202014332566866,0.9396926207859084,1.1957098691023271,0.5052965772450615
13,4567.092592592592,4663.722222222223,5.935185185185185,2.591296296296296,201.46648148148148,0.40210951496927094,1595.111111111111,0.8339729405924037,172.62413252414476,11.103263763430645,277.4324501885308,82995.23263888889,-0.003105682149886415,11.727450731065561,0.6751281820453555,1.1769186873989053,0.34202014332566866,0.9396926207859084,1.3368492434001393,0.49004637342726687
14,4569.092592592592,4665.722222222223,5.87925925925926,2.703796296296296,220.1825925925926,0.39917045596520745,1596.111111111111,0.8910331329009376,185.30893449286688,11.44773911669276,277.41091890688296,82995.05164930556,-0.003117618652513567,12.074325109411191,1.1831674186833407,1.1029859134477513,0.34202014332566866,0.9396926207859084,1.441134813813994,0.5183514839566304
