,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure
912,2012-07-17 01:00:00,28520.5,28520.5,-0.09999999999999999,1.5705,123.21666666666665,-0.49830217015359984,0.6695795715640008,298.2247921637943,-1.8403321053845432,267.7744140625,73366.40234375
913,2012-07-17 02:00:00,28526.5,28526.5,0.25,2.2321666666666666,154.48333333333335,-0.8115808964605996,0.6838446582403472,298.0042776172231,-2.938369825111106,267.4200439453125,73328.328125
914,2012-07-17 03:00:00,28532.5,28532.5,-0.10000000000000002,2.006666666666667,119.33999999999999,-0.33359372731294606,0.7091643053228817,296.52149618242186,-3.4841309335095434,267.38963317871094,73292.62109375
915,2012-07-17 04:00:00,28538.5,28538.5,0.016666666666666666,2.988666666666667,140.33333333333334,-0.7093150224019179,0.7504094095735977,295.41350610618883,-4.781250074134543,267.1831512451172,73237.52734375
916,2012-07-17 05:00:00,28544.5,28544.5,0.13333333333333333,3.3806666666666665,86.35333333333334,0.06135033268449156,0.7822443594556991,296.0632235985601,-6.019531324134543,266.54957580566406,73218.2890625
917,2012-07-17 06:00:00,28550.5,28550.5,0.26666666666666666,2.9441666666666664,116.66666666666667,-0.43975239275959527,0.7995337772984079,291.73521457822505,-3.8946533944470434,267.7721405029297,73266.97265625
918,2012-07-17 07:00:00,28556.5,28556.5,0.7333333333333334,4.0104999999999995,84.59666666666666,0.09293895376680505,0.9101687060064546,289.7557845433268,0.010330126060769253,268.7991180419922,73318.04296875
919,2012-07-17 08:00:00,28562.5,28562.5,1.95,4.43,87.06,0.04939459362515188,1.2041465098476016,296.170541120897,1.0387114737170193,270.81304931640625,73362.671875
920,2012-07-17 09:00:00,28568.5,28568.5,2.716666666666667,4.6595,99.23666666666666,-0.15812123191587782,1.4754682001779469,296.68376633388516,2.538009569420144,271.8065948486328,73374.89453125
921,2012-07-17 10:00:00,28574.5,28574.5,2.6,4.019333333333333,118.31666666666666,-0.4391601187009144,1.879115433619928,298.84045116473106,2.802230760826394,272.0875549316406,73392.9296875
922,2012-07-17 11:00:00,28580.5,28580.5,2.8666666666666667,3.9775000000000005,107.36666666666666,-0.2861033082936959,2.121252014624973,298.6385172102018,3.2820128653185816,271.95982360839844,73408.984375
923,2012-07-17 12:00:00,28586.5,28586.5,3.233333333333333,4.101166666666667,115.43333333333334,-0.42125382807490874,2.4007799069671307,297.4953289241114,3.5441283438342066,272.2919158935547,73440.99609375
924,2012-07-17 13:00:00,28592.5,28592.5,2.966666666666667,3.9346666666666668,101.03333333333335,-0.18360254202683857,2.470444364152931,296.9005731485239,3.833084032310769,272.6459045410156,73458.23828125
925,2012-07-17 14:00:00,28598.5,28598.5,3.15,4.690666666666666,46.949999999999996,0.6132332727973873,2.310833704877037,298.0346759067741,3.943923876060769,272.6865234375,73461.03515625
926,2012-07-17 15:00:00,28604.5,28604.5,3.716666666666667,4.0145,79.795,0.14998967798040386,2.2322822783825096,296.49674290524536,4.019653246177957,272.65203857421875,73474.76953125
927,2012-07-17 16:00:00,28610.5,28610.5,3.6999999999999997,3.801166666666667,98.46999999999998,-0.13693982349906977,2.1230948602544832,297.7415289499848,3.978744432701394,272.44122314453125,73476.64453125
928,2012-07-17 17:00:00,28616.5,28616.5,3.5,3.0403333333333333,123.65333333333332,0.3090690943575654,2.1987353191834753,298.1811312008772,3.722213670982644,272.35015869140625,73462.0625
929,2012-07-17 18:00:00,28622.5,28622.5,3.1666666666666665,3.483833333333333,82.13666666666667,0.13668904861266395,1.9622864992152715,297.35390131593147,3.5125426504748316,272.19529724121094,73441.609375
