,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure
64,2007-07-12 16:00:00,3415.5,3487.5,10.355,3.3449999999999998,254.60000000000002,0.5792732316996979,0.769611795198786,17.205102399277923,23.582754915290977,278.59214782714844,84867.015625
65,2007-07-12 17:00:00,3417.5,3489.5,11.115,3.645,259.45000000000005,0.5080793296628658,0.724858480049176,23.886837657945012,23.03955728345504,279.78309631347656,84856.515625
66,2007-07-12 18:00:00,3419.5,3491.5,11.065,3.51,260.1,0.4959358358687513,0.560840597024339,29.519433367189205,21.519568269783164,282.9070129394531,84828.89062500001
67,2007-07-12 19:00:00,3421.5,3493.5,9.935,3.325,256.1,0.55703083671282,0.48264056651432663,47.627978627492126,19.95026284986129,284.2256317138672,84792.3828125
68,2007-07-12 20:00:00,3423.5,3495.5,10.61,2.54,254.35,0.5807454566003776,0.43415353913361127,65.31205898900407,18.757559602790977,284.2050476074219,84799.91796875
69,2007-07-12 21:00:00,3425.5,3497.5,10.524999999999999,2.715,247.3,0.6778250390085954,0.34348402279255436,78.16443291952217,17.467627351814414,283.9502868652344,84823.8203125
70,2007-07-12 22:00:00,3427.5,3499.5,11.059999999999999,2.875,246.14999999999998,0.6876823570150319,0.24477428220676387,97.34209512124376,16.090018098884727,283.73060607910156,84797.6953125
71,2007-07-12 23:00:00,3429.5,3501.5,11.92,2.85,251.95,0.6161515476216899,0.2734118900908192,86.6117580110606,14.190100496345664,283.71228027343756,84791.5859375
72,2007-07-13 00:00:00,3431.0,3504.0,11.58,1.39,269.0,0.3583679495453004,0.1676735390728186,92.27393830000867,13.221930330329982,283.4474182128906,84781.71484375
73,2007-07-13 01:00:00,3432.5,3505.5,11.04,2.36,262.5,0.46154537925553013,0.12024683371751388,132.60870532437235,12.344717805915977,283.1606903076172,84781.45703125
74,2007-07-13 02:00:00,3434.5,3507.5,12.035,2.27,269.6,0.3462619786590639,0.14445605931878683,153.50802668243304,11.539969270759727,282.8318786621094,84779.28125
75,2007-07-13 03:00:00,3436.5,3509.5,13.629999999999999,1.67,240.95,0.7193272255673719,0.16584237118220257,149.274921763376,10.77863199048629,282.48431396484375,84795.59375
76,2007-07-13 04:00:00,3438.5,3511.5,11.485,2.785,265.1,0.4193689601226459,0.12160126503320734,112.32343096892939,9.90784341626754,282.1341094970703,84805.75390625
77,2007-07-13 05:00:00,3440.5,3513.5,9.995000000000001,3.6799999999999997,257.45,0.5365559037813512,0.19986319149201337,62.22393843971239,9.403006380134727,281.7349853515625,84805.42578125
78,2007-07-13 06:00:00,3442.5,3515.5,10.92,3.585,255.75,0.561724985782291,0.18469897143102113,45.69285787450255,9.83026773267379,282.1581726074219,84806.8359375
79,2007-07-13 07:00:00,3444.5,3517.5,9.825,2.99,268.65,0.3640141034254101,0.07820747313858809,21.278288644494037,13.15015298658004,284.0371398925781,84839.546875
80,2007-07-13 08:00:00,3446.5,3519.5,11.29,1.7349999999999999,265.05,0.42155722493987635,0.12767641917438868,270.5615039452012,16.549094026619102,283.9739990234375,84870.98046875
81,2007-07-13 09:00:00,3448.5,3521.5,10.89,2.6449999999999996,258.85,0.5172801691198863,0.32019888829974175,284.2375569674888,18.924109285408164,283.23248291015625,84895.44140625
82,2007-07-13 10:00:00,3450.5,3523.5,12.4,2.12,276.45,0.23414387751623164,0.5657327398625986,258.1145255765682,20.368857210212852,282.78004455566406,84902.82421875
83,2007-07-13 11:00:00,3452.5,3525.5,14.89,1.76,205.25,0.9305950712791369,1.1903549154033037,212.14684090966082,15.593497102790977,282.4368896484375,84972.80078125
