,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure
0,2017-06-29 14:00:00,0.5,0.5,11.149999999999999,0.375,82.1,-0.9596420986545406,0.7437462115113812,231.19135387371043,4.130652969055941,275.9942626953125,57118.71875
1,2017-06-29 15:00:00,2.0,2.0,13.6,0.25,136.2,-0.3551069624081372,0.16620588822393104,357.11096576560647,3.730964248352816,275.9969024658203,57128.24609375
2,2017-06-29 16:00:00,4.5,4.5,10.9,0.5675,89.5,-0.8948107474184572,0.47887578398426955,7.434851523965919,3.7214580227668783,275.9176025390625,57067.36328125
3,2017-06-29 17:00:00,7.5,7.5,10.05,0.505,228.8,0.9499720515246526,0.31758866099458916,2.511375329335942,3.7804485012825033,275.92039489746094,57036.16796875
4,2017-06-29 18:00:00,,,,,,,0.3048506680595502,17.816889967160495,3.485908096009066,275.9586639404297,57023.2421875
5,2017-06-29 19:00:00,,,,,,,0.49524089707709046,18.608982513564655,3.1937175442512533,275.7642517089844,57048.31640625
6,2017-06-29 20:00:00,,,,,,,0.4861651747813977,17.79838288883977,3.024116103821566,275.50035095214844,57069.94140625
7,2017-06-29 21:00:00,9.5,9.5,8.6,0.505,80.0,-0.9740792053639875,0.4733410822288637,19.126218172311752,2.898871963196566,275.3168487548828,57095.59765625
8,2017-06-29 22:00:00,11.5,11.5,8.75,1.01,79.3,-0.9752231874879189,0.3901699076513713,29.373011064573788,2.601569717102816,274.6456604003906,57099.5703125
9,2017-06-29 23:00:00,,,,,,,0.47162798980836046,20.101886822856745,2.6170879055793783,274.7925720214844,57092.16015625
10,2017-07-01 00:00:00,26.0,26.0,8.2,0.76,81.4,-0.9685831611286312,0.7687211398705676,8.716849918942577,2.388190810852816,273.95545959472656,56922.88671875
11,2017-07-01 01:00:00,,,,,,,0.9220621136780834,7.979904229715754,2.264777724915316,273.7970886230469,56888.80859375
12,2017-07-01 02:00:00,27.0,27.0,8.3,0.25,60.4,-0.9933727656003964,0.9659186897547162,8.832627539848488,2.2098918606575033,273.6557922363281,56828.12890625
13,2017-07-01 03:00:00,29.5,29.5,8.0,0.63,63.525,-0.9874809440305979,0.9327741460618404,9.645040530690602,2.0431438137825033,273.43434143066406,56809.4609375
14,2017-07-01 04:00:00,33.0,33.0,7.733333333333333,0.3333333333333333,40.73333333333333,-0.8803508895221777,0.9543941749273077,15.177036188510312,1.7717662503059408,273.16209411621094,56795.5390625
15,2017-07-01 05:00:00,,,,,,,1.00854845503477,14.241230796105212,1.7226939846809408,272.9830780029297,56815.7109375
16,2017-07-01 06:00:00,,,,,,,0.8516730240362717,13.692415156276754,2.426337783509066,273.77284240722656,56863.78125
17,2017-07-01 07:00:00,,,,,,,0.5545655004311109,20.474859200790732,3.389014785462191,274.6563262939453,56901.8359375
18,2017-07-01 08:00:00,,,,,,,0.20387198401880907,27.502890422478394,4.085563247376253,274.8443145751953,56931.5
19,2017-07-01 09:00:00,35.0,35.0,9.8,0.25,186.7,0.4954586684324073,0.13678971305199866,231.79036360706735,4.457267348938753,275.35009765625,56945.2578125
20,2017-07-01 10:00:00,,,,,,,0.4824218257718698,225.51002276751214,4.997397964173128,276.8674621582031,56983.80078125
21,2017-07-01 11:00:00,36.0,36.0,10.0,0.25,92.7,-0.9010770213220916,0.8505672995871777,203.12462986658582,5.861991470032503,277.8453063964844,57004.2265625
22,2017-07-01 12:00:00,38.5,38.5,11.075,1.195,201.825,0.6625461014266025,0.3871622880505353,235.85398591670054,4.910621230774691,276.4972686767578,56975.828125
23,2017-07-01 13:00:00,42.5,42.5,11.3,1.7625,217.25,0.8667222630406526,0.5407223597359184,233.63585802068403,5.702079360657503,277.2079772949219,56995.62890625
24,2017-07-01 14:00:00,46.0,46.0,11.033333333333333,0.5866666666666667,215.26666666666665,0.8390214543359203,0.6874810835622801,207.8288449699848,6.255408828430941,277.9058532714844,56931.96875
25,2017-07-01 15:00:00,49.5,49.5,10.825,2.205,217.6,0.869273307631261,1.3632140953450953,204.7303036433275,6.702018325501253,278.4588928222656,56924.8125
26,2017-07-01 16:00:00,53.5,53.5,10.525,1.6375,220.05,0.8880201307989228,0.6820891187119091,193.80029339105306,5.967063491516878,278.34873962402344,56911.5546875
27,2017-07-01 17:00:00,57.0,57.0,10.333333333333334,0.6733333333333333,214.79999999999998,0.8429576313703085,0.5404273063764377,177.7443049566249,5.920707290345003,278.14263916015625,56872.6953125
28,2017-07-01 18:00:00,59.5,59.5,10.05,0.375,209.89999999999998,0.7975244048658021,0.4726246153770927,182.43322723234314,5.130546157532503,277.7989807128906,56858.63671875
29,2017-07-01 19:00:00,,,,,,,0.23958498762646308,186.61219968381613,4.648841445618441,277.28123474121094,56891.86328125
30,2017-07-01 20:00:00,,,,,,,0.33347809388328653,7.210212537125289,3.9412456204231283,276.62059020996094,56928.1875
31,2017-07-01 21:00:00,61.0,61.0,9.3,0.25,70.2,-0.998440764181981,0.6247232235936935,28.635812767525813,3.654212539368441,276.113037109375,56977.79296875
32,2017-07-01 22:00:00,,,,,,,0.8608077679422981,15.374659921773432,3.5032268215950033,275.8708801269531,56980.0078125
33,2017-07-01 23:00:00,62.5,62.5,9.350000000000001,0.76,77.9,-0.9760286202892954,0.9849527378192938,12.588980193743405,3.263557021790316,275.5084686279297,56957.84765625
34,2017-07-02 00:00:00,65.5,65.5,9.275,0.6950000000000001,63.525,-0.9900071520832293,0.8817542045890644,10.672705893563384,2.760261123352816,275.4014587402344,56929.20703125
