,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,1.456931818181818,3.102108229751491,0.4963095247237473,,0,5.880228215767635
1,1.417634297520661,2.867409838102824,0.4972248979560358,,1,5.716701244813278
2,1.544318181818182,2.7924112020985006,0.5001053613632538,,2,5.59853734439834
3,1.5197727272727273,2.7320727764970636,0.5008692677943123,,3,5.502385892116183
4,1.5822830578512397,2.6803630847872864,0.5096216632152194,,4,5.376338174273859
5,1.461642561983471,2.6320765508800688,0.5154995658316093,,5,5.269502074688797
6,1.3267148760330578,2.5888662185992426,0.5155944405589705,,6,5.538879668049792
7,1.3018078512396696,2.546445805250006,0.5388214213484155,,7,6.424408713692946
8,1.3695971074380164,2.554309251527231,0.5688855548445544,,8,7.375404564315353
9,1.61150826446281,2.7319131243240715,0.7253622856182272,,9,8.144211618257263
10,1.9229564315352696,3.0226034523992293,0.8560815234258331,,10,8.779354166666668
11,2.103033746556474,3.248590590794159,0.9720670116973636,,11,9.393423236514524
12,2.306477272727273,3.4161291051659983,1.0379064349138387,,12,9.937800829875517
13,2.4534814049586773,3.537657807913361,1.0758128314266973,,13,10.219076763485477
14,2.6329855371900828,3.6109477080937484,1.0776642411793085,,14,10.249045643153528
15,2.674400826446281,3.640474738635993,1.087564400725033,,15,10.069128630705393
16,2.6015392561983472,3.623458700883481,1.062238533082508,,16,9.718589211618257
17,2.521683884297521,3.578136435310995,1.0199251324200436,,17,9.123350622406639
18,2.3564772727272727,3.506858302230598,0.9537450297579652,,18,8.451483402489625
19,2.2597830578512395,3.4207291142775422,0.8473565095928131,,19,7.6369813278008305
20,1.825392561983471,3.333747046197721,0.7298902431766177,,20,7.024719917012448
21,1.6091425619834712,3.224087546899312,0.6417496214014056,,21,6.609336099585062
22,1.4847830578512395,3.1658373805971873,0.5651025951060867,,22,6.3113381742738595
23,1.4874380165289256,3.0460635698751495,0.5178860625420635,,23,6.086887966804979
