,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,1.0969135802469137,1.5555076714986675,0.4605432599805856,,0,3.5528193832599118
1,1.0954732510288063,1.0559790614786895,0.4769992891266776,,1,3.3499780701754385
2,1.1162551440329218,1.0091965831102616,0.5134964059788996,,2,3.1181057268722463
3,1.0823045267489713,0.9728528189607824,0.5397244974082344,,3,2.977170626349892
4,1.0676954732510289,0.9255684342057386,0.5633376300104909,,4,2.8660262008733626
5,1.0416837782340862,0.8833914048931248,0.5953681282000393,,5,2.7543817787418656
6,1.042299794661191,0.7357932227974919,0.4790018678368882,,6,2.682065217391304
7,1.0252566735112936,0.9349452647916527,0.5457731036126345,,7,2.7948034934497814
8,1.142505133470226,1.4572646380382286,0.8846508677136048,,8,3.655616740088106
9,1.4414784394250513,1.7980054418058946,1.088690876976344,,9,5.113006535947712
10,1.75564681724846,2.038418519639247,1.2091211147722714,,10,6.24498933901919
11,2.273305954825462,2.2208014836709307,1.3066454517655826,,11,7.066680672268907
12,2.6891170431211497,2.3621139493292067,1.3885555668076068,,12,7.39723044397463
13,2.9010266940451745,2.44669447066799,1.334100990469774,,13,7.229379014989293
14,2.929568788501027,2.434916254664298,1.2499150357538118,,14,6.8228540772532185
15,2.6891170431211497,2.363343794858185,1.1402018827439635,,15,6.3793791574279375
16,2.403490759753593,2.2601388993625813,0.9681075646426548,,16,5.984868995633188
17,2.08788501026694,2.0678020493779066,0.7372493643510742,,17,5.518013100436681
18,1.7084188911704312,1.8091249942183567,0.5066263345706842,,18,5.042399103139013
19,1.3829568788501028,1.5132161468133616,0.4289176316314012,,19,4.569257641921397
20,1.2236139630390144,1.3537971395534445,0.4086663303091431,,20,4.216710239651416
21,1.1478439425051334,1.279371246507579,0.401624921545815,,21,4.060283842794759
22,1.0942505133470226,1.2070042533529903,0.401772079953568,,22,3.9196320346320346
23,1.06652977412731,1.1351490300991285,0.4233754500014551,,23,3.7350328227571117
