,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,3.3382775119617225,3.7640959443638273,0.5636084884564981,,0,6.061256544502618
1,3.298076923076923,3.3428250705788365,0.5502271946889292,,1,6.078010471204189
2,3.290291262135922,3.212685382334219,0.5435845426891173,,2,6.160732984293194
3,3.1846153846153844,3.1009983877940153,0.5129254034122316,,3,6.0170103092783505
4,3.1745,2.9659501802716175,0.483907884134548,,4,6.006878306878306
5,3.061194029850746,2.8855952465104213,0.462660529334672,,5,5.846596858638744
6,2.970792079207921,2.743421002302841,0.4677527870165791,,6,5.6687179487179495
7,3.017391304347826,2.620797995131793,0.5156957129215641,,7,5.545771144278607
8,3.604716981132076,2.8200110454841814,0.6719596519344585,,8,5.697989949748744
9,5.152511415525114,3.430998294612558,0.8311690476528487,,9,6.283248730964467
10,6.578165938864629,3.940162682294577,0.9426156019381584,,10,6.800495049504951
11,7.442543859649123,4.219540508333568,0.9848875047989284,,11,7.627127659574469
12,7.839035087719298,4.499410901091959,0.9886190683265,,12,8.101075268817205
13,8.026637554585152,4.66924169894712,0.9625271980958704,,13,8.535675675675675
14,8.225438596491228,4.72275162536657,0.9369411224710444,,14,9.031638418079096
15,8.251091703056769,4.740598280282383,0.8686211626537206,,15,9.14581005586592
16,7.951528384279476,4.671036583656755,0.7909517187995998,,16,9.008888888888889
17,7.509606986899564,4.558738869293193,0.730133744880458,,17,8.706666666666667
18,6.639035087719298,4.41115501380564,0.6557854565990003,,18,8.16043956043956
19,5.455555555555556,4.226367526466781,0.5824923807656605,,19,7.446153846153846
20,4.306818181818182,4.034311839661521,0.5640095950780672,,20,6.7005319148936175
21,3.685185185185185,3.84726376327898,0.5818686465067342,,21,6.308421052631578
22,3.4981220657277,3.6888184190735247,0.5708966916704703,,22,6.080952380952381
23,3.36872037914692,3.5513373803692376,0.5696587850461405,,23,6.044736842105263
