,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,1.046931818181818,2.0476149516855227,0.5172117560814411,,0,0.0
1,0.9518181818181816,1.0964756622023129,0.5916454786779997,,1,0.0
2,1.0582954545454546,0.8418216972299595,0.6747886724101642,,2,0.0
3,1.0199999999999998,0.6100526957949401,0.7538808950629055,,3,0.0
4,0.982840909090909,0.41095543230938403,0.7934290821006048,,4,0.0
5,0.9672727272727272,0.20481527772299368,0.8391210405965989,,5,0.0
6,0.9940909090909092,0.0346186327267044,0.9087675408716128,,6,0.0
7,1.1881818181818182,-0.07865036020889171,0.8819519927496117,,7,0.0
8,3.577444444444444,0.36620219973309,0.7229093823030757,,8,0.0
9,2.108111111111111,1.404944845888548,0.5940981573661324,,9,0.0
10,2.672,2.511374050230527,0.930142100782952,,10,0.0
11,3.422,3.32885418167171,1.2254079826284252,,11,0.0
12,3.982,3.8334164630908822,1.4183822518187383,,12,0.0
13,4.420333333333333,4.0457849929256335,1.4187549757529088,,13,0.0
14,4.498,4.079723274374137,1.3723211999763822,,14,0.0
15,4.452999999999999,4.0585228813495196,1.2465119283557726,,15,0.0
16,4.449777777777777,3.899020348792437,1.057257221351119,,16,0.0
17,4.071,3.679588548928911,0.8614507010923762,,17,0.0
18,3.2962222222222217,3.368747792729079,0.5774093333455211,,18,0.0
19,2.579333333333333,2.9360336482479634,0.3338942665478833,,19,0.0
20,2.1635555555555555,2.4954552397115264,0.3689755647108841,,20,0.0
21,1.6768888888888889,2.087709102187697,0.4467494242366364,,21,0.0
22,1.1982222222222223,1.6747218375608581,0.504672921785766,,22,0.0
23,1.0046666666666666,1.291130601934177,0.5486089003585564,,23,0.0
