,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,2.80889247311828,2.3769576969919948,0.5220609014642535,,0,3.3513297297297298
1,2.7642383512544804,2.321001170863374,0.4998696404899614,,1,3.182882882882883
2,2.8884767025089606,2.2886164464674916,0.4903293604044467,,2,3.0034774774774773
3,2.764175627240143,2.2584772040315904,0.4857797856408377,,3,2.8755135135135137
4,2.8232437275985665,2.2301861357810573,0.4835807020217618,,4,2.7779909909909906
5,2.8202150537634405,2.20476947452772,0.4868147341025781,,5,2.661936936936937
6,2.796747311827957,2.1842675073956705,0.4913248189407201,,6,2.8420450450450447
7,2.780456989247312,2.169092472424628,0.4918652490028187,,7,3.348333333333333
8,2.649417562724014,2.1794274069944257,0.513749661443254,,8,3.963900900900901
9,2.7067652329749103,2.2376052187505464,0.6274716965782623,,9,4.465765765765766
10,2.757867383512545,2.3229104697540888,0.7799469158107535,,10,4.891855855855856
11,2.749018018018018,2.3955292123809135,0.9044009966830202,,11,5.283586956521739
12,2.6901531531531533,2.4519640023534452,0.9876928129930964,,12,5.600072463768116
13,2.882717391304348,2.4901572622596344,1.0868619224339988,,13,5.734535519125683
14,2.99409009009009,2.5234785958090766,1.190801680955366,,14,5.814855072463769
15,3.156836917562724,2.545842626701907,1.2581624805425098,,15,5.824882882882882
16,3.305456989247312,2.5589380093549834,1.2680655487182206,,16,5.773441441441441
17,3.4512724014336915,2.5558833230671807,1.2067578772350631,,17,5.695378378378378
18,3.4056899641577063,2.540456950700177,1.050883095826887,,18,5.40990990990991
19,3.344611111111111,2.515999382515066,0.876806746028315,,19,4.811054054054054
20,3.2827258064516127,2.4834961807355063,0.7565266966580797,,20,4.247738738738739
21,3.1100448028673835,2.445672863533704,0.661342916415574,,21,3.9266936936936934
22,3.022706093189964,2.411208687326109,0.5917488356517543,,22,3.749765765765766
23,2.9261351351351355,2.3812840527828634,0.5498654557500897,,23,3.606240942028985
