,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,1.125531619932243,1.5222436471232315,0.6318542897849462,,0,0.2831435293976471
1,1.0858524313717648,1.0611387410581856,0.6591437696942885,,1,0.14245260663033174
2,1.090006434853717,1.0083921348413059,0.6738915290854175,,2,0.009097826079710152
3,1.0839048780292682,0.9782195524346895,0.7124358462714889,,3,-0.07237469287714987
4,1.1264267412860696,0.9299361970328178,0.7346803798216219,,4,-0.11940142021804512
5,1.1248469966167514,0.88972928710137,0.7708166247931956,,5,-0.18541879254591837
6,1.1205355925063938,0.799552841098955,0.6913593210662807,,6,-0.11519665808997429
7,1.0720615705889724,0.9416455048153642,0.4849288325626432,,7,0.42832619646851383
8,0.9570561123895216,1.4010173017815422,0.7576331205741583,,8,1.3368379100045766
9,0.8128312592511111,1.7186328826743957,0.9882310062963232,,9,2.130215510818792
10,0.8464574762954048,1.8657162731289345,1.1601602589874649,,10,2.7044159324427315
11,1.0172992391434783,2.030376743414176,1.2899577882872102,,11,2.856199124746171
12,1.174637536226087,2.19706768320191,1.3723319518864918,,12,2.904428884026258
13,1.4164311641453362,2.296002490775863,1.3855869728703794,,13,2.858146652113537
14,1.484639578795207,2.345477514118471,1.2816362248138735,,14,2.7130973741794313
15,1.438818768128261,2.293716258292176,1.1381914875880803,,15,2.4980288110787745
16,1.3005867979693655,2.161340473664402,0.9252913403898112,,16,2.160390969174009
17,1.1888053964845815,1.9595398332776033,0.7215857088238462,,17,1.8019416112394677
18,1.0340795185133334,1.7544780724836582,0.5365116787060896,,18,1.3786622023816963
19,0.967608240532294,1.5676553255419743,0.4976717891575519,,19,1.0198296130915179
20,1.0130566666577778,1.4301964617414227,0.50630876688388,,20,0.8433266369040179
21,1.0489975074508928,1.3471257810229702,0.5111551039543267,,21,0.6830411061278027
22,0.9923879129301802,1.2603892665470084,0.5460889710904087,,22,0.5717654600407239
23,1.0361789655195404,1.1812814914188305,0.5866996722703024,,23,0.4320050038568129
