,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,3.199324324324324,3.8220161739068588,0.5579615314824423,,0,6.204054054054055
1,3.2202702702702704,3.3903884110344387,0.5516629120958403,,1,5.938513513513513
2,3.2195945945945947,3.237355662425929,0.533075364458475,,2,5.831081081081081
3,3.331081081081081,3.0781668778582576,0.5447144695291977,,3,5.638513513513513
4,3.2277027027027025,2.9320765183598354,0.5594886307587228,,4,5.653378378378378
5,3.121621621621621,2.7992185284567412,0.5772600101040039,,5,5.633108108108108
6,3.2054794520547945,2.6847545382719185,0.5809181394091875,,6,5.514383561643836
7,3.035810810810811,2.5943954330045313,0.5821320496947647,,7,5.410135135135135
8,2.8912162162162165,2.5463665457130733,0.5647732047804658,,8,5.676351351351352
9,2.6574324324324325,2.8336575901226313,0.6371148703209393,,9,6.50472972972973
10,2.818243243243244,3.4189404239737673,0.8285347006088788,,10,7.543918918918919
11,2.9716216216216216,3.9053765055473884,1.0070079865531902,,11,8.370945945945946
12,3.222972972972973,4.31232861307656,1.1219359487991545,,12,9.04054054054054
13,3.547972972972973,4.620585992285108,1.2236909540714556,,13,9.491216216216216
14,3.716891891891892,4.852152652684195,1.306255777568378,,14,9.889189189189189
15,3.9202702702702714,4.984748593376407,1.3565420199710438,,15,9.987837837837839
16,4.2662162162162165,5.025017948825064,1.356534460103591,,16,9.949324324324325
17,4.370945945945945,4.977190117527571,1.2965013879338685,,17,9.697972972972973
18,4.273648648648648,4.8588863466819685,1.2016370487279695,,18,9.13445945945946
19,3.975675675675676,4.696813105962401,1.075864546898897,,19,8.56418918918919
20,3.785135135135136,4.484374219455188,0.9111230521968476,,20,7.9479729729729724
21,3.2013513513513514,4.2279097829190615,0.7655202871581551,,21,7.368243243243243
22,3.041891891891892,3.9645399364037526,0.6488452166502554,,22,6.815540540540541
23,2.9614864864864865,3.7484366484998857,0.5927975839920147,,23,6.398648648648648
