,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,1.6605925925925926,0.8030584899967681,1.0362857855861716,,0,7.948617283950617
1,1.5780864197530864,0.4666874703699484,1.0842882653562025,,1,7.346864197530865
2,1.53020987654321,0.32943101854321977,1.1135117487379282,,2,6.872456790123457
3,1.4527037037037036,0.2112573600250789,1.130030728546139,,3,6.619925925925926
4,1.3905061728395065,0.1189068733353339,1.1481156580485856,,4,6.225469135802469
5,1.305432098765432,0.04437797772741514,1.1379464786976166,,5,6.154691358024691
6,1.4213086419753087,0.017477016016030245,1.0629809794340768,,6,6.249123456790124
7,1.5169135802469136,0.11746061429620525,0.924987223222774,,7,7.122172839506172
8,1.61079012345679,0.34902355740767,0.7717273183955558,,8,8.465024691358025
9,1.7355925925925926,0.6145082611926741,0.6595221125934188,,9,9.855777777777778
10,1.9362469135802471,0.8100658799560381,0.6281623666212236,,10,11.210592592592592
11,2.176506172839506,0.948627120209149,0.6493428151763447,,11,12.386543209876542
12,2.373172839506173,1.0611904121457292,0.7017270495870576,,12,13.468098765432098
13,2.5378641975308645,1.1674161755911783,0.7290694193691277,,13,14.280444444444443
14,2.73120987654321,1.2560629997738104,0.7582029014924376,,14,14.78130864197531
15,2.7076666666666664,1.327195389929738,0.8016849704190572,,15,15.007296296296294
16,2.671036585365853,1.3736040909953764,0.8024223759195275,,16,14.957222222222223
17,2.630878048780488,1.381851242518377,0.773273929499847,,17,14.572827160493826
18,2.4172439024390244,1.3836294011875627,0.7626239751970826,,18,14.149567901234567
19,2.269548780487805,1.3528825092826886,0.7500611885881933,,19,13.222493827160493
20,2.081780487804878,1.2905659385514903,0.7089846970333831,,20,12.101296296296297
21,1.9566219512195124,1.190419887121549,0.7408137275364697,,21,10.736074074074073
22,1.8824268292682929,1.0174261485509632,0.8844093890589059,,22,9.52053086419753
23,1.77209756097561,0.8097865255586556,0.940477990048594,,23,8.644012345679013
