,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,3.57859649122807,3.8467933782472215,0.429143248192889,,0,3.3143859649122804
1,3.501578947368421,3.625613130909273,0.4069626384608129,,1,3.18140350877193
2,3.3440350877192984,3.536292689722129,0.3895929334188348,,2,3.18719298245614
3,3.294385964912281,3.449466175083583,0.3670069548702024,,3,3.091842105263158
4,3.3924561403508773,3.3619531171540107,0.3608945949031739,,4,2.8541228070175437
5,3.3467543859649123,3.2791868575144525,0.3534315062737644,,5,2.788070175438597
6,3.159122807017544,3.2170238344199604,0.3499103074039459,,6,2.9600877192982455
7,3.1298245614035087,3.1809122810744306,0.3460971984297266,,7,3.2554385964912282
8,2.8542105263157893,3.2281247796035863,0.3919808274999014,,8,3.838421052631579
9,2.9306140350877192,3.4189072112192527,0.5024193572587988,,9,4.232368421052632
10,3.094298245614035,3.6919892704951174,0.5989162410262218,,10,4.559824561403509
11,3.2112280701754385,3.93751553816896,0.6978801553190638,,11,4.64780701754386
12,3.4916071428571427,4.125238100966375,0.7651059725747383,,12,4.895089285714286
13,3.614017857142857,4.2083515103994396,0.8025964564073572,,13,5.04
14,3.6524107142857134,4.3288874916949345,0.8537577204551979,,14,5.024910714285714
15,3.752053571428572,4.402863262066786,0.9296238955235884,,15,5.0442857142857145
16,3.781754385964912,4.423589640482652,0.940942991544617,,16,5.146754385964912
17,3.811228070175439,4.422704416129987,0.9198188723329532,,17,4.97421052631579
18,3.80640350877193,4.369433581722973,0.8156215774598744,,18,4.762894736842106
19,3.715263157894737,4.311668407115791,0.6842459292365567,,19,4.510175438596491
20,3.634912280701754,4.207773980656845,0.6150647493867852,,20,4.2306140350877195
21,3.589561403508772,4.082114474694425,0.5871039391127736,,21,3.8819298245614036
22,3.5926315789473686,3.9547981051455725,0.5551729514347997,,22,3.868070175438597
23,3.5465789473684213,3.8371824333895295,0.497976474772843,,23,3.545175438596491
