,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,3.0011254752851717,3.5896023008507303,0.5302833368814449,,0,3.890727969348659
1,2.9920912547528515,3.4348262901449695,0.5157201016512997,,1,3.804125159642401
2,2.9491191381495563,3.3505227973825606,0.5102724741685026,,2,3.710721583652618
3,2.879535623409669,3.27132916065357,0.5068519195508682,,3,3.6466217948717947
4,2.853899491094148,3.197167155133401,0.5054541366167746,,4,3.538852564102564
5,2.884777353689567,3.1302367378838776,0.5061763492541671,,5,3.449544871794872
6,2.903250636132316,3.076369251783725,0.5107280664466659,,6,3.4306346153846157
7,2.946882951653944,3.0406492633386435,0.5208041735933173,,7,3.466852564102564
8,2.9088994910941475,3.0765564852791,0.5392106843457972,,8,3.7561410256410257
9,3.0027408111533584,3.2282926444823246,0.6327902266317779,,9,4.184137931034482
10,3.063912213740458,3.449324403337453,0.7597378764112592,,10,4.508179487179487
11,3.1260076045627376,3.6430843931852093,0.8766482412250005,,11,4.825166028097063
12,3.1142493638676845,3.791220029606319,0.959529221606493,,12,5.226557692307693
13,3.209580152671756,3.8845853008212923,1.0492283909286837,,13,5.551397435897435
14,3.257080152671756,3.971871098065481,1.1316642615355024,,14,5.679320512820512
15,3.2483587786259545,4.035562398155496,1.1892446035968898,,15,5.764538461538462
16,3.28882503192848,4.066856110568201,1.1971091723570364,,16,5.706936936936937
17,3.388556832694764,4.058816180190194,1.1397401429498542,,17,5.633909266409267
18,3.310606641123883,4.026656968636681,0.9941188191833048,,18,5.42010296010296
19,3.298793103448276,3.962980733013226,0.8423083802614947,,19,5.084768339768339
20,3.2284610472541506,3.8740578405182835,0.7231404679932769,,20,4.755379665379666
21,3.196890166028097,3.7785954974091114,0.6419907665669462,,21,4.46980694980695
22,3.173039591315453,3.6866020588001236,0.5895591628937367,,22,4.189420849420849
23,3.0677330779054914,3.601896650337881,0.5604871222340932,,23,4.031061776061776
