,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,3.2616402116402115,4.116184886778601,0.6796851492466612,,0,3.2529100529100528
1,3.0441798941798943,3.832802824018744,0.6551536264186534,,1,3.1074074074074076
2,2.9677248677248675,3.7009884237673276,0.6419680037055484,,2,3.028042328042328
3,2.8203703703703704,3.587722032171807,0.6294667437304444,,3,2.9224867724867725
4,2.7537037037037035,3.514689854938706,0.6506418843470775,,4,2.885978835978836
5,2.7753968253968253,3.412753713994518,0.6434857126299588,,5,2.8182539682539685
6,2.805026455026455,3.3472155195170012,0.6594598553137496,,6,2.8550264550264552
7,2.941005291005291,3.264605352722273,0.6819426300761078,,7,3.250793650793651
8,3.19021164021164,3.0857247890332493,0.7787971740642251,,8,3.82962962962963
9,3.435978835978836,3.1435405272852592,0.8605201634666196,,9,4.45
10,3.8764550264550266,3.518294976982377,0.984898203893143,,10,4.983862433862434
11,4.082010582010582,3.9641615746844194,1.1132871267233262,,11,5.440476190476191
12,4.26984126984127,4.32279841227284,1.187454081974428,,12,5.743386243386243
13,4.2921875,4.560536682426011,1.2204914650965972,,13,6.067447916666667
14,4.42578125,4.7794584216026115,1.2355400683789417,,14,6.188020833333334
15,4.258730158730159,4.9291828820463515,1.25221365506798,,15,6.185714285714286
16,4.162169312169313,5.034023445074358,1.2165442658404653,,16,5.967195767195768
17,4.071693121693121,5.050771739223717,1.1545911674561606,,17,5.548148148148148
18,4.128306878306878,5.008790521793666,1.0569669443259222,,18,5.008201058201058
19,4.170899470899471,4.892852783281936,0.968902230268628,,19,4.5494708994709
20,3.848677248677249,4.751927786813623,0.8333027078587006,,20,4.2097883597883605
21,3.4806878306878306,4.569507782898045,0.7747698285561184,,21,3.8814814814814813
22,3.376190476190476,4.370839815981193,0.7454333486263272,,22,3.566931216931217
23,3.434920634920635,4.165566316891508,0.7014722097217849,,23,3.378835978835979
