,ws_obs,ws_pred,ws_era,temp,datetime,temp_era
0,0.991875486381323,1.3456711046825027,0.5546219700515076,,0,-5.385843137254902
1,0.9854260700389106,0.9291284433462638,0.5339742146333155,,1,-5.56771568627451
2,1.0308715953307397,0.8537092752588421,0.497332725388701,,2,-5.727562745098039
3,1.0801867704280157,0.7713878219427516,0.4815973442904452,,3,-5.81978431372549
4,1.1194474708171205,0.6964841813887594,0.4670107757451108,,4,-5.917654901960784
5,1.1481242718446605,0.6109205722684032,0.4655392938866657,,5,-5.94010546875
6,1.1174708171206225,0.39940995756838316,0.4947536038046141,,6,-5.8421193737769075
7,1.0695408560311284,0.5590135513519783,0.5990512204401884,,7,-5.56407240704501
8,0.9579436893203884,1.0376166328781555,0.7810359042468374,,8,-4.10712109375
9,0.8077067961165049,1.4046439062415055,0.9680746678518892,,9,-2.807443359375
10,0.997568932038835,1.6755658567655098,1.1150361724634037,,10,-2.17781640625
11,1.1956511627906976,1.8210746830975957,1.2196900752935598,,11,-1.6766374269005848
12,1.3541375968992249,1.9175462013105116,1.2741630287818158,,12,-1.2908343079922027
13,1.4680116279069768,2.0097550326772975,1.2904144310349903,,13,-1.3072846003898637
14,1.498782945736434,2.0438321400846613,1.2629674511683335,,14,-1.4842865497076023
15,1.3989302325581394,2.0661610431182282,1.2046700997012336,,15,-1.8427621832358674
16,1.2676124031007752,2.0396693628165687,1.0942765307233209,,16,-2.3863586744639376
17,1.1110852713178296,1.9669880702312577,0.9202554042072189,,17,-3.0965672514619884
18,0.9889728682170542,1.8465439172719016,0.7812699728932972,,18,-3.7962748538011697
19,0.9480272373540856,1.6188775465828433,0.7152838016572995,,19,-4.150843444227006
20,0.974396887159533,1.4230388886473,0.6568605850462446,,20,-4.453980430528375
21,0.9909027237354086,1.293478607524087,0.625098998823669,,21,-4.69182191780822
22,0.9605194552529184,1.189616643572988,0.6115522124661475,,22,-4.982731898238748
23,0.980793774319066,1.0974590954453811,0.5857008913126922,,23,-5.222497064579256
