,temp,ws,temp1,ws_model,dt,dtemp,ddt,ws_pred,d_ws_pred,ws_pred_upper,ws_pred_lower
1,-1.9130948309372755,0.050515285609858296,-0.8533912907268171,0.4069626384608129,-0.5724953293175261,0.32810125685396835,0.6562025137079367,3.435455930669172,0.09468359655667381,3.530139527225846,3.3407723341124984
2,-2.4663861298014442,-0.10702857403926425,-0.847601817042607,0.3895929334188348,-0.5532912988641687,0.35353719715689985,0.7070743943137997,3.388748870743301,0.10005012396752848,3.4887989947108298,3.2886987467757725
3,-3.02691822766557,-0.15667769684628174,-0.942952694235589,0.3670069548702024,-0.5605320978641259,0.35567793363464034,0.7113558672692807,3.3475265290252456,0.10072203581167208,3.4482485648369177,3.2468044932135736
4,-3.5716841388010847,-0.058607521407685326,-1.1806719924812028,0.3608945949031739,-0.5447659111355145,0.35771735078339206,0.7154347015667841,3.302256604317882,0.1013319496252037,3.4035885539430857,3.200924654692678
5,-3.983737332397787,-0.10430927579365035,-1.2467246240601502,0.3534315062737644,-0.41205319359670245,0.3491087774727987,0.6982175549455975,3.2404337377979604,0.09929114833403457,3.339724886131995,3.141142589463926
6,-4.2727966222413,-0.2919408547410187,-1.0747070802005019,0.3499103074039459,-0.2890592898435127,0.35472743806156704,0.7094548761231341,3.1902380714806866,0.10055640079432919,3.290794472275016,3.0896816706863572
7,-4.090503815228512,-0.3212391003550539,-0.7793562030075192,0.3460971984297266,0.1822928070127876,0.37970796308352217,0.7594159261670443,3.096550417262793,0.10694849786390768,3.2034989151267004,2.9896019193988854
8,-2.950095512882016,-0.5968531354427733,-0.19637374686716802,0.3919808274999014,1.1404083023464961,0.3859532180957966,0.7719064361915932,2.9649995746272535,0.11736768218201879,3.082367256809272,2.847631892445235
9,-1.1875377133677425,-0.5204496266708434,0.19757362155388503,0.5024193572587988,1.7625577995142736,0.34858533260164476,0.6971706652032895,2.957754215122688,0.11961919173492506,3.077373406857613,2.838135023387763
10,0.41771526108517243,-0.3567654161445275,0.5250297619047624,0.5989162410262218,1.605252974452915,0.32999287901750257,0.6599857580350051,3.1164618303716947,0.11075110576748125,3.2272129361391757,3.0057107246042136
11,1.7161615148769958,-0.23983559158312406,0.613012218045113,0.6978801553190638,1.2984462537918233,0.27745362506060534,0.5549072501212107,3.2858396278026603,0.09390544283268461,3.379745070635345,3.1919341849699756
12,2.2077132032101865,0.04054348109858008,0.8602944862155386,0.7651059725747383,0.49155168833319074,0.28413055152447275,0.5682611030489455,3.5076902641778394,0.0849479306498449,3.592638194827684,3.4227423335279945
13,3.0126447412018145,0.16295419538429456,1.005205200501253,0.8025964564073572,0.804931537991628,0.2684881312523454,0.5369762625046908,3.4977013251767115,0.08457040480349151,3.582271729980203,3.41313092037322
14,3.531219240673595,0.2013470525271508,0.9901159147869674,0.8537577204551979,0.5185744994717805,0.24497102568770096,0.4899420513754019,3.6027562210279633,0.07769514583669417,3.6804513668646575,3.525061075191269
15,3.6763214414681613,0.3009899096700095,1.0094909147869675,0.9296238955235884,0.14510220079456637,0.2523758351192395,0.504751670238479,3.6991362228744173,0.07852693907285871,3.777663161947276,3.6206092838015587
16,3.71832152635446,0.33069072420634926,1.111959586466165,0.940942991544617,0.042000084886298694,0.3050104637679804,0.6100209275359608,3.7258918305969226,0.08972188768121113,3.815613718278134,3.6361699429157115
17,3.3768393365959586,0.36016440841687647,0.9394157268170433,0.9198188723329532,-0.3414821897585014,0.29734412813584954,0.5946882562716991,3.7873381675706232,0.08992018297934525,3.8772583505499685,3.697417984591278
18,3.0471741008962905,0.3553398470133673,0.7280999373433588,0.8156215774598744,-0.3296652356996681,0.30378272401695183,0.6075654480339037,3.7594233351689477,0.09070393369886917,3.850127268867817,3.6687194014700784
19,2.403362253750892,0.26419949613617444,0.475380639097744,0.6842459292365567,-0.6438118471453986,0.30421930995274554,0.6084386199054911,3.7819115933333967,0.09315621425042529,3.875067807583822,3.6887553790829712
20,1.604072245913386,0.1838486189431916,0.1958192355889734,0.6150647493867852,-0.7992900078375058,0.2867527630018833,0.5735055260037666,3.7562758147983235,0.09068846421016204,3.8469642790084855,3.6655873505881615
21,0.7825550833582469,0.13849774175020935,-0.15286497493734297,0.5871039391127736,-0.8215171625551392,0.2667962586814079,0.5335925173628158,3.698512499556812,0.08612496948087743,3.784637469037689,3.6123875300759347
22,0.03258298427763329,0.14156791718880601,-0.1667246240601501,0.5551729514347997,-0.7499720990806136,0.2885899236327155,0.577179847265431,3.624809223042931,0.08882425644596706,3.713633479488898,3.5359849665969643
23,-0.7233291087202947,0.09551528560985867,-0.4896193609022559,0.497976474772843,-0.7559120929979279,0.30427308618936777,0.6085461723787355,3.5683450050075636,0.09163057701698682,3.6599755820245505,3.4767144279905766
