,temp,ws,temp1,ws_model,dt,dtemp,ddt,ws_pred,d_ws_pred,ws_pred_upper,ws_pred_lower
1,-1.3913029419654053,-0.44354625410695414,-0.7609155173655819,0.5082778593113344,-0.17901536569240584,0.1118137262853127,0.2236274525706254,1.88871209729419,0.25913326091931616,2.147845358213506,1.6295788363748738
2,-1.571812520931296,-0.6598467145956775,-0.8713915237743299,0.4668928902088239,-0.18050957896589082,0.1110281922425185,0.222056384485037,1.843210020655862,0.2606803590665162,2.1038903797223782,1.5825296615893456
3,-1.7631242219021732,-0.751697912874727,-1.0379534320575252,0.4377504003357083,-0.19131170097087713,0.11140760514680502,0.22281521029361004,1.8104383318353197,0.2684357090046399,2.0788740408399597,1.5420026228306798
4,-1.9712021491832687,-0.8369545800292113,-1.1703184847981225,0.418841092097037,-0.20807792728109553,0.11352054355233543,0.22704108710467086,1.7832055069406023,0.28160284644622274,2.064808353386825,1.5016026604943795
5,-2.120502119013407,-0.8931908038699876,-1.2256074604935443,0.4165524000786594,-0.14929996983013805,0.11508255153632818,0.23016510307265636,1.644966945598047,0.2707813078715064,1.9157482534695534,1.3741856377265405
6,-1.4635599308613272,-1.0451576285145374,-1.132005564758947,0.4684062048043657,0.6569421881520796,0.11795149850395682,0.23590299700791365,0.46814483110763194,0.780870979598562,1.249015810706194,-0.31272614849093006
7,-0.259670559133914,-1.101603126144869,-0.7967922946167669,0.6278829496834321,1.203889371727413,0.127388034552185,0.25477606910437,-0.12854863443249842,1.258405272242564,1.1298566378100656,-1.3869539066750625
8,0.5781400264391592,-1.103510399506646,-0.606826798337315,0.8573445000745685,0.8378105855730732,0.13632035459136294,0.27264070918272587,0.7079418653342369,0.8602139487913604,1.5681558141255971,-0.1522720834571235
9,1.1237405010875288,-0.954365506395007,-0.4507935441805453,1.044369062657179,0.5456004746483696,0.14653634488397732,0.29307268976795464,1.3428893649685352,0.5710016922025116,1.9138910571710468,0.7718876727660235
10,1.451863784839628,-0.7648168128083086,-0.3705322615202127,1.1934781732250577,0.3281232837520993,0.15358655283894165,0.3071731056778833,1.7947204665782848,0.39666884276783093,2.191389309346116,1.398051623810454
11,1.695449390168194,-0.5385696122653838,-0.07050432350415115,1.292109592108481,0.24358560532856588,0.13562006752437117,0.27124013504874234,2.0012165741341983,0.32304584526113733,2.3242624193953354,1.678170728873061
12,1.772043593836835,-0.4079046987940571,0.15151049382420512,1.3645330274332634,0.07659420366864111,0.12392608364657463,0.24785216729314927,2.301521581349295,0.26545012573601084,2.566971707085306,2.036071455613284
13,1.8394532667776013,-0.1313450035407755,0.6407174547176266,1.3739103144147005,0.06740967294076627,0.10398048529883679,0.20796097059767357,2.3348457308955606,0.24104261946729474,2.575888350362855,2.093803111428266
14,1.814953463450658,0.3077925255967542,1.0908806248807972,1.3555758065676555,-0.024499803326943237,0.09650637504962602,0.19301275009925203,2.482401631564078,0.25663240536671,2.739034036930788,2.2257692261973676
15,1.5923389730626403,0.9553495694918261,1.275761940748029,1.309182316923827,-0.22261449038801784,0.09468493339646412,0.18936986679292825,2.755304736290608,0.37539321613327076,3.1306979524238785,2.379911520157337
16,1.2958113148431678,1.4501354297514233,1.3746984776162972,1.1942779885705517,-0.29652765821947247,0.09789104921735657,0.19578209843471314,2.8003463181443617,0.4225583382584224,3.2229046564027843,2.377787979885939
17,0.8690678406892558,1.7215240535028107,1.4204460358848872,1.0385115881760645,-0.426743474153912,0.10539712818070181,0.21079425636140361,2.9051392076527254,0.5212058696814158,3.4263450773341413,2.3839333379713095
18,0.3553211160835892,1.563789514718744,1.2854421050672769,0.8898297808517652,-0.5137467246056666,0.11540751351055066,0.23081502702110132,2.9143543877617644,0.5818468470842996,3.496201234846064,2.3325075406774647
19,-0.044438208128005474,1.2584123234323288,1.0627221708058698,0.8160094703792294,-0.39975932421159466,0.12425783398594349,0.24851566797188698,2.6169557708121927,0.46487789490608245,3.081833665718275,2.15207787590611
20,-0.31692201013672494,0.9656380289306297,0.6895709810362693,0.7554978244070091,-0.27248380200871947,0.12860826091189861,0.25721652182379723,2.331130906397902,0.3535347145626785,2.6846656209605806,1.9775961918352234
21,-0.5496539733212666,0.7318229962861573,0.35339502463417594,0.7126975478695027,-0.2327319631845417,0.1255310968216424,0.2510621936432848,2.2025977103128347,0.31499841631644415,2.517596126629279,1.8875992939963906
22,-0.7634948025100242,0.5714054707910949,0.01852446940836261,0.6804508252543745,-0.21384082918875758,0.11957975093499336,0.23915950186998672,2.114058315672236,0.2909590717518379,2.4050173874240737,1.8230992439203981
23,-0.9602122579184449,0.2492707921098236,-0.3079970867347337,0.6424801491960866,-0.19671745540842067,0.11399692145452629,0.22799384290905259,2.0330362868802254,0.27106224931956746,2.3040985361997928,1.761974037560658
