,temp,ws,temp1,ws_model,dt,dtemp,ddt,ws_pred,d_ws_pred,ws_pred_upper,ws_pred_lower
1,-1.237144122956913,-0.5088866601600459,-1.258785252997694,0.4769992891266776,-0.09738512109079078,0.06150018298457815,0.1230003659691563,1.0697419215341941,0.13985992219604035,1.2096018437302345,0.9298819993381537
2,-1.3219083909746505,-0.48810476715593043,-1.4730239361252657,0.5134964059788996,-0.08476426801773762,0.06101813421437535,0.1220362684287507,1.0182244962446494,0.1403412035203251,1.1585656997649745,0.8778832927243243
3,-1.4180329048231632,-0.522055384439881,-1.6465013023804094,0.5397244974082344,-0.09612451384851273,0.06034307192327593,0.12068614384655187,0.9796126181494264,0.1408955517716316,1.120508169921058,0.8387170663777948
4,-1.4960444902556023,-0.5366644379378234,-1.7902461583474882,0.5633376300104909,-0.07801158543243902,0.05689975519621425,0.1137995103924285,0.9271855501478081,0.1381989263574267,1.0653844765052347,0.7889866237903814
5,-1.5399383089655645,-0.562676132954766,-1.8977890640183879,0.5953681282000393,-0.04389381870996223,0.057321684225460204,0.11464336845092041,0.8792244822671914,0.13968927307387935,1.0189137553410708,0.7395352091933121
6,-0.9321004846847734,-0.5620601165276613,-1.9474810558048352,0.4790018678368882,0.6078378242807911,0.057152122893996765,0.11430424578799353,0.6759132854785161,0.18540953024825557,0.8613228157267717,0.4905037552302606
7,0.0710820923057911,-0.5791032376775587,-1.8501504603222894,0.5457731036126345,1.0031825769905645,0.057172341543996925,0.11434468308799385,0.8652983965741228,0.23349558861301578,1.0987939851871387,0.631802807961107
8,0.7379280594419741,-0.46185477771862615,-0.9866391666877927,0.8846508677136048,0.666845967136183,0.05586200611721749,0.11172401223443498,1.4535048371072663,0.1767946423695746,1.6302994794768408,1.2767101947376918
9,1.2141932054734337,-0.16288147176380097,0.4430117573368477,1.088690876976344,0.47626514603145953,0.0685042245131845,0.137008449026369,1.8353065945920464,0.16698338027592016,2.0022899748679666,1.6683232143161262
10,1.5693880148029544,0.15128690605960782,1.592539478076068,1.2091211147722714,0.35519480932952074,0.07368522478085121,0.14737044956170242,2.1037980161842795,0.16530981765495942,2.269107833839239,1.93848819852932
11,1.8185368944353248,0.6689460436366097,2.421307445221858,1.3066454517655826,0.24914887963237042,0.07883724761780615,0.1576744952356123,2.3084280147388063,0.1684759120232457,2.476903926762052,2.1399521027155606
12,1.9249684516104475,1.0847571319322975,2.7467489236612836,1.3885555668076068,0.10643155717512265,0.08510385502773211,0.17020771005546423,2.47101255562867,0.17429065627719603,2.6453032119058664,2.296721899351474
13,1.8467805249540366,1.2966667828563223,2.5804039544621045,1.334100990469774,-0.07818792665641094,0.08672353116272535,0.1734470623254507,2.574935151203994,0.17879849170955056,2.7537336429135446,2.3961366594944438
14,1.647067022652422,1.3252088773121746,2.1971596012793535,1.2499150357538118,-0.19971350230161455,0.08000322182114955,0.1600064436422991,2.5702743237604615,0.1754594796977133,2.7457338034581746,2.3948148440627484
15,1.3488032411635444,1.0847571319322975,1.7570774657557386,1.1402018827439635,-0.29826378148887756,0.07657118081421993,0.15314236162843986,2.499311304008208,0.17464006245503114,2.673951366463239,2.324671241553177
16,0.8845380322972476,0.7991308485647408,1.3708762337228855,0.9681075646426548,-0.46426520886629685,0.06919116064303173,0.13838232128606345,2.398577455235724,0.1771586595561586,2.5757361147918827,2.2214187956795657
17,0.32372082140099057,0.48352509907808794,0.8873854739692915,0.7372493643510742,-0.560817210896257,0.06302912119783408,0.12605824239566815,2.196664997211598,0.17625155020868188,2.37291654742028,2.020413447002916
18,-0.21921890027619284,0.10405897998157898,0.40835056637175526,0.5066263345706842,-0.5429397216771834,0.06299181395052657,0.12598362790105314,1.9152655546890185,0.1695608727049321,2.0848264273939505,1.7457046819840865
19,-0.5126156054343793,-0.22140303233874947,-0.042080645127216876,0.4289176316314012,-0.2933967051581865,0.06157377807382491,0.12314755614764981,1.5780984709909462,0.1429499803417055,1.7210484513326518,1.4351484906492407
20,-0.6736437631074645,-0.38074594814983787,-0.36169050139005066,0.4086663303091431,-0.1610281576730852,0.060141181792510226,0.12028236358502045,1.3965898619101293,0.13476450972274617,1.5313543716328755,1.2618253521873832
21,-0.8287644674154997,-0.4565159686837188,-0.5255508709999077,0.401624921545815,-0.15512070430803515,0.059325381894328004,0.11865076378865601,1.315575447957297,0.13452160466807606,1.450097052625373,1.181053843289221
22,-0.9747654974263877,-0.5101093978418296,-0.6821217128890251,0.401772079953568,-0.14600103001088804,0.05791330774470616,0.11582661548941232,1.2365772639715893,0.13374866738915805,1.3703259313607474,1.1028285965824312
23,-1.093070422351456,-0.5378301370615421,-0.8717315691518581,0.4233754500014551,-0.11830492492506828,0.05920284044119919,0.11840568088239838,1.1568956224004308,0.13583205440160642,1.2927276768020373,1.0210635679988243
