,datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
92,2022-08-14 20:00:00,92.0,7.0,1.75,108.6168205,1794.0,0.784632504854023,279.84132220101577,10.19060088471491,274.38795471191406,74665.58203125,-0.0043869684050427,10.355569458007835
93,2022-08-14 21:00:00,93.0,6.45,2.0,121.1062571,1795.0,0.7846659412256812,315.4647866745086,9.14834224223993,274.5547790527344,74621.875,-0.0041631692266581,9.304895019531273
94,2022-08-14 22:00:00,94.0,6.0,2.0,123.8761133,1796.0,0.5822785573880485,301.9310583816876,8.439384973636228,275.03277587890625,74654.796875,-0.0039522578765318,8.588006591796898
95,2022-08-14 23:00:00,95.0,6.9,2.45,113.3985834,1797.0,0.5511358580946866,283.8969699417902,7.788072929044909,275.5698547363281,74642.54296875,-0.0039873110626199,7.938012695312523
96,2022-08-15 00:00:00,96.0,6.85,1.75,121.9966198,1798.0,0.4663181928076054,260.1594902688575,7.193996939335142,275.3277893066406,74653.890625,-0.0040385862119862,7.345864868164085
97,2022-08-15 01:00:00,97.0,5.7,1.1,141.1179224,1799.0,0.4648272697748998,238.5723959098493,6.846480812826985,275.4010009765625,74665.234375,-0.0039281415916646,6.994195556640648
98,2022-08-15 02:00:00,98.0,5.2,3.15,81.173654,1800.0,0.4757059024806295,233.8788535821692,6.249785923328023,275.3206024169922,74622.59765625,-0.0040514951335812,6.402139282226585
99,2022-08-15 03:00:00,99.0,5.5,2.9,100.3626287,1801.0,0.3956167003479851,216.68426766013445,5.3899496356289545,275.03570556640625,74575.30078125,-0.0044062346220132,5.555642700195335
100,2022-08-15 04:00:00,100.0,5.15,2.65,119.6357368,1802.0,0.4652109228688257,180.1165157908998,4.868439255638252,274.95204162597656,74538.3984375,-0.0043306408051087,5.031289672851585
101,2022-08-15 05:00:00,101.0,4.9,2.9,112.8428387,1803.0,0.5153435901880205,173.8947378059908,4.254548444771415,274.8612060546875,74504.97265625,-0.0044121801910863,4.420465087890648
102,2022-08-15 06:00:00,102.0,5.0,3.55,105.9103632,1804.0,0.5729418659177281,172.71240286765504,3.641660770166958,274.75975036621094,74479.08203125,-0.0044471605362357,3.808892822265648
