,datetime,ws,wdir,temp,Unnamed: 0,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
150,2022-08-22 14:00:00,5.34,10.5,0.0,1977.0,1.3072438532596342,244.663814645933,8.542516409106247,275.0860137939453,58017.484375,-0.0038285162653034,8.261254882812523
151,2022-08-22 15:00:00,5.845,6.3,0.0,1978.0,1.3002511584201504,238.97387386374623,8.381608052831565,275.2811737060547,57989.59765625,-0.0037123507242326,8.108880615234398
152,2022-08-22 16:00:00,5.51,9.100000000000001,0.0,1979.0,1.2870782254994235,236.0409761118005,8.300660173407437,275.26683044433594,57961.5,-0.0036571020015,8.03199157714846
153,2022-08-22 17:00:00,4.845,181.79999999999998,0.0,1980.0,0.955906827720953,233.37768303074031,7.531123569584994,275.3821716308594,57978.85546875,-0.0037023081155115,7.259133911132835
154,2022-08-22 18:00:00,4.175,355.2,0.0,1981.0,0.5553154742366401,214.8171281132785,6.651974219706005,275.5703430175781,57972.234375,-0.0038057577728803,6.37238464355471
155,2022-08-22 19:00:00,3.175,344.7,0.0,1982.0,0.2287880799593351,155.3270783732707,5.699326954752387,275.9775390625,58022.18359375,-0.0039146576576306,5.411737060546898
156,2022-08-22 20:00:00,3.175,346.8,0.0,1983.0,0.3365197085186682,129.06311012813214,4.7211934350180895,275.98512268066406,58066.19921875,-0.0040941206540244,4.42041931152346
157,2022-08-22 21:00:00,2.84,345.4,0.0,1984.0,0.3268638390709436,124.97827039718054,4.043222156074091,275.90147399902344,58123.71484375,-0.0041465600100862,3.7385955810547102
158,2022-08-22 22:00:00,2.17,335.54999999999995,0.0,1985.0,0.3343760815268369,94.6994792209668,3.3621579250623306,275.6538848876953,58135.07421875,-0.0042092391252491,3.0529266357422102
159,2022-08-22 23:00:00,2.335,327.79999999999995,0.0,1986.0,0.392716121398813,80.59385647568429,2.465300129253414,274.9864807128906,58120.0390625,-0.0043651250282229,2.1446166992187727
160,2022-08-23 00:00:00,2.17,326.4,0.0,1987.0,0.1811537090386464,60.1012027555946,2.9219831759628265,275.6335144042969,58138.5,-0.0044438814234552,2.595513916015648
161,2022-08-23 01:00:00,1.17,156.55,0.0,1988.0,0.2056223401500417,37.1073079763194,2.810986474352796,275.4935302734375,58121.140625,-0.0044521313724185,2.4839111328125227
162,2022-08-23 02:00:00,1.5,10.5,0.0,1989.0,0.3856425918905493,28.418878246581464,2.9010396039161734,275.4764709472656,58100.484375,-0.0044950678806259,2.57080993652346
163,2022-08-23 03:00:00,2.17,348.9,0.0,1990.0,0.5904980851954823,42.44462790246334,2.730551823851601,275.2040557861328,58094.84765625,-0.0045559064026199,2.3958526611328352
164,2022-08-23 04:00:00,1.165,22.45,0.0,1991.0,0.5906994230948759,38.3246463061919,2.5433062282714283,274.8858642578125,58102.37109375,-0.0045774393970648,2.2070251464843977
165,2022-08-23 05:00:00,0.335,94.75,0.0,1992.0,0.6656259687916439,43.19886283743932,2.4856952217250714,274.7015991210937,58112.2109375,-0.0046749356707808,2.142251586914085
166,2022-08-23 06:00:00,1.0,181.1,0.0,1993.0,0.8040966515429332,47.30320846441978,2.455116672350634,274.5984191894531,58134.6875,-0.004814719844498,2.1014038085937727
167,2022-08-23 07:00:00,1.0050000000000001,192.35000000000002,0.0,1994.0,0.7552265455527349,54.47954722154643,3.291317548322138,274.6967315673828,58159.67578125,-0.0049084474798981,2.930718994140648
168,2022-08-23 08:00:00,1.8399999999999999,234.45,0.0,1995.0,0.393843720390655,101.78359163857502,4.988778814894093,274.9774627685547,58174.2578125,-0.0049559741284707,4.624688720703148
169,2022-08-23 09:00:00,2.675,146.0,0.0,1996.0,0.7372170026693261,192.92048516532225,6.480562831172114,275.31690979003906,58210.796875,-0.0047261639986321,6.133355712890648
170,2022-08-23 10:00:00,3.34,176.2,0.0,1997.0,1.2222902070722252,216.8999388737357,7.578316812384777,274.8662567138672,58237.296875,-0.0045127306609117,7.246789550781273
171,2022-08-23 11:00:00,4.34,174.79999999999998,0.0,1998.0,1.4158306018211029,224.2625067478888,8.023256442432693,274.888916015625,58235.66015625,-0.0044085814226171,7.699380493164085
172,2022-08-23 12:00:00,5.51,11.2,0.0,1999.0,1.3937041138049702,218.18319288264968,7.666315714447061,275.8787078857422,58250.92578125,-0.0044028763635022,7.342858886718773
173,2022-08-23 13:00:00,5.51,12.6,0.0,2000.0,1.4000608586816308,237.76142426616295,7.51927792953166,276.4977722167969,58233.8203125,-0.0043319943329232,7.201028442382835
174,2022-08-23 14:00:00,5.675,7.0,0.0,2001.0,1.3317521334565006,250.83595381197844,7.657289311451785,277.8505859375,58223.55078125,-0.0041188328794954,7.354699707031273
175,2022-08-23 15:00:00,5.01,177.6,0.0,2002.0,1.357701934938841,239.4932199995189,8.176731143026718,279.1111755371094,58190.921875,-0.0041055690171158,7.875115966796898
176,2022-08-23 16:00:00,4.34,7.7,0.0,2003.0,1.358499214803464,237.51000225470813,7.77395494918567,279.06884765625,58188.22265625,-0.0042170341262212,7.464151000976585
