,datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
2965,2018-06-03 15:00:00,128633.5,11.5125,1.21,210.3125,2965.0,0.3722805961473499,79.98481011928405,7.98846397742922,272.4107208251953,74889.76171875,-0.0038576979361489,11.123742675781273
2966,2018-06-03 16:00:00,128637.5,10.92,2.375,235.2525,2966.0,0.6766731311062291,86.54826246841093,8.112814321161492,272.87428283691406,74849.4453125,-0.0038778539607225,11.26447448730471
2967,2018-06-03 17:00:00,128641.5,10.47,1.4575,220.5,2967.0,0.9600319512306,99.16753829147294,7.8387694395351435,273.71852111816406,74794.328125,-0.0039505833485814,11.049539184570335
2968,2018-06-03 18:00:00,128645.5,8.872499999999999,1.6025,229.28,2968.0,0.9926251269746912,111.58911724395824,6.501833975362885,274.3798828125,74766.55078125,-0.0041388632213779,9.865625000000025
2969,2018-06-03 19:00:00,128649.5,8.1525,2.8175,244.43,2969.0,0.6028942835876479,130.6039685193498,5.444068922016582,275.31922912597656,74783.76171875,-0.0042828215225395,8.924859619140648
2970,2018-06-03 20:00:00,128653.5,7.065,4.7775,239.4625,2970.0,0.3135044978223054,162.1700173773243,4.380249140168022,276.90350341796875,74764.6640625,-0.00423234571546,7.82001647949221
2971,2018-06-03 21:00:00,128657.5,6.59,1.5125,233.42000000000002,2971.0,0.4316703251614859,93.50596572001992,4.993772883328347,274.68223571777344,74715.6640625,-0.0038859364466846,8.152001953125023
2972,2018-06-03 22:00:00,128661.5,6.4775,1.655,218.9225,2972.0,0.4913983271995679,115.66115120668586,3.989411314780206,274.8013000488281,74724.890625,-0.0038402734592209,7.110528564453148
2973,2018-06-03 23:00:00,128665.5,6.655,1.5425,239.2875,2973.0,0.5657557686212894,135.40648572270177,3.105627805140039,274.8335876464844,74707.6484375,-0.0038023418088547,6.195916748046898
2974,2018-06-04 00:00:00,128669.5,6.2475000000000005,2.0775,240.2225,2974.0,0.6140132369386866,142.3050937719696,2.3276250846031816,274.75804138183594,74667.43359375,-0.0037433365425386,5.369958496093773
2975,2018-06-04 01:00:00,128673.5,6.21,2.005,250.5625,2975.0,0.7789915715939074,145.15223790255567,1.667906499769635,274.6700134277344,74636.30078125,-0.0037074453429059,4.681069946289085
2976,2018-06-04 02:00:00,128677.5,6.045,1.4300000000000002,233.38,2976.0,0.7821308183354937,147.749823260156,1.0871912297212294,274.54913330078125,74602.53515625,-0.0037057885904315,4.09900817871096
2977,2018-06-04 03:00:00,128681.5,5.327500000000001,1.36,230.6375,2977.0,0.78636498813711,150.4797571311842,0.8351374916804692,274.63604736328125,74544.375,-0.0036718363741081,3.8193603515625223
2978,2018-06-04 04:00:00,128685.5,5.1875,1.5950000000000002,237.695,2978.0,0.7778863566106622,158.4348423570738,0.5359934182487027,274.5348205566406,74510.66015625,-0.0035631067843631,3.4318481445312727
2979,2018-06-04 05:00:00,128689.5,5.34,1.25,233.4875,2979.0,0.8136017791446823,160.222355492429,0.1791473601085003,274.4474029541016,74469.8125,-0.0034805783112119,3.0079284667968977
2980,2018-06-04 06:00:00,128693.5,5.4725,0.6125,195.6,2980.0,0.7698109823008663,159.6515795431706,0.13116296968269037,274.5228576660156,74431.6484375,-0.003372806210747,2.872354125976585
2981,2018-06-04 07:00:00,128697.5,8.282499999999999,0.3925,191.025,2981.0,0.6818739714462356,157.6249646655352,0.9068814395648395,275.5047302246094,74416.828125,-0.0033613820982428,3.6387878417968977
2982,2018-06-04 08:00:00,128701.5,10.2475,0.5825,162.9725,2982.0,0.8921691042929333,165.82923621209784,1.884885470891621,274.8413543701172,74432.70703125,-0.0039326486602458,5.081079101562523
2983,2018-06-04 09:00:00,128705.5,9.8475,1.76,209.2675,2983.0,0.4490399847200698,160.6679633088711,3.925671148269752,275.8524932861328,74504.89453125,-0.00393597308685,7.124566650390648
2984,2018-06-04 10:00:00,128709.5,11.575,0.9924999999999999,188.935,2984.0,0.6244173867859348,114.82970693693636,5.683870425374525,274.3189849853516,74493.53125,-0.0037832722273102,8.758660888671898
2985,2018-06-04 11:00:00,128713.5,11.64,1.635,199.69,2985.0,0.8650025974642355,115.21796132663071,6.967002019006921,273.8700256347656,74483.453125,-0.0036639533878394,9.944818115234398
2986,2018-06-04 12:00:00,128717.5,11.1475,2.0075000000000003,189.4025,2986.0,0.8994604716406407,112.92035995791971,8.047175614553666,274.21417236328125,74475.51171875,-0.0037967417544163,11.132913208007835
2987,2018-06-04 13:00:00,128721.5,10.5125,1.8975,231.3,2987.0,1.0742871062692274,108.23719187481768,8.298818417639403,274.92222595214844,74417.46484375,-0.0039281707230643,11.491372680664083
2988,2018-06-04 14:00:00,128725.5,11.955,1.935,233.72500000000002,2988.0,1.194310330750037,115.41594204647578,8.039189346165669,276.0008544921875,74385.33203125,-0.0040222702852665,11.308221435546898
2989,2018-06-04 15:00:00,128729.5,11.7025,4.404999999999999,257.36,2989.0,0.7217038211804705,133.95469841794062,7.345982462540777,276.3557434082031,74338.875,-0.0041556268310096,10.72339782714846
2990,2018-06-04 16:00:00,128733.5,10.045,7.625,251.21,2990.0,0.6169409444386754,148.05781842746566,5.271494362659712,277.89060974121094,74331.11328125,-0.0043713036211529,8.824197387695335
2991,2018-06-04 17:00:00,128737.5,7.5,5.4825,249.3925,2991.0,0.5355855282584651,205.6375328408844,4.815769282204107,278.0120849609375,74364.11328125,-0.0043525552221217,8.353234863281273
2992,2018-06-04 18:00:00,128741.5,7.3825,3.545,247.63,2992.0,0.4428887605652989,136.0262528620629,4.32450440173551,278.3509063720703,74291.91015625,-0.0044376708150757,7.931146240234398
2993,2018-06-04 19:00:00,128745.5,5.47,2.3625,62.105,2993.0,0.6221631043297092,106.91543611049862,3.8876418055107678,278.1697998046875,74291.22265625,-0.0043370241138202,7.41248474121096
2994,2018-06-04 20:00:00,128749.5,4.6575,1.295,189.1025,2994.0,0.6602320626227186,115.4042793230704,3.203009639044882,277.575927734375,74286.7734375,-0.0042848878838271,6.685479736328148
2995,2018-06-04 21:00:00,128753.5,5.3625,0.9099999999999999,223.815,2995.0,0.4711766201217309,109.08358689941755,3.7251162056277947,276.34120178222656,74297.03515625,-0.0040314341480086,7.00159606933596
2996,2018-06-04 22:00:00,128757.5,5.75,0.955,241.245,2996.0,0.5701192920893617,137.4611043161389,3.4345853885262105,275.7450408935547,74336.640625,-0.003880283614738,6.588220214843773
2997,2018-06-04 23:00:00,128761.5,5.18,2.94,271.14,2997.0,0.5820303703307859,153.10108381815328,2.946743117811568,275.85231018066406,74354.9140625,-0.0036734099477644,5.932244873046898
2998,2018-06-05 00:00:00,128765.5,4.5875,1.2675,241.0925,2998.0,0.4965853454212934,151.0115728790179,2.1265863047370064,275.9161682128906,74311.3359375,-0.0036279714516666,5.075158691406273
2999,2018-06-05 01:00:00,128769.5,4.55,1.5125,238.1975,2999.0,0.4035857902304797,150.09175546829198,1.0956426469750205,275.9548797607422,74286.921875,-0.0037409934840547,4.136071777343773
3000,2018-06-05 02:00:00,128773.5,4.6425,1.7650000000000001,241.655,3000.0,0.1405609609239011,184.28946344894945,0.14882759616732244,275.8606719970703,74269.29296875,-0.0039574741875171,3.3651977539062727
3001,2018-06-05 03:00:00,128777.5,4.695,1.55,245.4325,3001.0,0.0935703408837703,195.3665666304351,0.13556279765993873,275.72857666015625,74262.98046875,-0.0038569982367243,3.27027282714846
3002,2018-06-05 04:00:00,128781.5,4.1675,1.57,235.7275,3002.0,0.0918537658567625,160.12016709989334,-0.7465467258014282,275.18360900878906,74254.93359375,-0.0040012238739359,2.50538024902346
3003,2018-06-05 05:00:00,128785.5,4.077500000000001,1.2225,236.7975,3003.0,0.1305309005571208,160.20515681985714,-1.6268537184054366,274.6259765625,74219.640625,-0.0041379184183873,1.7361694335937727
3004,2018-06-05 06:00:00,128789.5,5.33,0.91,192.70749999999998,3004.0,0.1573953943781083,174.02355688402068,-2.3342844190995633,274.11366271972656,74206.75,-0.00419225564077,1.0729003906250227
3005,2018-06-05 07:00:00,128793.5,7.4625,0.735,150.54250000000002,3005.0,0.1118911301916144,200.7334592797975,-1.602962988473294,274.4315948486328,74227.36328125,-0.004124199718564,1.7489105224609602
3006,2018-06-05 08:00:00,128797.5,8.735,0.8,119.73,3006.0,0.1062164569685368,97.52828540074267,1.081925106275667,275.5049285888672,74256.9140625,-0.0040458375411883,4.370111083984398
3007,2018-06-05 09:00:00,128801.5,9.49,0.5825,133.9425,3007.0,0.6778570477774767,45.56726640985792,3.8682015299989465,275.5744323730469,74361.0078125,-0.0036571942999953,6.84052429199221
3008,2018-06-05 10:00:00,128805.5,10.6075,1.14,141.2375,3008.0,0.9475541856325695,61.83128568315682,5.307966597865197,275.08953857421875,74356.10546875,-0.0036234103560159,8.252832031250023
3009,2018-06-05 11:00:00,128809.5,10.9175,1.1724999999999999,125.175,3009.0,1.0441741541994192,68.39651522992537,6.515331783488754,274.9610290527344,74373.07421875,-0.0036688096524328,9.497094726562525
3010,2018-06-05 12:00:00,128813.5,12.0175,1.51,112.9425,3010.0,0.9903958048428886,73.0681543019055,7.034118780811477,275.44322204589844,74382.078125,-0.003796266617579,10.119470214843773
3011,2018-06-05 13:00:00,128817.5,13.065,1.8625,106.935,3011.0,0.9151850131571164,73.02671256242718,7.835626723876686,276.0032653808594,74393.390625,-0.0038049663350885,10.92804870605471
3012,2018-06-05 14:00:00,128821.5,12.2425,3.735,41.2575,3012.0,0.8756809400278115,59.88039415349647,8.27719969153383,276.9970397949219,74375.56640625,-0.0036308515052087,11.228112792968773
3013,2018-06-05 15:00:00,128825.5,10.6675,4.245,45.2675,3013.0,0.971039549312594,65.93092047201941,7.463795927462663,277.46446228027344,74328.18359375,-0.0040047719823999,10.718606567382835
3014,2018-06-05 16:00:00,128829.5,9.46,2.1825,114.6325,3014.0,0.668448827963484,45.47259090828676,5.291982161703882,277.71022033691406,74332.71875,-0.0044518527730451,8.910150146484398
3015,2018-06-05 17:00:00,128833.5,9.45,1.2125,185.495,3015.0,0.574664604951308,333.4955014986152,4.083308403802004,277.7064971923828,74351.9921875,-0.0049154488164701,8.07825622558596
3016,2018-06-05 18:00:00,128837.5,8.615,1.12,196.58,3016.0,0.7517296398592067,21.640299883052197,3.2254675656676257,277.3565216064453,74389.89453125,-0.0049737902757045,7.26783142089846
3017,2018-06-05 19:00:00,128841.5,8.254999999999999,1.1824999999999999,230.765,3017.0,0.4552918390738936,48.72845150360921,3.1095632128336375,277.45826721191406,74397.55859375,-0.0049496631010127,7.132318115234398
3018,2018-06-05 20:00:00,128845.5,7.5825,0.8500000000000001,205.6625,3018.0,0.3100729935223376,97.7150066047623,2.657451305568898,277.87745666503906,74388.11328125,-0.0047675227030515,6.53217468261721
