,datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
1853,2018-08-17 05:00:00,28874.5,28874.5,6.6,0.475,152.075,0.2614831396995896,4752.0,0.2525104754716386,39.56663134024741,5.660189773279512,275.3742980957031,55953.9765625,-0.0044061330031198,3.15223083496096
1854,2018-08-17 06:00:00,28878.5,28878.5,6.55,0.475,315.75,-0.8167786851184566,4753.0,0.242323264880873,34.08932432847577,6.15124319417105,275.4612579345703,55983.0390625,-0.0044231471432239,3.633599853515648
1855,2018-08-17 07:00:00,28882.5,28882.5,7.975,0.65,307.775,-0.7212551526998976,4754.0,0.6832944875702366,214.9329020490461,6.961727096026666,275.6279754638672,56006.09765625,-0.0045342342577697,4.380853271484398
1856,2018-08-17 08:00:00,28886.5,28886.5,9.174999999999999,0.75,213.975,0.11126850214154757,4755.0,1.1661972516661876,214.61265426569528,7.459950858990277,276.1650085449219,56024.6484375,-0.0043888459487997,4.961831665039085
1857,2018-08-17 09:00:00,28890.5,28890.5,10.35,0.5,113.575,0.621899156985682,4756.0,1.0757536780622683,219.9385931322502,6.9560805161771055,276.42657470703125,56034.91015625,-0.0043638975813221,4.472161865234398
1858,2018-08-17 10:00:00,28894.5,28894.5,11.05,1.525,125.875,0.7322186743142602,4757.0,1.917443807247566,209.163326461578,9.9670465308842,280.3474884033203,56077.26953125,-0.0042164203258585,7.567071533203148
1859,2018-08-17 11:00:00,28898.5,28898.5,12.2,2.2,119.65,0.66725995435401,4758.0,1.8375562376068035,207.1040138086557,9.43489856492185,279.98651123046875,56060.13671875,-0.0041537214936117,7.070611572265648
1860,2018-08-17 12:00:00,28902.5,28902.5,10.275,1.6500000000000001,161.925,0.7174086433512282,4759.0,2.085115919338601,208.7690402214316,9.961516572499736,280.2653045654297,56047.32421875,-0.0040292925453962,7.668054199218773
1861,2018-08-17 13:00:00,28906.5,28906.5,10.9,1.4,150.125,0.5212161807864797,4760.0,1.6645322347129774,214.09853784428563,9.61697903550299,279.80340576171875,56030.33203125,-0.0039746423358145,7.35462341308596
1862,2018-08-17 14:00:00,28910.5,28910.5,11.850000000000001,1.275,179.2,0.3897433383798359,4761.0,1.461201599450066,207.05391891495745,9.586058535741296,280.22218322753906,55975.734375,-0.0038711542824486,7.382608032226585
