,datetime,Unnamed: 0_x,temp,ws,wdir,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
433,2022-08-29 01:00:00,433.0,4.2,4.95,93.08425462,2135.0,0.452207123282672,162.58242707933044,5.054843039897516,276.1007385253906,72019.59375,-0.004655834639421,4.317224121093773
434,2022-08-29 02:00:00,434.0,3.85,4.25,88.64720503,2136.0,0.5461291715249422,157.93194005280728,4.410802448176567,275.7790985107422,72009.6875,-0.0045895861986788,3.6836791992187727
435,2022-08-29 03:00:00,435.0,3.85,4.95,88.23172613,2137.0,0.5625977104311471,158.83373814063492,3.0426419778566887,274.7524108886719,71986.9921875,-0.004710096618179,2.296426391601585
436,2022-08-29 04:00:00,436.0,3.5,5.35,89.7058788,2138.0,0.6149971983539168,159.1534493637247,2.4592583028587436,274.48948669433594,71968.390625,-0.0047585775233592,1.7053619384765852
437,2022-08-29 05:00:00,437.0,3.6,5.4,88.71076384,2139.0,0.6047076706300591,156.82039329009066,2.0849621320795055,274.2838592529297,71963.421875,-0.0046834654195003,1.3429656982422102
438,2022-08-29 06:00:00,438.0,3.9,5.15,92.92580796,2140.0,0.6630027988440959,149.193160348049,0.608101057432761,272.91102600097656,71927.640625,-0.0046889006218984,-0.1347564697265397
439,2022-08-29 07:00:00,439.0,3.75,4.9,98.91009463,2141.0,0.721096767487304,151.23128788942833,0.31692199930626536,272.3946838378906,71938.83984375,-0.0045938674049767,-0.4108795166015397
440,2022-08-29 08:00:00,440.0,3.5,5.15,93.99898874,2142.0,0.6288685835493399,158.3382535561861,1.142743528277813,272.86805725097656,71986.48828125,-0.0045564054169706,0.4208770751953352
441,2022-08-29 09:00:00,441.0,4.85,4.7,94.02065569,2143.0,0.4454895118586232,161.43976934272604,3.5993066752259555,275.2113647460937,72079.93359375,-0.0042963909737776,2.918634033203148
442,2022-08-29 10:00:00,442.0,4.85,4.7,93.15659817,2144.0,0.3826076554608215,261.74859515639406,6.763565771169837,275.6199645996094,72143.71875,-0.0040094629500675,6.128350830078148
