,datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
405,2009-06-17 21:00:00,24035.5,24176.5,-0.75,1.4166666666666667,225.76666666666665,-0.504037688641886,20728.0,0.8711964591858673,216.13228910743376,0.6274535735999751,269.59454345703125,53145.18359375,-0.0047193406903807,0.5638061523437727
406,2009-06-17 22:00:00,24041.5,24182.5,-0.8666666666666667,0.5666666666666667,248.1833333333333,0.21772478331221637,20729.0,0.7600935988689541,212.2578836415372,0.010541527669338267,269.6369171142578,53150.12890625,-0.0047940728611617,-0.0541137695312272
407,2009-06-17 23:00:00,24047.5,24188.5,-1.3499999999999999,0.5499999999999999,142.65,-0.05719815273854842,20730.0,0.7272783325866959,219.23823611037997,-0.37239025328870157,269.4547882080078,53125.84375,-0.0048847926064197,-0.4382690429687272
408,2009-06-18 00:00:00,24053.5,24194.5,-1.7166666666666668,0.5333333333333333,151.58333333333334,0.5638565168472921,20731.0,0.3345481202692679,273.7501046212478,-1.0703269166860039,268.6941833496094,53082.31640625,-0.0049719371190248,-1.1373809814452898
409,2009-06-18 01:00:00,24059.5,24200.5,-1.9000000000000001,0.6166666666666667,152.13333333333335,0.1356865689267255,20732.0,0.3086957717606131,290.0382744471512,-1.4707624645630086,268.6306610107422,53067.84375,-0.0049278753554225,-1.5372222900390398
410,2009-06-18 02:00:00,24065.5,24206.5,-2.25,0.5666666666666667,164.56666666666666,0.0329040985740068,20733.0,0.3117451510357471,301.9156082704593,-2.0839006956281096,268.2886962890625,53036.94921875,-0.004931691480719,-2.1504119873046648
411,2009-06-18 03:00:00,24071.5,24212.5,-2.5500000000000003,0.6666666666666666,177.29999999999998,0.539860330144543,20734.0,0.268798227422114,309.0163942544685,-2.5290568043184276,267.65887451171875,53043.5703125,-0.0049466818467841,-2.5957702636718523
412,2009-06-18 04:00:00,24077.5,24218.5,-2.283333333333333,0.75,86.64999999999999,0.7293253493391308,20735.0,0.3092996066388565,312.0748763501551,-3.0721950504277697,265.761474609375,53046.24609375,-0.0050155756458351,-3.1398376464843523
413,2009-06-18 05:00:00,24083.5,24224.5,-1.1833333333333333,1.3,38.28333333333333,0.7656683671061009,20736.0,0.3411619918868308,313.45607088383,-2.8105770102664787,264.9615478515625,53058.94140625,-0.005083912764444,-2.87914123535154
414,2009-06-18 06:00:00,24089.5,24230.5,0.6166666666666667,0.9500000000000001,88.88333333333333,0.6947680606408216,20737.0,0.3112842537915354,291.7197886502964,-0.7184476603995352,264.2906646728516,53060.1328125,-0.0050553888316722,-0.7866271972656023
415,2009-06-18 07:00:00,24095.5,24236.5,1.4666666666666668,0.9666666666666668,226.56666666666663,0.5963363690737933,20738.0,0.8936488346315178,233.8802907144293,1.8378875070575593,260.98948669433594,53071.55859375,-0.004902627387579,1.7717681884765852
416,2009-06-18 08:00:00,24101.5,24242.5,0.5833333333333334,1.5166666666666666,222.51666666666665,-0.5683003330391849,20739.0,1.1545667696757302,215.92966876167267,3.1799046858665987,261.6654510498047,53088.53125,-0.0046383724638645,3.117349243164085
417,2009-06-18 09:00:00,24107.5,24248.5,0.6166666666666667,2.5166666666666666,225.6833333333333,-0.6611148887193729,20740.0,1.3012330804527317,213.52347555716443,3.200140252637101,266.5554504394531,53104.82421875,-0.0045050447878585,3.1393829345703352
418,2009-06-18 10:00:00,24113.5,24254.5,1.7666666666666666,3.066666666666667,222.8166666666667,-0.7214041129510793,20741.0,1.6332587276805384,213.17207567970817,3.6816709591670964,268.5022735595703,53122.29296875,-0.0043450591101592,3.6230712890625223
419,2009-06-18 11:00:00,24119.5,24260.5,2.716666666666667,3.483333333333333,183.78333333333333,-0.9865494668169495,20742.0,1.8127373028676,215.7193427726695,3.2528077962516804,270.61717224121094,53119.55859375,-0.0041493517982063,3.1968475341797102
420,2009-06-18 12:00:00,24125.5,24266.5,3.85,4.116666666666667,201.73333333333335,-0.8940690765601157,20743.0,1.8903779179839493,223.21710675364235,3.8421257444526,269.8566589355469,53130.86328125,-0.0041035760807833,3.786782836914085
421,2009-06-18 13:00:00,24131.5,24272.5,4.416666666666667,4.083333333333333,189.9,-0.9659728772294418,20744.0,1.975115714267656,229.71116245058204,3.2369638857600553,270.7649688720703,53090.60546875,-0.0040516583551135,3.1823211669922102
422,2009-06-18 14:00:00,24137.5,24278.5,4.85,5.616666666666667,224.15,-0.6821232141809936,20745.0,1.923781707372071,227.43500369522,4.190698024776225,269.6674194335937,53078.546875,-0.0040244145710981,4.13642272949221
423,2009-06-18 15:00:00,24143.5,24284.5,3.8166666666666664,4.983333333333333,235.88333333333333,-0.5521291697848288,20746.0,1.7976029294617242,226.98281534134367,3.353664324528972,271.42286682128906,53045.6875,-0.0040087551804473,3.299600219726585
