,datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
4697,2014-08-13 17:00:00,94628.5,94628.5,4.341666666666667,5.3165000000000004,101.90000000000002,0.4949914655717089,7575.0,1.1254215572784418,188.5881578033957,9.092793984539597,282.36399841308594,74870.01953125,-0.0043581437272181,9.37500915527346
4698,2014-08-13 18:00:00,94634.5,94634.5,4.4286666666666665,3.822333333333333,135.48333333333332,0.12121674785457576,7576.0,0.8385625700907462,214.54499554618005,8.966374492931896,282.18896484375,74879.47265625,-0.0045136699024119,9.258660888671898
4699,2014-08-13 19:00:00,94640.5,94640.5,4.171666666666667,3.5961666666666665,90.16666666666667,0.30789618946187597,7577.0,0.8483998361803189,231.7779791301145,8.902348642093381,282.20262145996094,74927.63671875,-0.0045129625615903,9.19458923339846
4700,2014-08-13 20:00:00,94646.5,94646.5,3.906333333333333,3.5726666666666667,156.15,0.43361468958838484,7578.0,0.7178614967299386,248.32386543980152,8.409411021915682,281.4574279785156,74932.23046875,-0.0045422190725477,8.703546142578148
4701,2014-08-13 21:00:00,94652.5,94652.5,3.3441666666666667,2.888666666666667,136.41666666666666,-0.38330894364823553,7579.0,0.8491242472034531,268.050577978072,6.86317446670161,280.0661315917969,75010.65234375,-0.0044619047051964,7.15210876464846
4702,2014-08-13 22:00:00,94658.5,94658.5,2.7706666666666666,4.091166666666667,276.0,-0.41311087638765187,7580.0,0.8685564309294187,301.70503154122406,6.651189145684468,279.7752990722656,75067.0703125,-0.0045544318120015,6.94611511230471
4703,2014-08-13 23:00:00,94664.5,94664.5,2.2263333333333333,3.2416666666666667,261.05,-0.184064739843939,7581.0,0.9980003012234118,321.214599412306,5.937546789857055,278.7591094970703,75116.44921875,-0.0047272153941747,6.24366149902346
4704,2014-08-14 00:00:00,94670.5,94670.5,1.0366666666666666,2.649833333333333,294.01666666666665,-0.6575734736188698,7582.0,1.0691265677455493,332.8947974228143,5.382669955978892,277.9864501953125,75121.6015625,-0.0049490448593444,5.703149414062523
4705,2014-08-14 01:00:00,94676.5,94676.5,0.35000000000000003,4.143,278.5,-0.4671424237381445,7583.0,1.0542932855354876,333.0633562500381,4.7354797208913135,276.5860900878906,75139.49609375,-0.0050975564973729,5.065576171875023
4706,2014-08-14 02:00:00,94682.5,94682.5,-0.10366666666666667,6.764500000000001,288.3,-0.6185606522500399,7584.0,0.9416126658315728,336.9978146060198,3.867850935759651,275.64784240722656,75115.52734375,-0.0051093194509109,4.198709106445335
