,datetime,Unnamed: 0.1,Unnamed: 0_x,temp,ws,wdir,katabaticity,Unnamed: 0_y,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,temp_era5_uncorrected
2700,2007-08-27 12:00:00,38826.5,39097.5,4.676666666666667,1.54,116.53333333333332,0.693484544709911,5011.0,0.2965445629974355,304.96237317340155,10.363031717288404,274.6696472167969,87444.859375,-0.0027771794850678,10.994531250000025
2701,2007-08-27 13:00:00,38832.5,39103.5,4.441666666666666,1.0166666666666666,141.58333333333334,0.882133309745763,5012.0,0.5172451595596204,248.921487309157,11.24563558625286,274.5991516113281,87424.85546875,-0.0025986598328711,11.836541748046898
2702,2007-08-27 14:00:00,38838.5,39109.5,3.5316666666666667,1.8533333333333335,121.2,0.7759477441808672,5013.0,0.7853416307559169,240.72550711190937,12.258421302181286,273.52818298339844,87419.94140625,-0.0025158580601595,12.830499267578148
2703,2007-08-27 15:00:00,38844.5,39115.5,3.533333333333333,1.7316666666666667,138.54999999999998,0.9174369948028648,5014.0,0.8725230010465553,247.55249782542828,12.989053775654114,272.7744445800781,87404.69140625,-0.0024930606977036,13.555947875976583
2704,2007-08-27 16:00:00,38850.5,39121.5,3.651666666666667,2.4316666666666666,121.60000000000001,0.7791187419730855,5015.0,0.8938581515498001,250.0255004629693,13.106465328858935,272.43003845214844,87382.43359375,-0.0023552494994354,13.642022705078148
2705,2007-08-27 17:00:00,38856.5,39127.5,3.5233333333333334,2.9133333333333336,114.61666666666667,0.6920402590577485,5016.0,0.7729547426556675,246.6995642585936,13.01515048499539,272.5763244628906,87382.0390625,-0.0023504454692434,13.549615478515648
2706,2007-08-27 18:00:00,38862.5,39133.5,4.165,2.1766666666666667,127.5,0.8036447474031624,5017.0,0.6966749956846194,246.4230770987937,12.812051714982111,273.33123779296875,87391.04296875,-0.0024114622227558,13.360391235351583
2707,2007-08-27 19:00:00,38868.5,39139.5,3.1999999999999997,2.8966666666666665,130.5,0.8626857675341925,5018.0,0.5385158946896349,244.3788405287268,12.22347319089275,275.3546142578125,87385.17578125,-0.0023582539481207,12.75971374511721
2708,2007-08-27 20:00:00,38874.5,39145.5,2.7816666666666667,3.016666666666667,136.0,0.9128503755234695,5019.0,0.4419019005619371,227.57353219260276,11.95801878414338,273.6994171142578,87383.7265625,-0.0023577050341942,12.494134521484398
2709,2007-08-27 21:00:00,38880.5,39151.5,2.75,3.2550000000000003,135.28333333333333,0.9058854433465453,5020.0,0.3606367436520312,203.49653581307572,11.193258889971698,274.0391845703125,87448.08984375,-0.002637819219476,11.793069458007835
2710,2007-08-27 22:00:00,38886.5,39157.5,1.7250000000000003,3.766666666666667,132.0666666666667,0.8825834700519172,5021.0,0.3086933657262074,184.9851976264902,10.476816621809563,274.3519592285156,87481.34375,-0.0026890038026911,11.08826599121096
2711,2007-08-27 23:00:00,38892.5,39163.5,1.3949999999999998,3.74,127.30000000000001,0.8403000471545349,5022.0,0.3254521035513703,164.1509112191042,9.741685442219199,274.6892395019531,87500.1015625,-0.0027937911440842,10.37696228027346
2712,2007-08-28 00:00:00,38898.0,39170.0,0.944,3.8340000000000005,124.54,0.8142106852462139,5023.0,0.3040826315368239,147.50852086641757,9.178737978609682,273.9905700683594,87525.0390625,-0.0029841881283413,9.85730895996096
2713,2007-08-28 01:00:00,38903.5,39175.5,0.8150000000000001,3.7249999999999996,121.85000000000001,0.7829820662117677,5024.0,0.3127577020859918,142.82596789954653,8.376075065350847,274.44081115722656,87556.234375,-0.0029958855444297,9.057305908203148
2714,2007-08-28 02:00:00,38909.5,39181.5,1.4883333333333333,3.393333333333333,125.51666666666667,0.8204294655663165,5025.0,0.3089468756157592,128.11002183088434,7.649511532547782,274.8278503417969,87552.1875,-0.003005284702157,8.332879638671898
2715,2007-08-28 03:00:00,38915.5,39187.5,1.0933333333333335,3.5216666666666665,117.23333333333333,0.733901716369473,5026.0,0.3363427729689905,112.84840621525512,7.091522381419507,275.1649780273437,87550.09375,-0.0029898088851473,7.77137145996096
2716,2007-08-28 04:00:00,38921.5,39193.5,1.1633333333333333,3.345,126.96666666666665,0.8347690692613887,5027.0,0.3102783753313013,110.1566733945733,6.515223911496054,275.4477081298828,87508.375,-0.0029867419809665,7.194375610351585
2717,2007-08-28 05:00:00,38927.5,39199.5,1.1816666666666666,3.3833333333333333,110.60000000000001,0.6422206931709772,5028.0,0.349906903753423,115.09440307699542,6.187633962594859,275.6822509765625,87524.46875,-0.0028362224472663,6.832559204101585
2718,2007-08-28 06:00:00,38933.5,39205.5,1.6833333333333333,2.9933333333333336,99.36666666666667,0.48941975331234966,5029.0,0.3420467192348749,119.91887168479542,6.033173299103794,275.8289337158203,87493.6015625,-0.0026193902905598,6.62879333496096
2719,2007-08-28 07:00:00,38939.5,39211.5,1.7566666666666666,2.7566666666666664,92.25,0.37425926704882667,5030.0,0.30965761782067,118.6621156346711,5.965740881214305,276.00596618652344,87534.8203125,-0.0025353253190199,6.54224548339846
2720,2007-08-28 08:00:00,38945.5,39217.5,2.143333333333333,2.606666666666667,97.05,0.4507962416794613,5031.0,0.2068126090553983,121.25973107235342,6.29918560919399,276.8590087890625,87544.39453125,-0.0025823900828052,6.886392211914085
2721,2007-08-28 09:00:00,38951.5,39223.5,2.3533333333333335,2.723333333333333,103.91666666666667,0.5563357504955291,5032.0,0.4416915499976676,182.23129661850797,8.91771079617722,277.6548614501953,87548.10546875,-0.0027044753516587,9.532678222656273
2722,2007-08-28 10:00:00,38957.5,39229.5,3.0566666666666666,2.6166666666666667,117.06666666666666,0.7302881428235736,5033.0,0.6855422943873806,208.05883384692888,10.343443444600174,277.59637451171875,87527.21484375,-0.0031250310382189,11.054040527343773
2723,2007-08-28 11:00:00,38963.5,39235.5,3.018333333333333,2.4766666666666666,115.64999999999999,0.6950890076900763,5034.0,0.6185064652239258,203.17199131523572,10.721673140584594,277.57647705078125,87564.30859375,-0.0036350471871748,11.548242187500025
2724,2007-08-28 12:00:00,38969.5,39241.5,3.405,3.02,96.36666666666667,0.44309326133600746,5035.0,0.5085528856436364,203.30009929755315,8.969245363230966,278.1232452392578,87603.09765625,-0.0036392148277148,9.79676208496096
2725,2007-08-28 13:00:00,38975.5,39247.5,3.765,3.403333333333333,89.03333333333335,0.32557036375470916,5036.0,0.8813808069420815,208.60081151884265,10.079106092118758,277.2823486328125,87614.76953125,-0.0034797188984369,10.870355224609398
2726,2007-08-28 14:00:00,38981.5,39253.5,4.4750000000000005,3.2733333333333334,105.58333333333333,0.5710669259336612,5037.0,1.1797487026009927,214.46739140685372,11.49539375600506,277.46197509765625,87593.46875,-0.0034128944371845,12.271447753906273
2727,2007-08-28 15:00:00,38987.5,39259.5,4.995,2.966666666666667,116.60000000000001,0.714513778406389,5038.0,1.1991735230687557,221.3612684586321,12.79574821569697,278.26182556152344,87573.203125,-0.0032073516618158,13.525064086914083
2728,2007-08-28 16:00:00,38993.5,39265.5,4.083333333333333,4.006666666666667,107.88333333333333,0.611825722231306,5039.0,1.1520047630127064,221.95316607882583,13.192180087769522,278.6922302246094,87544.328125,-0.0031309493343014,13.90412292480471
2729,2007-08-28 17:00:00,38999.5,39271.5,3.65,4.015,104.05,0.5571176576537605,5040.0,1.143167069308148,223.1315218089785,13.226534932974424,279.01239013671875,87530.41796875,-0.0030085858647407,13.91065368652346
2730,2007-08-28 18:00:00,39005.5,39277.5,3.8683333333333336,4.56,111.25,0.6579143500338687,5041.0,1.0217644157922596,226.44685619597072,12.740099953998035,278.9610900878906,87485.0390625,-0.0027896244009118,13.374429321289083
2731,2007-08-28 19:00:00,39011.5,39283.5,3.766666666666667,4.498333333333333,109.5,0.6321771615163466,5042.0,0.7119379539954838,239.0134985243396,12.386433813463013,279.3789520263672,87485.765625,-0.0026885560638821,12.997781372070335
2732,2007-08-28 20:00:00,39017.5,39289.5,3.6816666666666666,4.776666666666666,118.35000000000001,0.7433611700382888,5043.0,0.5472704545907469,233.6020090074532,11.580099172085017,279.71022033691406,87451.83984375,-0.0027180113418995,12.198144531250025
2733,2007-08-28 21:00:00,39023.5,39295.5,3.7283333333333335,5.03,106.36666666666667,0.5903167756794003,5044.0,0.4884729057558041,221.5833010317138,11.129784007525975,278.57325744628906,87480.55859375,-0.0028968348071164,11.788491821289083
2734,2007-08-28 22:00:00,39029.5,39301.5,4.126666666666666,4.2,106.53333333333335,0.5894466460492834,5045.0,0.4675634449847478,203.84183763153416,10.431342885749553,278.8759307861328,87504.7109375,-0.0028894558301429,11.088372802734398
2735,2007-08-28 23:00:00,39035.5,39307.5,4.846666666666667,3.975,108.83333333333333,0.6217839170540879,5046.0,0.4537301463018697,189.768145409695,9.922616169242422,279.12132263183594,87494.33203125,-0.0028173799420027,10.563256835937525
2736,2007-08-29 00:00:00,39041.0,39314.0,6.101999999999999,3.2039999999999997,110.67999999999999,0.643950140397265,5047.0,0.4905442214730169,188.96011833912743,9.53886894582287,279.37286376953125,87500.81640625,-0.0026313838660898,10.13721618652346
2737,2007-08-29 01:00:00,39046.5,39319.5,5.965,2.813333333333333,117.68333333333334,0.7339061726246602,5048.0,0.4662590931787574,177.26699993954378,9.219749081981817,279.5038452148437,87467.9453125,-0.0025358835306115,9.796380615234398
2738,2007-08-29 02:00:00,39052.5,39325.5,6.065,2.1483333333333334,116.96499999999999,0.580977267464602,5049.0,0.4868923874543537,178.49690998004525,9.05450695522382,279.61358642578125,87450.25390625,-0.0024417567297247,9.609735107421898
2739,2007-08-29 03:00:00,39058.5,39331.5,6.71,2.1766666666666667,162.04333333333332,-0.2716419358185859,5050.0,0.486089720756829,174.17701742440616,8.88933243029846,279.6796112060547,87442.42578125,-0.0023782006556791,9.430108642578148
2740,2007-08-29 04:00:00,39064.5,39337.5,6.88,1.7433333333333334,143.36666666666667,0.75543402746979,5051.0,0.4782215170684109,170.45683056078286,8.814390982616588,279.71083068847656,87422.4453125,-0.0022897813989651,9.335061645507835
2741,2007-08-29 05:00:00,39070.5,39343.5,7.078333333333333,1.9633333333333332,108.58,0.4625702909410159,5052.0,0.4751023770614327,168.85390953673942,8.711603865786284,279.7373504638672,87412.7734375,-0.0022112193604725,9.214410400390648
2742,2007-08-29 06:00:00,39076.5,39349.5,6.048333333333333,2.3766666666666665,96.86666666666667,0.43775226854468885,5053.0,0.4574251011320148,161.67142521037115,8.582547344416836,279.74835205078125,87370.58984375,-0.0021122301859993,9.062844848632835
2743,2007-08-29 07:00:00,39082.5,39355.5,5.9383333333333335,2.888333333333333,111.39999999999999,0.6407019298190147,5054.0,0.4677719885698149,153.83699147430963,8.476538454011868,279.7568664550781,87400.75,-0.0020524669180248,8.94324645996096
2744,2007-08-29 08:00:00,39088.5,39361.5,5.098333333333334,3.498333333333333,118.56666666666666,0.7331345644229058,5055.0,0.3441150289070692,152.37481550530984,8.691542693038528,280.2338409423828,87404.16015625,-0.002329439125531,9.221231079101583
2745,2007-08-29 09:00:00,39094.5,39367.5,5.721666666666667,3.9633333333333334,105.28333333333335,0.5746296197573957,5056.0,0.5877722865824999,175.84497004823467,10.734316510862287,280.8373260498047,87409.8984375,-0.0029836248077425,11.412759399414083
