,datetime,Unnamed: 0.1,Unnamed: 0,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,8929.889336,8929.889336,6.905432596,4.200804829,153.8496982,0.734385217,0.51215301,156.508325,5.067573077
1,1,8942.787149,8942.787149,6.785341365,4.160843373,153.1022088,0.729569343,0.490373791,152.7870993,4.608308535
2,2,8943.787149,8943.787149,6.677108434,4.09437751,154.3100402,0.719153367,0.466588618,148.7462558,4.193992871
3,3,8944.787149,8944.787149,6.686144578,4.02188755,154.273494,0.738389902,0.468075811,144.3300183,4.155200237
4,4,8945.787149,8945.787149,6.864457831,3.93313253,149.8080321,0.763428347,0.508000213,149.1899737,5.379633072
5,5,8946.787149,8946.787149,7.256425703,3.936144578,150.8088353,0.745672922,0.650472767,162.8967802,7.697584304
6,6,8947.787149,8947.787149,7.717269076,4.132931727,152.0690763,0.729355287,0.826374688,172.6619388,9.674423571
7,7,8948.787149,8948.787149,8.096184739,4.303815261,152.0865462,0.727818598,0.958864489,177.2545262,10.98605995
8,8,8949.787149,8949.787149,8.382730924,4.546586345,150.9210843,0.71271126,1.00579307,182.6181805,11.82683928
9,9,8937.949698,8937.949698,8.742655936,4.528571429,151.6400402,0.715348526,1.026659039,188.092052,12.28826767
10,10,8951.594378,8951.594378,9.005823293,4.52811245,156.2662651,0.699612484,1.00599971,190.9782592,12.43451422
11,11,8952.594378,8952.594378,9.156626506,4.416666667,153.0656627,0.718931543,0.960067427,191.7375218,12.36134382
12,12,8968.140281,8968.140281,9.174148297,4.315631263,155.6446894,0.718281904,0.889160668,195.9573529,12.08978922
13,13,8969.140281,8969.140281,8.982364729,4.038276553,157.8557114,0.691322335,0.80994511,192.6776722,11.68305545
14,14,8955.598394,8955.598394,8.576305221,3.757630522,160.4536145,0.687405676,0.733968992,185.78184,11.13255304
15,15,8956.598394,8956.598394,7.992570281,3.448795181,162.2696787,0.674982882,0.65379924,172.0807412,10.48154984
16,16,8957.598394,8957.598394,7.342771084,3.271686747,163.4748996,0.668409762,0.580170039,161.5685083,9.712528669
17,17,8958.598394,8958.598394,6.860843373,3.2062249,162.2188755,0.697455158,0.561430781,157.9739261,8.898946175
18,18,8959.598394,8959.598394,6.668072289,3.277710843,162.001004,0.696012468,0.580103625,158.030922,8.188540115
19,19,8960.598394,8960.598394,6.674698795,3.407429719,159.7303213,0.699322264,0.570623333,151.9319204,7.514882146
20,20,8961.598394,8961.598394,6.835140562,3.61686747,158.8789157,0.696527477,0.574431285,157.1403705,6.99606601
21,21,8930.103448,8930.103448,6.959026369,3.834888438,158.1953347,0.701605055,0.56525209,161.9544666,6.505937363
22,22,8931.103448,8931.103448,7.007505071,4.005679513,154.0283976,0.72088383,0.558412463,161.5095294,6.021841382
23,23,8932.103448,8932.103448,7.025963489,4.142393509,153.0048682,0.72562422,0.540002621,161.8092247,5.560331164
24,24,8929.889336,8929.889336,6.905432596,4.200804829,153.8496982,0.734385217,0.51215301,156.508325,5.067573077
25,25,8942.787149,8942.787149,6.785341365,4.160843373,153.1022088,0.729569343,0.490373791,152.7870993,4.608308535
26,26,8943.787149,8943.787149,6.677108434,4.09437751,154.3100402,0.719153367,0.466588618,148.7462558,4.193992871
27,27,8944.787149,8944.787149,6.686144578,4.02188755,154.273494,0.738389902,0.468075811,144.3300183,4.155200237
28,28,8945.787149,8945.787149,6.864457831,3.93313253,149.8080321,0.763428347,0.508000213,149.1899737,5.379633072
29,29,8946.787149,8946.787149,7.256425703,3.936144578,150.8088353,0.745672922,0.650472767,162.8967802,7.697584304
30,30,8947.787149,8947.787149,7.717269076,4.132931727,152.0690763,0.729355287,0.826374688,172.6619388,9.674423571
31,31,8948.787149,8948.787149,8.096184739,4.303815261,152.0865462,0.727818598,0.958864489,177.2545262,10.98605995
32,32,8949.787149,8949.787149,8.382730924,4.546586345,150.9210843,0.71271126,1.00579307,182.6181805,11.82683928
33,33,8937.949698,8937.949698,8.742655936,4.528571429,151.6400402,0.715348526,1.026659039,188.092052,12.28826767
34,34,8951.594378,8951.594378,9.005823293,4.52811245,156.2662651,0.699612484,1.00599971,190.9782592,12.43451422
35,35,8952.594378,8952.594378,9.156626506,4.416666667,153.0656627,0.718931543,0.960067427,191.7375218,12.36134382
36,36,8968.140281,8968.140281,9.174148297,4.315631263,155.6446894,0.718281904,0.889160668,195.9573529,12.08978922
37,37,8969.140281,8969.140281,8.982364729,4.038276553,157.8557114,0.691322335,0.80994511,192.6776722,11.68305545
38,38,8955.598394,8955.598394,8.576305221,3.757630522,160.4536145,0.687405676,0.733968992,185.78184,11.13255304
39,39,8956.598394,8956.598394,7.992570281,3.448795181,162.2696787,0.674982882,0.65379924,172.0807412,10.48154984
40,40,8957.598394,8957.598394,7.342771084,3.271686747,163.4748996,0.668409762,0.580170039,161.5685083,9.712528669
41,41,8958.598394,8958.598394,6.860843373,3.2062249,162.2188755,0.697455158,0.561430781,157.9739261,8.898946175
42,42,8959.598394,8959.598394,6.668072289,3.277710843,162.001004,0.696012468,0.580103625,158.030922,8.188540115
43,43,8960.598394,8960.598394,6.674698795,3.407429719,159.7303213,0.699322264,0.570623333,151.9319204,7.514882146
44,44,8961.598394,8961.598394,6.835140562,3.61686747,158.8789157,0.696527477,0.574431285,157.1403705,6.99606601
45,45,8930.103448,8930.103448,6.959026369,3.834888438,158.1953347,0.701605055,0.56525209,161.9544666,6.505937363
