,Unnamed: 0,datetime,Unnamed: 0.1,Unnamed: 0.1.1,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
74,2,74,20355.722054380665,20355.722054380665,3.3295256797583086,3.9675800604229607,158.1510909090909,0.239676022772822,5.189363185548481,174.47407675080157,1.717517060108714
75,3,75,20356.722054380665,20356.722054380665,3.2349879154078547,3.975996978851964,156.8296048632219,0.2569960282489679,5.2252675590754025,167.35871754761362,1.67420795141843
76,4,76,20357.722054380665,20357.722054380665,3.2493172205438063,4.087138972809668,155.8119090909091,0.2687729363673133,5.204854390139412,167.19162830913777,1.6437335188349171
77,5,77,20358.722054380665,20358.722054380665,3.2783504531722056,4.1630543806646525,157.9439393939394,0.236047082844718,5.181398921159242,169.3058234827285,1.6124469678965192
78,6,78,20359.722054380665,20359.722054380665,3.218093655589124,4.145610271903323,156.76199395770394,0.2453152895297641,5.224836402582892,169.18552568338023,1.5787609986863
79,7,79,20360.722054380665,20360.722054380665,3.2296978851963747,4.165383685800604,160.90317220543807,0.2007005869840518,5.330312798993476,169.2414886839328,1.529266783696627
80,8,80,20361.722054380665,20361.722054380665,3.169175226586103,4.2110543806646525,162.4018429003021,0.1892357525116439,5.316218204012051,171.45105710716098,1.496039455100183
81,9,81,20362.722054380665,20362.722054380665,3.140009063444109,4.21219335347432,166.38033434650455,0.1399367786290258,5.294105365432263,170.5168415609127,1.4529523880990156
82,10,82,20363.722054380665,20363.722054380665,3.1224833836858004,4.198845921450151,166.29512195121953,0.1409426868795756,5.266816773936803,167.95094319917982,1.3997162620214294
83,11,83,20364.722054380665,20364.722054380665,3.042444108761329,4.124329305135952,165.67551829268294,0.1543214756508158,5.213495099329635,167.94484772885937,1.3665246424991593
84,12,84,20365.722054380665,20365.722054380665,3.019425981873112,4.160350453172206,165.0422629969419,0.1597718849367088,5.190729024546748,172.04542138900433,1.3890373897266195
85,13,85,20366.722054380665,20366.722054380665,3.0153564954682777,4.008725075528701,164.56676829268292,0.1652137987036602,5.151599689896181,173.99320253345982,1.474890282372094
86,14,86,20367.722054380665,20367.722054380665,3.129250755287009,4.038667673716012,161.70984756097562,0.2004501769411711,5.26208627686563,177.09586761253996,1.6354959475570796
87,15,87,20368.722054380665,20368.722054380665,3.384471299093656,4.014791540785498,157.18966666666665,0.2456479961287915,5.376249755698567,179.68913518265632,1.876390835196268
88,16,88,20369.722054380665,20369.722054380665,3.5824924471299098,4.123921450151058,157.3067975830816,0.2462329671041748,5.522503937009024,185.28406801992705,2.1197065735673166
89,17,89,20370.722054380665,20370.722054380665,3.681244712990937,4.20326586102719,157.42664652567976,0.2490001039139869,5.605922548678921,184.1302649302354,2.3108200302056967
90,18,90,20371.722054380665,20371.722054380665,3.7753534743202417,4.237700906344411,161.95906344410875,0.1887656956869461,5.659003240204047,187.38934607656924,2.418038945772328
91,19,91,20372.722054380665,20372.722054380665,3.699456193353474,4.275066465256797,159.40676132930514,0.2003158796168742,5.669745357740499,189.4624579962673,2.541202874977159
92,20,92,20373.722054380665,20373.722054380665,3.68307250755287,4.266691842900302,166.6580664652568,0.1499415050439499,5.587714481670546,191.0044372259009,2.4498458038789197
93,21,93,20374.722054380665,20374.722054380665,3.5336102719033238,4.193996978851963,165.47465256797582,0.1372183883893912,5.477605099808781,190.46864966952973,2.284272473295675
94,22,94,20375.722054380665,20375.722054380665,3.375969788519637,4.165555891238671,163.0925679758308,0.1916407945258816,5.342986040580901,186.59433960821457,2.102403668013258
95,23,95,20376.722054380665,20376.722054380665,3.325380664652568,4.055649546827794,162.1011480362538,0.1926812760635712,5.210459442182425,183.33604315999605,1.9491670157705316
96,0,96,20353.722054380665,20353.722054380665,3.307365558912387,4.10017824773414,159.9013897280967,0.216689970631475,5.152481916068177,177.99114881907803,1.8572949693108511
97,1,97,20354.722054380665,20354.722054380665,3.3483987915407853,4.036957703927492,156.75742424242424,0.2645589324900299,5.16286943090257,174.82430649008117,1.7746675040517814
98,2,98,20355.722054380665,20355.722054380665,3.3295256797583086,3.9675800604229607,158.1510909090909,0.239676022772822,5.189363185548481,174.47407675080157,1.717517060108714
99,3,99,20356.722054380665,20356.722054380665,3.2349879154078547,3.975996978851964,156.8296048632219,0.2569960282489679,5.2252675590754025,167.35871754761362,1.67420795141843
100,4,100,20357.722054380665,20357.722054380665,3.2493172205438063,4.087138972809668,155.8119090909091,0.2687729363673133,5.204854390139412,167.19162830913777,1.6437335188349171
101,5,101,20358.722054380665,20358.722054380665,3.2783504531722056,4.1630543806646525,157.9439393939394,0.236047082844718,5.181398921159242,169.3058234827285,1.6124469678965192
102,6,102,20359.722054380665,20359.722054380665,3.218093655589124,4.145610271903323,156.76199395770394,0.2453152895297641,5.224836402582892,169.18552568338023,1.5787609986863
103,7,103,20360.722054380665,20360.722054380665,3.2296978851963747,4.165383685800604,160.90317220543807,0.2007005869840518,5.330312798993476,169.2414886839328,1.529266783696627
104,8,104,20361.722054380665,20361.722054380665,3.169175226586103,4.2110543806646525,162.4018429003021,0.1892357525116439,5.316218204012051,171.45105710716098,1.496039455100183
105,9,105,20362.722054380665,20362.722054380665,3.140009063444109,4.21219335347432,166.38033434650455,0.1399367786290258,5.294105365432263,170.5168415609127,1.4529523880990156
106,10,106,20363.722054380665,20363.722054380665,3.1224833836858004,4.198845921450151,166.29512195121953,0.1409426868795756,5.266816773936803,167.95094319917982,1.3997162620214294
107,11,107,20364.722054380665,20364.722054380665,3.042444108761329,4.124329305135952,165.67551829268294,0.1543214756508158,5.213495099329635,167.94484772885937,1.3665246424991593
108,12,108,20365.722054380665,20365.722054380665,3.019425981873112,4.160350453172206,165.0422629969419,0.1597718849367088,5.190729024546748,172.04542138900433,1.3890373897266195
109,13,109,20366.722054380665,20366.722054380665,3.0153564954682777,4.008725075528701,164.56676829268292,0.1652137987036602,5.151599689896181,173.99320253345982,1.474890282372094
110,14,110,20367.722054380665,20367.722054380665,3.129250755287009,4.038667673716012,161.70984756097562,0.2004501769411711,5.26208627686563,177.09586761253996,1.6354959475570796
111,15,111,20368.722054380665,20368.722054380665,3.384471299093656,4.014791540785498,157.18966666666665,0.2456479961287915,5.376249755698567,179.68913518265632,1.876390835196268
112,16,112,20369.722054380665,20369.722054380665,3.5824924471299098,4.123921450151058,157.3067975830816,0.2462329671041748,5.522503937009024,185.28406801992705,2.1197065735673166
113,17,113,20370.722054380665,20370.722054380665,3.681244712990937,4.20326586102719,157.42664652567976,0.2490001039139869,5.605922548678921,184.1302649302354,2.3108200302056967
114,18,114,20371.722054380665,20371.722054380665,3.7753534743202417,4.237700906344411,161.95906344410875,0.1887656956869461,5.659003240204047,187.38934607656924,2.418038945772328
115,19,115,20372.722054380665,20372.722054380665,3.699456193353474,4.275066465256797,159.40676132930514,0.2003158796168742,5.669745357740499,189.4624579962673,2.541202874977159
116,20,116,20373.722054380665,20373.722054380665,3.68307250755287,4.266691842900302,166.6580664652568,0.1499415050439499,5.587714481670546,191.0044372259009,2.4498458038789197
117,21,117,20374.722054380665,20374.722054380665,3.5336102719033238,4.193996978851963,165.47465256797582,0.1372183883893912,5.477605099808781,190.46864966952973,2.284272473295675
118,22,118,20375.722054380665,20375.722054380665,3.375969788519637,4.165555891238671,163.0925679758308,0.1916407945258816,5.342986040580901,186.59433960821457,2.102403668013258
119,23,119,20376.722054380665,20376.722054380665,3.325380664652568,4.055649546827794,162.1011480362538,0.1926812760635712,5.210459442182425,183.33604315999605,1.9491670157705316
120,0,120,20353.722054380665,20353.722054380665,3.307365558912387,4.10017824773414,159.9013897280967,0.216689970631475,5.152481916068177,177.99114881907803,1.8572949693108511
121,1,121,20354.722054380665,20354.722054380665,3.3483987915407853,4.036957703927492,156.75742424242424,0.2645589324900299,5.16286943090257,174.82430649008117,1.7746675040517814
122,2,122,20355.722054380665,20355.722054380665,3.3295256797583086,3.9675800604229607,158.1510909090909,0.239676022772822,5.189363185548481,174.47407675080157,1.717517060108714
123,3,123,20356.722054380665,20356.722054380665,3.2349879154078547,3.975996978851964,156.8296048632219,0.2569960282489679,5.2252675590754025,167.35871754761362,1.67420795141843
124,4,124,20357.722054380665,20357.722054380665,3.2493172205438063,4.087138972809668,155.8119090909091,0.2687729363673133,5.204854390139412,167.19162830913777,1.6437335188349171
125,5,125,20358.722054380665,20358.722054380665,3.2783504531722056,4.1630543806646525,157.9439393939394,0.236047082844718,5.181398921159242,169.3058234827285,1.6124469678965192
126,6,126,20359.722054380665,20359.722054380665,3.218093655589124,4.145610271903323,156.76199395770394,0.2453152895297641,5.224836402582892,169.18552568338023,1.5787609986863
127,7,127,20360.722054380665,20360.722054380665,3.2296978851963747,4.165383685800604,160.90317220543807,0.2007005869840518,5.330312798993476,169.2414886839328,1.529266783696627
