,Unnamed: 0,datetime,Unnamed: 0.1,Unnamed: 0.1.1,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,0,4446.604166666667,4540.5,5.2854255319148935,3.805744680851064,196.55095744680847,0.8727404499362775,0.9898852470454542,206.78997523735163,12.096803195455909
1,1,1,4448.604166666667,4542.5,5.092446808510639,3.805212765957447,191.95585106382975,0.8294193366583614,0.8609694166206836,205.8492717821502,11.890998017414098
2,2,2,4450.604166666667,4544.5,4.8330851063829785,3.705425531914893,199.4563829787234,0.9005777060773396,0.7291983480099022,203.78368696092156,11.405819246571715
3,3,3,4452.604166666667,4546.5,4.493297872340426,3.685744680851064,198.25319148936168,0.8843765067239062,0.6457574039859567,197.6531258871713,10.785529691269346
4,4,4,4454.604166666667,4548.5,4.09936170212766,3.622234042553192,194.2191489361702,0.9114260308011966,0.6116110471524647,193.61971960854305,10.067016626355066
5,5,5,4456.604166666667,4550.5,4.148617021276596,3.6395744680851054,191.41074468085108,0.8312864028166607,0.5737522937890788,183.4218486521712,9.34563293110586
6,6,6,4458.604166666667,4552.5,3.882978723404255,3.5446808510638297,190.0810638297872,0.8432045547491557,0.5295364985658239,177.58585092815682,8.581763256988388
7,7,7,4432.0,4526.297872340426,3.835,3.5410869565217387,190.46413043478265,0.8871772605074559,0.46821907335137,171.68078816890426,7.886022239328879
8,8,8,4433.5,4527.797872340426,3.693586956521739,3.580326086956521,190.8976086956522,0.8744425417581896,0.4467532953455482,170.36318101732758,7.302158945645794
9,9,9,4435.5,4529.797872340426,3.775,3.492826086956522,194.4183695652174,0.8526066955138031,0.438096164107645,167.56464622796307,6.769916276646227
10,10,10,4437.5,4531.797872340426,3.6559782608695657,3.4572826086956523,188.6941304347826,0.8494649426478685,0.4260577833835628,154.40730185484915,6.2631731634463526
11,11,11,4439.5,4533.797872340426,3.4092391304347824,3.569130434782609,188.21554347826088,0.8167272300943526,0.4236855096192418,153.97027762876388,5.742237398427191
12,12,12,4441.5,4535.797872340426,3.2581521739130435,3.464021739130435,191.7434782608696,0.8634502952869225,0.4183647244365975,144.90822794703382,5.337767590484474
13,13,13,4443.5,4537.797872340426,3.3696739130434783,3.358913043478261,198.7641304347826,0.9030566271516768,0.4258624314215364,142.55676681448722,5.052647226895793
14,14,14,4445.5,4539.797872340426,3.669456521739131,3.312065217391304,197.3934782608696,0.8912366700246245,0.4097857834284696,138.03013369931003,5.3388033514346445
15,15,15,4447.5,4541.797872340426,4.273586956521739,3.0375,198.22391304347823,0.8656434995628718,0.4713130463410746,149.42269369941917,6.4410051664393375
16,16,16,4449.5,4543.797872340426,4.661086956521739,3.123804347826087,195.7467391304348,0.8928292556109341,0.5767101852914128,159.0346848527539,8.002353551720375
17,17,17,4451.5,4545.797872340426,4.976739130434782,3.26195652173913,191.6808695652174,0.8915217485107746,0.6816568433513291,171.3667328249918,9.288428578621057
18,18,18,4453.5,4547.797872340426,5.017934782608696,3.363804347826087,198.38260869565215,0.919883193480042,0.7951564269925874,178.83485676818222,10.349638080664604
19,19,19,4455.5,4549.797872340426,5.183913043478261,3.651630434782609,201.53478260869565,0.9016932318808834,0.8480259894566212,173.91657420768885,10.83235651305573
20,20,20,4457.5,4551.797872340426,5.289673913043478,3.707826086956522,200.75978260869567,0.8995135949461147,0.9050661480759994,178.47832706175473,11.479856586523976
21,21,21,4459.5,4553.797872340426,5.210217391304347,3.717608695652174,200.2326086956522,0.9317732379527272,0.963473180462342,195.4592421689908,11.910303211279835
22,22,22,4461.5,4555.797872340426,5.246086956521739,3.871086956521739,201.6402173913044,0.903966250324916,1.0216645125717667,203.44703933542667,12.059348378425742
23,23,23,4463.5,4557.797872340426,5.398297872340425,3.83968085106383,203.1925531914893,0.903942816230534,1.0275495323879444,202.8006740062368,12.067129936992366
24,0,24,4446.604166666667,4540.5,5.2854255319148935,3.805744680851064,196.55095744680847,0.8727404499362775,0.9898852470454542,206.78997523735163,12.096803195455909
