,Unnamed: 0,datetime,Unnamed: 0.1,Unnamed: 0.1.1,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
0,0,0,38484.56994047619,43184.82142857143,5.614464285714286,1.2458630952380954,233.17708333333331,-0.0001322707746259,0.5323259954593159,189.57327576597356,2.619794560801616
1,1,1,38485.56994047619,43185.82142857143,6.322633928571429,1.258422619047619,233.85267857142856,-0.0318719414196973,0.5195286201009063,184.1037984116321,3.327963213394489
2,2,2,38449.24219910847,43144.97771173849,7.637890044576523,1.670029717682021,201.42793462109955,-0.4062292668583716,0.5825566818274786,184.9028292852733,4.576377809640702
3,3,3,38450.24219910847,43145.97771173849,8.556731054977712,2.647815750371471,191.16493313521545,-0.6305638840939946,0.8647752148687429,188.2611022572597,5.465959077328442
4,4,4,38451.24219910847,43146.97771173849,9.078736998514117,3.5763893016344723,188.2451708766716,-0.6797447818542651,1.0631311893909168,190.9432443601896,6.033600152618421
5,5,5,38452.24219910847,43147.97771173849,9.302362555720654,4.233209509658247,185.9153046062407,-0.6601244733415188,1.2014953740235488,195.8211095611576,6.372371801414658
6,6,6,38453.24219910847,43148.97771173849,9.363699851411589,4.61407132243685,193.2154531946508,-0.6341062995675715,1.2849189220302542,198.94499264869685,6.668142251928847
7,7,7,38454.24219910847,43149.97771173849,9.367325408618129,4.764279346210996,190.7845468053492,-0.6460721411260092,1.3411272596482713,202.13366590779,6.7272046024549965
8,8,8,38455.24219910847,43150.97771173849,9.356924219910846,4.773937592867757,180.41010401188709,-0.7895694861326528,1.3175631754368309,204.6490071671137,6.888434090282841
9,9,9,38456.24219910847,43151.97771173849,9.103164933135217,4.8338187221396725,182.07875185735512,-0.8928897908105062,1.2557184544847844,206.79501270245387,6.827095268560305
10,10,10,38457.24219910847,43152.97771173849,8.797503714710253,4.814041604754829,181.4517087667162,-0.9090978025508932,1.1608813572807577,208.1188950701336,6.586410930555083
11,11,11,38458.24219910847,43153.97771173849,8.568454680534918,4.539687964338782,179.74294205052007,-0.9038433299479702,1.0451380071252547,209.5809450846517,6.188164367830872
12,12,12,38459.24219910847,43154.97771173849,8.341812778603268,4.0718127786032685,181.68202080237745,-0.865798165638834,0.9062751654501742,211.1297028704112,5.59505668499944
13,13,13,38505.913946587534,43219.017804154304,8.101572700296735,3.527448071216617,181.63649851632047,-0.8396556765089609,0.7524277905144154,210.8976864663284,4.963555023971258
14,14,14,38506.913946587534,43220.017804154304,7.874154302670623,3.154584569732937,189.80563798219583,-0.7581835916829621,0.6686221143522906,207.581652304568,4.54147762703348
15,15,15,38507.913946587534,43221.017804154304,7.573694362017804,3.002640949554896,191.16913946587536,-0.7104644683628577,0.6167132088906911,209.3616614364694,4.273031806322383
16,16,16,38508.913946587534,43222.017804154304,7.236261127596439,2.7825370919881305,196.82640949554897,-0.6607875741914775,0.5859056181111637,213.07452069206727,4.052046253592991
17,17,17,38509.913946587534,43223.017804154304,6.939080118694362,2.63146884272997,194.75964391691397,-0.614765924730075,0.5635922836220489,216.9204981747293,3.856591846854709
18,18,18,38510.913946587534,43224.017804154304,6.649970326409496,2.4149406528189914,199.9703264094956,-0.5736490392092021,0.5363949291222094,218.80270749961915,3.674532570507452
19,19,19,38511.913946587534,43225.017804154304,6.396928783382789,2.1623293768546,202.35608308605345,-0.500460846701966,0.4859890642744434,228.9566912449445,3.457065834667608
20,20,20,38512.913946587534,43226.017804154304,6.171676557863502,1.8386053412462908,207.56973293768547,-0.3995965826700177,0.483478168727273,229.6574615597848,3.307279270872168
21,21,21,38513.913946587534,43227.017804154304,5.982729970326409,1.5983679525222552,218.50890207715133,-0.270779489611804,0.4803721019145467,225.91083064995067,3.141990945153697
22,22,22,38524.38335809807,43241.93462109956,5.797236255572066,1.4296433878157504,229.38781575037143,-0.1449641269548705,0.4884089759627669,224.00429130580332,2.971263390521004
23,23,23,38525.38335809807,43242.93462109956,5.634413075780089,1.3267013372956908,229.76374442793465,-0.070174557809569,0.5045679864840651,210.19305128763736,2.7891123278864773
24,0,24,38484.56994047619,43184.82142857143,5.614464285714286,1.2458630952380954,233.17708333333331,-0.0001322707746259,0.5323259954593159,189.57327576597356,2.619794560801616
25,1,25,38485.56994047619,43185.82142857143,6.322633928571429,1.258422619047619,233.85267857142856,-0.0318719414196973,0.5195286201009063,184.1037984116321,3.327963213394489
26,2,26,38449.24219910847,43144.97771173849,7.637890044576523,1.670029717682021,201.42793462109955,-0.4062292668583716,0.5825566818274786,184.9028292852733,4.576377809640702
27,3,27,38450.24219910847,43145.97771173849,8.556731054977712,2.647815750371471,191.16493313521545,-0.6305638840939946,0.8647752148687429,188.2611022572597,5.465959077328442
28,4,28,38451.24219910847,43146.97771173849,9.078736998514117,3.5763893016344723,188.2451708766716,-0.6797447818542651,1.0631311893909168,190.9432443601896,6.033600152618421
29,5,29,38452.24219910847,43147.97771173849,9.302362555720654,4.233209509658247,185.9153046062407,-0.6601244733415188,1.2014953740235488,195.8211095611576,6.372371801414658
30,6,30,38453.24219910847,43148.97771173849,9.363699851411589,4.61407132243685,193.2154531946508,-0.6341062995675715,1.2849189220302542,198.94499264869685,6.668142251928847
31,7,31,38454.24219910847,43149.97771173849,9.367325408618129,4.764279346210996,190.7845468053492,-0.6460721411260092,1.3411272596482713,202.13366590779,6.7272046024549965
32,8,32,38455.24219910847,43150.97771173849,9.356924219910846,4.773937592867757,180.41010401188709,-0.7895694861326528,1.3175631754368309,204.6490071671137,6.888434090282841
33,9,33,38456.24219910847,43151.97771173849,9.103164933135217,4.8338187221396725,182.07875185735512,-0.8928897908105062,1.2557184544847844,206.79501270245387,6.827095268560305
34,10,34,38457.24219910847,43152.97771173849,8.797503714710253,4.814041604754829,181.4517087667162,-0.9090978025508932,1.1608813572807577,208.1188950701336,6.586410930555083
35,11,35,38458.24219910847,43153.97771173849,8.568454680534918,4.539687964338782,179.74294205052007,-0.9038433299479702,1.0451380071252547,209.5809450846517,6.188164367830872
36,12,36,38459.24219910847,43154.97771173849,8.341812778603268,4.0718127786032685,181.68202080237745,-0.865798165638834,0.9062751654501742,211.1297028704112,5.59505668499944
37,13,37,38505.913946587534,43219.017804154304,8.101572700296735,3.527448071216617,181.63649851632047,-0.8396556765089609,0.7524277905144154,210.8976864663284,4.963555023971258
38,14,38,38506.913946587534,43220.017804154304,7.874154302670623,3.154584569732937,189.80563798219583,-0.7581835916829621,0.6686221143522906,207.581652304568,4.54147762703348
39,15,39,38507.913946587534,43221.017804154304,7.573694362017804,3.002640949554896,191.16913946587536,-0.7104644683628577,0.6167132088906911,209.3616614364694,4.273031806322383
40,16,40,38508.913946587534,43222.017804154304,7.236261127596439,2.7825370919881305,196.82640949554897,-0.6607875741914775,0.5859056181111637,213.07452069206727,4.052046253592991
41,17,41,38509.913946587534,43223.017804154304,6.939080118694362,2.63146884272997,194.75964391691397,-0.614765924730075,0.5635922836220489,216.9204981747293,3.856591846854709
42,18,42,38510.913946587534,43224.017804154304,6.649970326409496,2.4149406528189914,199.9703264094956,-0.5736490392092021,0.5363949291222094,218.80270749961915,3.674532570507452
43,19,43,38511.913946587534,43225.017804154304,6.396928783382789,2.1623293768546,202.35608308605345,-0.500460846701966,0.4859890642744434,228.9566912449445,3.457065834667608
44,20,44,38512.913946587534,43226.017804154304,6.171676557863502,1.8386053412462908,207.56973293768547,-0.3995965826700177,0.483478168727273,229.6574615597848,3.307279270872168
45,21,45,38513.913946587534,43227.017804154304,5.982729970326409,1.5983679525222552,218.50890207715133,-0.270779489611804,0.4803721019145467,225.91083064995067,3.141990945153697
46,22,46,38524.38335809807,43241.93462109956,5.797236255572066,1.4296433878157504,229.38781575037143,-0.1449641269548705,0.4884089759627669,224.00429130580332,2.971263390521004
47,23,47,38525.38335809807,43242.93462109956,5.634413075780089,1.3267013372956908,229.76374442793465,-0.070174557809569,0.5045679864840651,210.19305128763736,2.7891123278864773
48,0,48,38484.56994047619,43184.82142857143,5.614464285714286,1.2458630952380954,233.17708333333331,-0.0001322707746259,0.5323259954593159,189.57327576597356,2.619794560801616
49,1,49,38485.56994047619,43185.82142857143,6.322633928571429,1.258422619047619,233.85267857142856,-0.0318719414196973,0.5195286201009063,184.1037984116321,3.327963213394489
50,2,50,38449.24219910847,43144.97771173849,7.637890044576523,1.670029717682021,201.42793462109955,-0.4062292668583716,0.5825566818274786,184.9028292852733,4.576377809640702
51,3,51,38450.24219910847,43145.97771173849,8.556731054977712,2.647815750371471,191.16493313521545,-0.6305638840939946,0.8647752148687429,188.2611022572597,5.465959077328442
52,4,52,38451.24219910847,43146.97771173849,9.078736998514117,3.5763893016344723,188.2451708766716,-0.6797447818542651,1.0631311893909168,190.9432443601896,6.033600152618421
53,5,53,38452.24219910847,43147.97771173849,9.302362555720654,4.233209509658247,185.9153046062407,-0.6601244733415188,1.2014953740235488,195.8211095611576,6.372371801414658
54,6,54,38453.24219910847,43148.97771173849,9.363699851411589,4.61407132243685,193.2154531946508,-0.6341062995675715,1.2849189220302542,198.94499264869685,6.668142251928847
55,7,55,38454.24219910847,43149.97771173849,9.367325408618129,4.764279346210996,190.7845468053492,-0.6460721411260092,1.3411272596482713,202.13366590779,6.7272046024549965
56,8,56,38455.24219910847,43150.97771173849,9.356924219910846,4.773937592867757,180.41010401188709,-0.7895694861326528,1.3175631754368309,204.6490071671137,6.888434090282841
57,9,57,38456.24219910847,43151.97771173849,9.103164933135217,4.8338187221396725,182.07875185735512,-0.8928897908105062,1.2557184544847844,206.79501270245387,6.827095268560305
58,10,58,38457.24219910847,43152.97771173849,8.797503714710253,4.814041604754829,181.4517087667162,-0.9090978025508932,1.1608813572807577,208.1188950701336,6.586410930555083
59,11,59,38458.24219910847,43153.97771173849,8.568454680534918,4.539687964338782,179.74294205052007,-0.9038433299479702,1.0451380071252547,209.5809450846517,6.188164367830872
60,12,60,38459.24219910847,43154.97771173849,8.341812778603268,4.0718127786032685,181.68202080237745,-0.865798165638834,0.9062751654501742,211.1297028704112,5.59505668499944
61,13,61,38505.913946587534,43219.017804154304,8.101572700296735,3.527448071216617,181.63649851632047,-0.8396556765089609,0.7524277905144154,210.8976864663284,4.963555023971258
62,14,62,38506.913946587534,43220.017804154304,7.874154302670623,3.154584569732937,189.80563798219583,-0.7581835916829621,0.6686221143522906,207.581652304568,4.54147762703348
63,15,63,38507.913946587534,43221.017804154304,7.573694362017804,3.002640949554896,191.16913946587536,-0.7104644683628577,0.6167132088906911,209.3616614364694,4.273031806322383
64,16,64,38508.913946587534,43222.017804154304,7.236261127596439,2.7825370919881305,196.82640949554897,-0.6607875741914775,0.5859056181111637,213.07452069206727,4.052046253592991
65,17,65,38509.913946587534,43223.017804154304,6.939080118694362,2.63146884272997,194.75964391691397,-0.614765924730075,0.5635922836220489,216.9204981747293,3.856591846854709
66,18,66,38510.913946587534,43224.017804154304,6.649970326409496,2.4149406528189914,199.9703264094956,-0.5736490392092021,0.5363949291222094,218.80270749961915,3.674532570507452
67,19,67,38511.913946587534,43225.017804154304,6.396928783382789,2.1623293768546,202.35608308605345,-0.500460846701966,0.4859890642744434,228.9566912449445,3.457065834667608
68,20,68,38512.913946587534,43226.017804154304,6.171676557863502,1.8386053412462908,207.56973293768547,-0.3995965826700177,0.483478168727273,229.6574615597848,3.307279270872168
69,21,69,38513.913946587534,43227.017804154304,5.982729970326409,1.5983679525222552,218.50890207715133,-0.270779489611804,0.4803721019145467,225.91083064995067,3.141990945153697
70,22,70,38524.38335809807,43241.93462109956,5.797236255572066,1.4296433878157504,229.38781575037143,-0.1449641269548705,0.4884089759627669,224.00429130580332,2.971263390521004
71,23,71,38525.38335809807,43242.93462109956,5.634413075780089,1.3267013372956908,229.76374442793465,-0.070174557809569,0.5045679864840651,210.19305128763736,2.7891123278864773
72,0,72,38484.56994047619,43184.82142857143,5.614464285714286,1.2458630952380954,233.17708333333331,-0.0001322707746259,0.5323259954593159,189.57327576597356,2.619794560801616
73,1,73,38485.56994047619,43185.82142857143,6.322633928571429,1.258422619047619,233.85267857142856,-0.0318719414196973,0.5195286201009063,184.1037984116321,3.327963213394489
74,2,74,38449.24219910847,43144.97771173849,7.637890044576523,1.670029717682021,201.42793462109955,-0.4062292668583716,0.5825566818274786,184.9028292852733,4.576377809640702
75,3,75,38450.24219910847,43145.97771173849,8.556731054977712,2.647815750371471,191.16493313521545,-0.6305638840939946,0.8647752148687429,188.2611022572597,5.465959077328442
76,4,76,38451.24219910847,43146.97771173849,9.078736998514117,3.5763893016344723,188.2451708766716,-0.6797447818542651,1.0631311893909168,190.9432443601896,6.033600152618421
77,5,77,38452.24219910847,43147.97771173849,9.302362555720654,4.233209509658247,185.9153046062407,-0.6601244733415188,1.2014953740235488,195.8211095611576,6.372371801414658
78,6,78,38453.24219910847,43148.97771173849,9.363699851411589,4.61407132243685,193.2154531946508,-0.6341062995675715,1.2849189220302542,198.94499264869685,6.668142251928847
79,7,79,38454.24219910847,43149.97771173849,9.367325408618129,4.764279346210996,190.7845468053492,-0.6460721411260092,1.3411272596482713,202.13366590779,6.7272046024549965
80,8,80,38455.24219910847,43150.97771173849,9.356924219910846,4.773937592867757,180.41010401188709,-0.7895694861326528,1.3175631754368309,204.6490071671137,6.888434090282841
81,9,81,38456.24219910847,43151.97771173849,9.103164933135217,4.8338187221396725,182.07875185735512,-0.8928897908105062,1.2557184544847844,206.79501270245387,6.827095268560305
82,10,82,38457.24219910847,43152.97771173849,8.797503714710253,4.814041604754829,181.4517087667162,-0.9090978025508932,1.1608813572807577,208.1188950701336,6.586410930555083
83,11,83,38458.24219910847,43153.97771173849,8.568454680534918,4.539687964338782,179.74294205052007,-0.9038433299479702,1.0451380071252547,209.5809450846517,6.188164367830872
84,12,84,38459.24219910847,43154.97771173849,8.341812778603268,4.0718127786032685,181.68202080237745,-0.865798165638834,0.9062751654501742,211.1297028704112,5.59505668499944
85,13,85,38505.913946587534,43219.017804154304,8.101572700296735,3.527448071216617,181.63649851632047,-0.8396556765089609,0.7524277905144154,210.8976864663284,4.963555023971258
86,14,86,38506.913946587534,43220.017804154304,7.874154302670623,3.154584569732937,189.80563798219583,-0.7581835916829621,0.6686221143522906,207.581652304568,4.54147762703348
87,15,87,38507.913946587534,43221.017804154304,7.573694362017804,3.002640949554896,191.16913946587536,-0.7104644683628577,0.6167132088906911,209.3616614364694,4.273031806322383
88,16,88,38508.913946587534,43222.017804154304,7.236261127596439,2.7825370919881305,196.82640949554897,-0.6607875741914775,0.5859056181111637,213.07452069206727,4.052046253592991
89,17,89,38509.913946587534,43223.017804154304,6.939080118694362,2.63146884272997,194.75964391691397,-0.614765924730075,0.5635922836220489,216.9204981747293,3.856591846854709
90,18,90,38510.913946587534,43224.017804154304,6.649970326409496,2.4149406528189914,199.9703264094956,-0.5736490392092021,0.5363949291222094,218.80270749961915,3.674532570507452
91,19,91,38511.913946587534,43225.017804154304,6.396928783382789,2.1623293768546,202.35608308605345,-0.500460846701966,0.4859890642744434,228.9566912449445,3.457065834667608
92,20,92,38512.913946587534,43226.017804154304,6.171676557863502,1.8386053412462908,207.56973293768547,-0.3995965826700177,0.483478168727273,229.6574615597848,3.307279270872168
93,21,93,38513.913946587534,43227.017804154304,5.982729970326409,1.5983679525222552,218.50890207715133,-0.270779489611804,0.4803721019145467,225.91083064995067,3.141990945153697
94,22,94,38524.38335809807,43241.93462109956,5.797236255572066,1.4296433878157504,229.38781575037143,-0.1449641269548705,0.4884089759627669,224.00429130580332,2.971263390521004
95,23,95,38525.38335809807,43242.93462109956,5.634413075780089,1.3267013372956908,229.76374442793465,-0.070174557809569,0.5045679864840651,210.19305128763736,2.7891123278864773
96,0,96,38484.56994047619,43184.82142857143,5.614464285714286,1.2458630952380954,233.17708333333331,-0.0001322707746259,0.5323259954593159,189.57327576597356,2.619794560801616
97,1,97,38485.56994047619,43185.82142857143,6.322633928571429,1.258422619047619,233.85267857142856,-0.0318719414196973,0.5195286201009063,184.1037984116321,3.327963213394489
98,2,98,38449.24219910847,43144.97771173849,7.637890044576523,1.670029717682021,201.42793462109955,-0.4062292668583716,0.5825566818274786,184.9028292852733,4.576377809640702
99,3,99,38450.24219910847,43145.97771173849,8.556731054977712,2.647815750371471,191.16493313521545,-0.6305638840939946,0.8647752148687429,188.2611022572597,5.465959077328442
100,4,100,38451.24219910847,43146.97771173849,9.078736998514117,3.5763893016344723,188.2451708766716,-0.6797447818542651,1.0631311893909168,190.9432443601896,6.033600152618421
101,5,101,38452.24219910847,43147.97771173849,9.302362555720654,4.233209509658247,185.9153046062407,-0.6601244733415188,1.2014953740235488,195.8211095611576,6.372371801414658
102,6,102,38453.24219910847,43148.97771173849,9.363699851411589,4.61407132243685,193.2154531946508,-0.6341062995675715,1.2849189220302542,198.94499264869685,6.668142251928847
103,7,103,38454.24219910847,43149.97771173849,9.367325408618129,4.764279346210996,190.7845468053492,-0.6460721411260092,1.3411272596482713,202.13366590779,6.7272046024549965
104,8,104,38455.24219910847,43150.97771173849,9.356924219910846,4.773937592867757,180.41010401188709,-0.7895694861326528,1.3175631754368309,204.6490071671137,6.888434090282841
105,9,105,38456.24219910847,43151.97771173849,9.103164933135217,4.8338187221396725,182.07875185735512,-0.8928897908105062,1.2557184544847844,206.79501270245387,6.827095268560305
106,10,106,38457.24219910847,43152.97771173849,8.797503714710253,4.814041604754829,181.4517087667162,-0.9090978025508932,1.1608813572807577,208.1188950701336,6.586410930555083
107,11,107,38458.24219910847,43153.97771173849,8.568454680534918,4.539687964338782,179.74294205052007,-0.9038433299479702,1.0451380071252547,209.5809450846517,6.188164367830872
108,12,108,38459.24219910847,43154.97771173849,8.341812778603268,4.0718127786032685,181.68202080237745,-0.865798165638834,0.9062751654501742,211.1297028704112,5.59505668499944
109,13,109,38505.913946587534,43219.017804154304,8.101572700296735,3.527448071216617,181.63649851632047,-0.8396556765089609,0.7524277905144154,210.8976864663284,4.963555023971258
