,Unnamed: 0,datetime,Unnamed: 0.1,Unnamed: 0.1.1,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model
53,5,53,14569.586826347306,14569.586826347306,7.51248502994012,2.3005988023952093,245.23515151515156,0.5283560780580135,1.211155035211774,214.07881151821937,4.995419035860253
54,6,54,14570.586826347306,14570.586826347306,7.81125748502994,2.711377245508982,288.9963302752293,0.4238693581732308,1.3115562644207113,219.02784766862777,5.29854197407241
55,7,55,14571.586826347306,14571.586826347306,7.678652694610778,2.937125748502994,298.891277258567,0.3433006464200626,1.3970508387363283,221.1919823445689,5.471724884197474
56,8,56,14572.586826347306,14572.586826347306,7.2857485029940126,2.957185628742515,308.41339563862925,0.3053178461880956,1.3423101608674797,224.71278361528368,5.427452924480994
57,9,57,14573.586826347306,14573.586826347306,6.853922155688623,2.748502994011976,298.3228013029316,0.2815895615640474,1.260545275833456,227.44378662718992,5.233087003363048
58,10,58,14574.586826347306,14574.586826347306,6.470688622754492,2.473652694610778,299.6795527156549,0.2944495413571899,1.1552727328658745,228.93917343150676,4.901928240398337
59,11,59,14575.586826347306,14575.586826347306,6.04377245508982,2.185928143712575,282.4861198738171,0.3201674701988725,0.9842576226168452,232.11636772865825,4.396606695814453
60,12,60,14576.586826347306,14576.586826347306,5.5943712574850295,1.7940119760479043,276.76221498371336,0.3377588650585907,0.7553528878717307,234.34806288435243,3.7999934415352894
61,13,61,14577.586826347306,14577.586826347306,5.146916167664671,1.4586826347305388,252.10474683544305,0.4292020463623464,0.5225008178149794,223.48339084704605,3.232896925231812
62,14,62,14578.586826347306,14578.586826347306,4.799850299401198,1.2817365269461078,248.51661341853037,0.3532210659317914,0.4482166028584788,207.52031776096996,2.912484434367595
63,15,63,14579.586826347306,14579.586826347306,4.614550898203593,1.154491017964072,228.1209523809524,0.3234874639654124,0.4202163552098103,190.5878024199112,2.725546772386683
64,16,64,14580.586826347306,14580.586826347306,4.436556886227545,1.1011976047904193,225.79655172413797,0.2862210785653881,0.4064734890726282,176.44493722922485,2.5535095108525194
65,17,65,14581.586826347306,14581.586826347306,4.2518562874251495,1.081736526946108,217.3443396226415,0.2837057064932069,0.4047122032901136,162.47241056759523,2.392341071126257
66,18,66,14568.654545454545,14568.654545454545,4.070848484848486,1.0915151515151515,227.95387096774192,0.2489791888216772,0.4206686826237419,152.19946452525576,2.2707914477513658
67,19,67,14569.654545454545,14569.654545454545,3.8802121212121214,1.0933333333333333,220.9575562700965,0.238881762665045,0.4566500423501001,132.3943025238769,2.227466339743303
68,20,68,14570.654545454545,14570.654545454545,3.641242424242424,1.1351515151515152,215.9136363636364,0.2360722442387427,0.4731386403403042,126.99152579366884,2.127916273298391
69,21,69,14571.654545454545,14571.654545454545,3.4572121212121214,1.1033333333333335,206.506309148265,0.1529934284545621,0.5066893977481193,113.93753141321476,2.0430329938755483
