datetime,ws,wdir,temp
08/16/22 08:30:00 AM,84.49,124.9,0
08/16/22 09:00:00 AM,0.67,161.5,0
08/16/22 09:30:00 AM,0.33,141.8,0
08/16/22 10:00:00 AM,0.67,123.5,0
08/16/22 10:30:00 AM,0.67,43.5,0
08/16/22 11:00:00 AM,1,43.5,0
08/16/22 11:30:00 AM,2.34,7,0
08/16/22 12:00:00 PM,3.01,2.8,0
08/16/22 12:30:00 PM,3.01,338.3,0
08/16/22 01:00:00 PM,3.67,351,0
08/16/22 01:30:00 PM,3.01,355.2,0
08/16/22 02:00:00 PM,3.67,349.6,0
08/16/22 02:30:00 PM,3.67,349.6,0
08/16/22 03:00:00 PM,3.67,345.4,0
08/16/22 03:30:00 PM,3.34,342.6,0
08/16/22 04:00:00 PM,3.34,346.8,0
08/16/22 04:30:00 PM,3.34,345.4,0
08/16/22 05:00:00 PM,3.01,351,0
08/16/22 05:30:00 PM,2.67,349.6,0
08/16/22 06:00:00 PM,2.34,14,0
08/16/22 06:30:00 PM,2,12.6,0
08/16/22 07:00:00 PM,1.34,16.8,0
08/16/22 07:30:00 PM,1,49.1,0
08/16/22 08:00:00 PM,1,28.1,0
08/16/22 08:30:00 PM,0.67,47.7,0
08/16/22 09:00:00 PM,0.33,71.6,0
08/16/22 09:30:00 PM,1,61.8,0
08/16/22 10:00:00 PM,1.34,1.4,0
08/16/22 10:30:00 PM,1.34,292,0
08/16/22 11:00:00 PM,1.34,21.1,0
08/16/22 11:30:00 PM,0.67,37.9,0
08/17/22 12:00:00 AM,0.33,64.6,0
08/17/22 12:30:00 AM,0.67,75.8,0
08/17/22 01:00:00 AM,0.67,338.3,0
08/17/22 01:30:00 AM,0.67,18.3,0
08/17/22 02:00:00 AM,0,53.3,0
08/17/22 02:30:00 AM,0.33,53.3,0
08/17/22 03:00:00 AM,0.33,53.3,0
08/17/22 03:30:00 AM,1,154.4,0
08/17/22 04:00:00 AM,1.67,213.4,0
08/17/22 04:30:00 AM,0.67,161.5,0
08/17/22 05:00:00 AM,1,216.2,0
08/17/22 05:30:00 AM,1,179.7,0
08/17/22 06:00:00 AM,0.67,136.2,0
08/17/22 06:30:00 AM,1.34,244.3,0
08/17/22 07:00:00 AM,1,183.9,0
08/17/22 07:30:00 AM,0.33,150.2,0
08/17/22 08:00:00 AM,1.34,43.5,0
08/17/22 08:30:00 AM,2,14,0
08/17/22 09:00:00 AM,2.34,7,0
08/17/22 09:30:00 AM,2.34,355.2,0
08/17/22 10:00:00 AM,3.34,7,0
08/17/22 10:30:00 AM,3.34,346.8,0
08/17/22 11:00:00 AM,3.67,342.6,0
08/17/22 11:30:00 AM,3.67,344,0
08/17/22 12:00:00 PM,3.67,355.2,0
08/17/22 12:30:00 PM,4.68,355.2,0
08/17/22 01:00:00 PM,4.68,349.6,0
08/17/22 01:30:00 PM,4.01,355.2,0
08/17/22 02:00:00 PM,4.34,352.4,0
08/17/22 02:30:00 PM,4.34,348.2,0
08/17/22 03:00:00 PM,4.34,352.4,0
08/17/22 03:30:00 PM,4.34,355.2,0
08/17/22 04:00:00 PM,4.01,355.2,0
08/17/22 04:30:00 PM,4.34,351,0
08/17/22 05:00:00 PM,3.67,355.2,0
08/17/22 05:30:00 PM,4.01,355.2,0
08/17/22 06:00:00 PM,3.34,353.8,0
08/17/22 06:30:00 PM,3.01,335.5,0
08/17/22 07:00:00 PM,3.01,349.6,0
08/17/22 07:30:00 PM,2.34,336.9,0
08/17/22 08:00:00 PM,3.01,297.6,0
08/17/22 08:30:00 PM,2.34,325.7,0
08/17/22 09:00:00 PM,1.67,11.2,0
08/17/22 09:30:00 PM,2,355.2,0
08/17/22 10:00:00 PM,1.34,37.9,0
08/17/22 10:30:00 PM,0.33,102.5,0
08/17/22 11:00:00 PM,0.33,133.4,0
08/17/22 11:30:00 PM,0.67,164.3,0
08/18/22 12:00:00 AM,0.67,223.2,0
08/18/22 12:30:00 AM,1,213.4,0
08/18/22 01:00:00 AM,1,176.9,0
08/18/22 01:30:00 AM,0.67,186.7,0
08/18/22 02:00:00 AM,1,251.3,0
08/18/22 02:30:00 AM,2,224.6,0
08/18/22 03:00:00 AM,2,212,0
08/18/22 03:30:00 AM,1.67,223.2,0
08/18/22 04:00:00 AM,1,175.5,0
08/18/22 04:30:00 AM,1,178.3,0
08/18/22 05:00:00 AM,0.33,251.3,0
08/18/22 05:30:00 AM,0.33,251.3,0
08/18/22 06:00:00 AM,0,251.3,0
08/18/22 06:30:00 AM,0.67,224.6,0
08/18/22 07:00:00 AM,1,192.3,0
08/18/22 07:30:00 AM,2.34,234.5,0
08/18/22 08:00:00 AM,2,247.1,0
08/18/22 08:30:00 AM,3.34,261.1,0
08/18/22 09:00:00 AM,3.34,262.5,0
08/18/22 09:30:00 AM,2,280.8,0
08/18/22 10:00:00 AM,2.67,11.2,0
08/18/22 10:30:00 AM,3.01,9.8,0
08/18/22 11:00:00 AM,3.34,7,0
08/18/22 11:30:00 AM,3.34,0,0
08/18/22 12:00:00 PM,3.67,348.2,0
08/18/22 12:30:00 PM,4.34,7,0
08/18/22 01:00:00 PM,5.01,12.6,0
08/18/22 01:30:00 PM,5.68,7,0
08/18/22 02:00:00 PM,5.68,11.2,0
08/18/22 02:30:00 PM,5.68,11.2,0
08/18/22 03:00:00 PM,6.01,9.8,0
08/18/22 03:30:00 PM,6.01,9.8,0
08/18/22 04:00:00 PM,5.68,11.2,0
08/18/22 04:30:00 PM,6.01,7,0
08/18/22 05:00:00 PM,5.34,12.6,0
08/18/22 05:30:00 PM,5.01,11.2,0
08/18/22 06:00:00 PM,4.01,1.4,0
08/18/22 06:30:00 PM,4.01,349.6,0
08/18/22 07:00:00 PM,3.34,355.2,0
08/18/22 07:30:00 PM,2.34,348.2,0
08/18/22 08:00:00 PM,2.34,5.6,0
08/18/22 08:30:00 PM,1.67,4.2,0
08/18/22 09:00:00 PM,1.67,9.8,0
08/18/22 09:30:00 PM,1,32.3,0
08/18/22 10:00:00 PM,0.33,59,0
08/18/22 10:30:00 PM,0.33,59,0
08/18/22 11:00:00 PM,0,59,0
08/18/22 11:30:00 PM,0,66,0
08/19/22 12:00:00 AM,0.33,98.3,0
08/19/22 12:30:00 AM,0.33,355.2,0
08/19/22 01:00:00 AM,0.33,352.4,0
08/19/22 01:30:00 AM,0.33,352.4,0
08/19/22 02:00:00 AM,0.33,301.8,0
08/19/22 02:30:00 AM,0.33,172.7,0
08/19/22 03:00:00 AM,1.34,209.2,0
08/19/22 03:30:00 AM,1,186.7,0
08/19/22 04:00:00 AM,1.34,183.9,0
08/19/22 04:30:00 AM,1,174.1,0
08/19/22 05:00:00 AM,0.67,317.3,0
08/19/22 05:30:00 AM,1,196.5,0
08/19/22 06:00:00 AM,1.67,219,0
08/19/22 06:30:00 AM,2.34,255.5,0
08/19/22 07:00:00 AM,4.34,279.4,0
08/19/22 07:30:00 AM,4.68,258.3,0
08/19/22 08:00:00 AM,4.01,268.1,0
08/19/22 08:30:00 AM,3.01,280.8,0
08/19/22 09:00:00 AM,3.34,5.6,0
08/19/22 09:30:00 AM,2.67,5.6,0
08/19/22 10:00:00 AM,3.01,355.2,0
08/19/22 10:30:00 AM,3.34,355.2,0
08/19/22 11:00:00 AM,3.67,1.4,0
08/19/22 11:30:00 AM,3.34,348.2,0
08/19/22 12:00:00 PM,4.34,7,0
08/19/22 12:30:00 PM,5.01,8.4,0
08/19/22 01:00:00 PM,6.68,9.8,0
08/19/22 01:30:00 PM,7.01,8.4,0
08/19/22 02:00:00 PM,7.01,8.4,0
08/19/22 02:30:00 PM,6.35,11.2,0
08/19/22 03:00:00 PM,6.01,11.2,0
08/19/22 03:30:00 PM,5.68,14,0
08/19/22 04:00:00 PM,6.35,12.6,0
08/19/22 04:30:00 PM,6.35,9.8,0
08/19/22 05:00:00 PM,5.01,4.2,0
08/19/22 05:30:00 PM,4.68,355.2,0
08/19/22 06:00:00 PM,4.34,345.4,0
08/19/22 06:30:00 PM,3.34,345.4,0
08/19/22 07:00:00 PM,3.67,339.7,0
08/19/22 07:30:00 PM,3.34,339.7,0
08/19/22 08:00:00 PM,3.01,297.6,0
08/19/22 08:30:00 PM,2,304.7,0
08/19/22 09:00:00 PM,2,16.8,0
08/19/22 09:30:00 PM,2.67,353.8,0
08/19/22 10:00:00 PM,2,2.8,0
08/19/22 10:30:00 PM,3.34,279.4,0
08/19/22 11:00:00 PM,3.01,327.1,0
08/19/22 11:30:00 PM,2,334.1,0
08/20/22 12:00:00 AM,3.01,1.4,0
08/20/22 12:30:00 AM,3.01,351,0
08/20/22 01:00:00 AM,2.34,353.8,0
08/20/22 01:30:00 AM,2.34,22.5,0
08/20/22 02:00:00 AM,0.33,122.1,0
08/20/22 02:30:00 AM,1.67,355.2,0
08/20/22 03:00:00 AM,2,338.3,0
08/20/22 03:30:00 AM,1,26.7,0
08/20/22 04:00:00 AM,0.67,59,0
08/20/22 04:30:00 AM,0.33,42.1,0
08/20/22 05:00:00 AM,1,44.9,0
08/20/22 05:30:00 AM,1.34,32.3,0
08/20/22 06:00:00 AM,1.67,23.9,0
08/20/22 06:30:00 AM,1.67,336.9,0
08/20/22 07:00:00 AM,1.67,16.8,0
08/20/22 07:30:00 AM,1.34,30.9,0
08/20/22 08:00:00 AM,1,36.5,0
08/20/22 08:30:00 AM,1.67,342.6,0
08/20/22 09:00:00 AM,2,336.9,0
08/20/22 09:30:00 AM,1.34,304.7,0
08/20/22 10:00:00 AM,1,30.9,0
08/20/22 10:30:00 AM,0.67,44.9,0
08/20/22 11:00:00 AM,2.34,9.8,0
08/20/22 11:30:00 AM,2.34,353.8,0
08/20/22 12:00:00 PM,2,342.6,0
08/20/22 12:30:00 PM,1.34,331.3,0
08/20/22 01:00:00 PM,2.67,348.2,0
08/20/22 01:30:00 PM,3.34,345.4,0
08/20/22 02:00:00 PM,3.67,349.6,0
08/20/22 02:30:00 PM,3.67,342.6,0
08/20/22 03:00:00 PM,4.01,351,0
08/20/22 03:30:00 PM,3.34,346.8,0
08/20/22 04:00:00 PM,3.34,349.6,0
08/20/22 04:30:00 PM,3.34,348.2,0
08/20/22 05:00:00 PM,3.67,345.4,0
08/20/22 05:30:00 PM,3.67,351,0
08/20/22 06:00:00 PM,3.34,355.2,0
08/20/22 06:30:00 PM,3.34,353.8,0
08/20/22 07:00:00 PM,3.34,349.6,0
08/20/22 07:30:00 PM,3.34,355.2,0
08/20/22 08:00:00 PM,3.01,355.2,0
08/20/22 08:30:00 PM,2.34,355.2,0
08/20/22 09:00:00 PM,2.34,352.4,0
08/20/22 09:30:00 PM,2.34,7,0
08/20/22 10:00:00 PM,1.34,43.5,0
08/20/22 10:30:00 PM,1,49.1,0
08/20/22 11:00:00 PM,1.67,22.5,0
08/20/22 11:30:00 PM,2.67,352.4,0
08/21/22 12:00:00 AM,3.01,355.2,0
08/21/22 12:30:00 AM,3.01,271,0
08/21/22 01:00:00 AM,2.34,331.3,0
08/21/22 01:30:00 AM,2.34,351,0
08/21/22 02:00:00 AM,2.67,351,0
08/21/22 02:30:00 AM,3.01,1.4,0
08/21/22 03:00:00 AM,2,12.6,0
08/21/22 03:30:00 AM,1.34,22.5,0
08/21/22 04:00:00 AM,1,25.3,0
08/21/22 04:30:00 AM,1.34,23.9,0
08/21/22 05:00:00 AM,0.67,50.5,0
08/21/22 05:30:00 AM,0.67,21.1,0
08/21/22 06:00:00 AM,0,29.5,0
08/21/22 06:30:00 AM,0.67,176.9,0
08/21/22 07:00:00 AM,1.34,233.1,0
08/21/22 07:30:00 AM,0.67,171.3,0
08/21/22 08:00:00 AM,0.33,161.5,0
08/21/22 08:30:00 AM,0.33,185.3,0
08/21/22 09:00:00 AM,0.67,154.4,0
08/21/22 09:30:00 AM,0.33,167.1,0
08/21/22 10:00:00 AM,1,355.2,0
08/21/22 10:30:00 AM,2.34,9.8,0
08/21/22 11:00:00 AM,3.01,349.6,0
08/21/22 11:30:00 AM,3.34,352.4,0
08/21/22 12:00:00 PM,3.67,1.4,0
08/21/22 12:30:00 PM,4.34,2.8,0
08/21/22 01:00:00 PM,4.68,18.3,0
08/21/22 01:30:00 PM,5.34,8.4,0
08/21/22 02:00:00 PM,5.34,12.6,0
08/21/22 02:30:00 PM,6.01,18.3,0
08/21/22 03:00:00 PM,6.01,18.3,0
08/21/22 03:30:00 PM,5.34,2.8,0
08/21/22 04:00:00 PM,4.68,352.4,0
08/21/22 04:30:00 PM,5.34,8.4,0
08/21/22 05:00:00 PM,5.01,7,0
08/21/22 05:30:00 PM,4.34,2.8,0
08/21/22 06:00:00 PM,4.01,341.2,0
08/21/22 06:30:00 PM,3.34,0,0
08/21/22 07:00:00 PM,3.34,349.6,0
08/21/22 07:30:00 PM,4.01,349.6,0
08/21/22 08:00:00 PM,3.67,353.8,0
08/21/22 08:30:00 PM,2.67,351,0
08/21/22 09:00:00 PM,2.34,355.2,0
08/21/22 09:30:00 PM,2,352.4,0
08/21/22 10:00:00 PM,1.34,11.2,0
08/21/22 10:30:00 PM,1,37.9,0
08/21/22 11:00:00 PM,1,42.1,0
08/21/22 11:30:00 PM,1.67,4.2,0
08/22/22 12:00:00 AM,0.67,40.7,0
08/22/22 12:30:00 AM,0.33,44.9,0
08/22/22 01:00:00 AM,0.33,51.9,0
08/22/22 01:30:00 AM,0.33,53.3,0
08/22/22 02:00:00 AM,0.33,178.3,0
08/22/22 02:30:00 AM,0.67,175.5,0
08/22/22 03:00:00 AM,1,207.8,0
08/22/22 03:30:00 AM,1,235.9,0
08/22/22 04:00:00 AM,1,244.3,0
08/22/22 04:30:00 AM,0.67,216.2,0
08/22/22 05:00:00 AM,1,189.5,0
08/22/22 05:30:00 AM,0.67,176.9,0
08/22/22 06:00:00 AM,1,183.9,0
08/22/22 06:30:00 AM,0.67,178.3,0
08/22/22 07:00:00 AM,0.67,183.9,0
08/22/22 07:30:00 AM,1,183.9,0
08/22/22 08:00:00 AM,1.34,210.6,0
08/22/22 08:30:00 AM,2,256.9,0
08/22/22 09:00:00 AM,2.34,258.3,0
08/22/22 09:30:00 AM,2,271,0
08/22/22 10:00:00 AM,3.01,9.8,0
08/22/22 10:30:00 AM,3.34,8.4,0
08/22/22 11:00:00 AM,4.01,7,0
08/22/22 11:30:00 AM,4.68,12.6,0
08/22/22 12:00:00 PM,5.34,5.6,0
08/22/22 12:30:00 PM,6.01,2.8,0
08/22/22 01:00:00 PM,5.68,4.2,0
08/22/22 01:30:00 PM,5.34,4.2,0
08/22/22 02:00:00 PM,5.34,9.8,0
08/22/22 02:30:00 PM,5.34,11.2,0
08/22/22 03:00:00 PM,5.68,7,0
08/22/22 03:30:00 PM,6.01,5.6,0
08/22/22 04:00:00 PM,6.01,8.4,0
08/22/22 04:30:00 PM,5.01,9.8,0
08/22/22 05:00:00 PM,5.01,8.4,0
08/22/22 05:30:00 PM,4.68,355.2,0
08/22/22 06:00:00 PM,4.34,355.2,0
08/22/22 06:30:00 PM,4.01,355.2,0
08/22/22 07:00:00 PM,3.34,344,0
08/22/22 07:30:00 PM,3.01,345.4,0
08/22/22 08:00:00 PM,3.01,351,0
08/22/22 08:30:00 PM,3.34,342.6,0
08/22/22 09:00:00 PM,3.01,348.2,0
08/22/22 09:30:00 PM,2.67,342.6,0
08/22/22 10:00:00 PM,2,345.4,0
08/22/22 10:30:00 PM,2.34,325.7,0
08/22/22 11:00:00 PM,2.67,329.9,0
08/22/22 11:30:00 PM,2,325.7,0
08/23/22 12:00:00 AM,2.34,335.5,0
08/23/22 12:30:00 AM,2,317.3,0
08/23/22 01:00:00 AM,1.34,294.8,0
08/23/22 01:30:00 AM,1,18.3,0
08/23/22 02:00:00 AM,1,8.4,0
08/23/22 02:30:00 AM,2,12.6,0
08/23/22 03:00:00 AM,2,342.6,0
08/23/22 03:30:00 AM,2.34,355.2,0
08/23/22 04:00:00 AM,2,12.6,0
08/23/22 04:30:00 AM,0.33,32.3,0
08/23/22 05:00:00 AM,0,44.9,0
08/23/22 05:30:00 AM,0.67,144.6,0
08/23/22 06:00:00 AM,1,175.5,0
08/23/22 06:30:00 AM,1,186.7,0
08/23/22 07:00:00 AM,0.67,171.3,0
08/23/22 07:30:00 AM,1.34,213.4,0
08/23/22 08:00:00 AM,1.34,210.6,0
08/23/22 08:30:00 AM,2.34,258.3,0
08/23/22 09:00:00 AM,2.34,283.6,0
08/23/22 09:30:00 AM,3.01,8.4,0
08/23/22 10:00:00 AM,3.34,7,0
08/23/22 10:30:00 AM,3.34,345.4,0
08/23/22 11:00:00 AM,3.67,341.2,0
08/23/22 11:30:00 AM,5.01,8.4,0
08/23/22 12:00:00 PM,5.34,11.2,0
08/23/22 12:30:00 PM,5.68,11.2,0
08/23/22 01:00:00 PM,5.34,14,0
08/23/22 01:30:00 PM,5.68,11.2,0
08/23/22 02:00:00 PM,6.01,14,0
08/23/22 02:30:00 PM,5.34,0,0
08/23/22 03:00:00 PM,5.34,355.2,0
08/23/22 03:30:00 PM,4.68,0,0
08/23/22 04:00:00 PM,4.34,9.8,0
08/23/22 04:30:00 PM,4.34,5.6,0
08/23/22 05:00:00 PM,3.67,353.8,0
08/23/22 05:30:00 PM,3.01,342.6,0
08/23/22 06:00:00 PM,3.34,355.2,0
08/23/22 06:30:00 PM,3.34,308.9,0
08/23/22 07:00:00 PM,2.67,338.3,0
08/23/22 07:30:00 PM,2.34,318.7,0
08/23/22 08:00:00 PM,2.67,342.6,0
08/23/22 08:30:00 PM,2,317.3,0
08/23/22 09:00:00 PM,2,5.6,0
08/23/22 09:30:00 PM,1.34,345.4,0
08/23/22 10:00:00 PM,0.33,49.1,0
08/23/22 10:30:00 PM,0,150.2,0
08/23/22 11:00:00 PM,1,223.2,0
08/23/22 11:30:00 PM,2.34,328.5,0
08/24/22 12:00:00 AM,2,2.8,0
08/24/22 12:30:00 AM,2,344,0
08/24/22 01:00:00 AM,2,334.1,0
08/24/22 01:30:00 AM,2.34,324.3,0
08/24/22 02:00:00 AM,2.34,335.5,0
08/24/22 02:30:00 AM,2.67,341.2,0
08/24/22 03:00:00 AM,2,322.9,0
08/24/22 03:30:00 AM,0.67,105.3,0
08/24/22 04:00:00 AM,0.67,32.3,0
08/24/22 04:30:00 AM,1,15.4,0
08/24/22 05:00:00 AM,1.34,57.6,0
08/24/22 05:30:00 AM,0,81.4,0
08/24/22 06:00:00 AM,0,85.6,0
08/24/22 06:30:00 AM,0.33,146,0
08/24/22 07:00:00 AM,0.33,196.5,0
08/24/22 07:30:00 AM,0.33,189.5,0
08/24/22 08:00:00 AM,1.34,47.7,0
08/24/22 08:30:00 AM,1.67,12.6,0
08/24/22 09:00:00 AM,2.34,8.4,0
08/24/22 09:30:00 AM,2.34,26.7,0
08/24/22 10:00:00 AM,3.01,8.4,0
08/24/22 10:30:00 AM,3.67,4.2,0
08/24/22 11:00:00 AM,3.34,1.4,0
08/24/22 11:30:00 AM,3.34,2.8,0
08/24/22 12:00:00 PM,3.34,2.8,0
08/24/22 12:30:00 PM,3.67,11.2,0
08/24/22 01:00:00 PM,3.34,12.6,0
08/24/22 01:30:00 PM,3.67,12.6,0
08/24/22 02:00:00 PM,3.34,12.6,0
08/24/22 02:30:00 PM,3.01,2.8,0
08/24/22 03:00:00 PM,3.34,353.8,0
08/24/22 03:30:00 PM,3.67,353.8,0
08/24/22 04:00:00 PM,3.67,0,0
08/24/22 04:30:00 PM,3.67,0,0
08/24/22 05:00:00 PM,3.67,349.6,0
08/24/22 05:30:00 PM,2.34,280.8,0
08/24/22 06:00:00 PM,2.34,310.3,0
08/24/22 06:30:00 PM,3.01,348.2,0
08/24/22 07:00:00 PM,2.67,344,0
08/24/22 07:30:00 PM,1.67,335.5,0
08/24/22 08:00:00 PM,2,256.9,0
08/24/22 08:30:00 PM,2.67,279.4,0
08/24/22 09:00:00 PM,2.67,268.1,0
08/24/22 09:30:00 PM,2.67,272.4,0
08/24/22 10:00:00 PM,1.67,278,0
08/24/22 10:30:00 PM,1.34,15.4,0
08/24/22 11:00:00 PM,1.34,14,0
08/24/22 11:30:00 PM,1.34,1.4,0
08/25/22 12:00:00 AM,0.67,39.3,0
08/25/22 12:30:00 AM,0.67,4.2,0
08/25/22 01:00:00 AM,0,53.3,0
08/25/22 01:30:00 AM,0.33,89.9,0
08/25/22 02:00:00 AM,1,219,0
08/25/22 02:30:00 AM,0.67,262.5,0
08/25/22 03:00:00 AM,2.34,11.2,0
08/25/22 03:30:00 AM,3.01,355.2,0
08/25/22 04:00:00 AM,2.67,336.9,0
08/25/22 04:30:00 AM,2.34,341.2,0
08/25/22 05:00:00 AM,1.67,12.6,0
08/25/22 05:30:00 AM,1,1.4,0
08/25/22 06:00:00 AM,0.33,25.3,0
08/25/22 06:30:00 AM,0.33,21.1,0
08/25/22 07:00:00 AM,0.67,186.7,0
08/25/22 07:30:00 AM,0.33,176.9,0
08/25/22 08:00:00 AM,0.67,157.2,0
08/25/22 08:30:00 AM,1,146,0
08/25/22 09:00:00 AM,1.67,251.3,0
08/25/22 09:30:00 AM,0.67,332.7,0
08/25/22 10:00:00 AM,2,353.8,0
08/25/22 10:30:00 AM,3.34,2.8,0
08/25/22 11:00:00 AM,4.01,7,0
08/25/22 11:30:00 AM,4.01,355.2,0
08/25/22 12:00:00 PM,4.01,355.2,0
08/25/22 12:30:00 PM,5.01,1.4,0
08/25/22 01:00:00 PM,6.01,12.6,0
08/25/22 01:30:00 PM,4.68,352.4,0
08/25/22 02:00:00 PM,4.68,349.6,0
08/25/22 02:30:00 PM,5.01,355.2,0
08/25/22 03:00:00 PM,4.01,355.2,0
08/25/22 03:30:00 PM,4.34,355.2,0
08/25/22 04:00:00 PM,4.01,355.2,0
08/25/22 04:30:00 PM,4.01,351,0
08/25/22 05:00:00 PM,4.34,351,0
08/25/22 05:30:00 PM,4.68,355.2,0
08/25/22 06:00:00 PM,4.01,345.4,0
08/25/22 06:30:00 PM,3.67,339.7,0
08/25/22 07:00:00 PM,3.01,342.6,0
08/25/22 07:30:00 PM,2.67,339.7,0
08/25/22 08:00:00 PM,2,355.2,0
08/25/22 08:30:00 PM,2.67,304.7,0
08/25/22 09:00:00 PM,1.67,348.2,0
08/25/22 09:30:00 PM,1,301.8,0
08/25/22 10:00:00 PM,0.67,110.9,0
08/25/22 10:30:00 PM,1,299,0
08/25/22 11:00:00 PM,0.33,212,0
08/25/22 11:30:00 PM,0.67,199.4,0
08/26/22 12:00:00 AM,1.34,254.1,0
08/26/22 12:30:00 AM,1.34,261.1,0
08/26/22 01:00:00 AM,0,262.5,0
08/26/22 01:30:00 AM,1,261.1,0
08/26/22 02:00:00 AM,0.67,258.3,0
08/26/22 02:30:00 AM,0.67,202.2,0
08/26/22 03:00:00 AM,1,255.5,0
08/26/22 03:30:00 AM,0,242.9,0
08/26/22 04:00:00 AM,0.33,233.1,0
08/26/22 04:30:00 AM,1,203.6,0
08/26/22 05:00:00 AM,1,171.3,0
08/26/22 05:30:00 AM,1,169.9,0
08/26/22 06:00:00 AM,0.67,190.9,0
08/26/22 06:30:00 AM,0.67,190.9,0
08/26/22 07:00:00 AM,1,196.5,0
08/26/22 07:30:00 AM,1.34,227.4,0
08/26/22 08:00:00 AM,2.34,268.1,0
08/26/22 08:30:00 AM,1.34,282.2,0
08/26/22 09:00:00 AM,1.67,341.2,0
08/26/22 09:30:00 AM,2,11.2,0
08/26/22 10:00:00 AM,3.01,8.4,0
08/26/22 10:30:00 AM,3.34,349.6,0
08/26/22 11:00:00 AM,3.34,349.6,0
08/26/22 11:30:00 AM,3.67,355.2,0
08/26/22 12:00:00 PM,4.34,4.2,0
08/26/22 12:30:00 PM,4.68,1.4,0
08/26/22 01:00:00 PM,4.68,9.8,0
08/26/22 01:30:00 PM,4.68,5.6,0
08/26/22 02:00:00 PM,5.01,5.6,0
08/26/22 02:30:00 PM,4.68,4.2,0
08/26/22 03:00:00 PM,4.34,7,0
08/26/22 03:30:00 PM,3.67,348.2,0
08/26/22 04:00:00 PM,4.68,355.2,0
08/26/22 04:30:00 PM,6.35,7,0
08/26/22 05:00:00 PM,5.68,349.6,0
08/26/22 05:30:00 PM,4.34,349.6,0
08/26/22 06:00:00 PM,4.01,348.2,0
08/26/22 06:30:00 PM,3.01,336.9,0
08/26/22 07:00:00 PM,3.01,346.8,0
08/26/22 07:30:00 PM,2.67,351,0
08/26/22 08:00:00 PM,2.67,1.4,0
08/26/22 08:30:00 PM,1.67,349.6,0
08/26/22 09:00:00 PM,2,16.8,0
08/26/22 09:30:00 PM,0.67,70.2,0
08/26/22 10:00:00 PM,0,89.9,0
08/26/22 10:30:00 PM,0,89.9,0
08/26/22 11:00:00 PM,0,89.9,0
08/26/22 11:30:00 PM,0.33,89.9,0
08/27/22 12:00:00 AM,0.33,89.9,0
08/27/22 12:30:00 AM,0,89.9,0
08/27/22 01:00:00 AM,0,89.9,0
08/27/22 01:30:00 AM,0,89.9,0
08/27/22 02:00:00 AM,0.67,89.9,0
08/27/22 02:30:00 AM,0.33,96.9,0
08/27/22 03:00:00 AM,0.33,123.5,0
08/27/22 03:30:00 AM,0.67,181.1,0
08/27/22 04:00:00 AM,0.67,176.9,0
08/27/22 04:30:00 AM,1,168.5,0
08/27/22 05:00:00 AM,0.67,192.3,0
08/27/22 05:30:00 AM,1.34,160,0
08/27/22 06:00:00 AM,1,176.9,0
08/27/22 06:30:00 AM,1.34,162.9,0
08/27/22 07:00:00 AM,0.67,160,0
08/27/22 07:30:00 AM,1,154.4,0
08/27/22 08:00:00 AM,1,213.4,0
08/27/22 08:30:00 AM,2.34,259.7,0
08/27/22 09:00:00 AM,2.67,258.3,0
08/27/22 09:30:00 AM,2.34,351,0
08/27/22 10:00:00 AM,3.01,9.8,0
08/27/22 10:30:00 AM,3.34,4.2,0
08/27/22 11:00:00 AM,3.67,351,0
08/27/22 11:30:00 AM,3.67,8.4,0
08/27/22 12:00:00 PM,4.34,4.2,0
08/27/22 12:30:00 PM,5.01,4.2,0
08/27/22 01:00:00 PM,5.01,7,0
08/27/22 01:30:00 PM,5.34,0,0
08/27/22 02:00:00 PM,4.68,355.2,0
08/27/22 02:30:00 PM,6.35,5.6,0
08/27/22 03:00:00 PM,4.68,342.6,0
08/27/22 03:30:00 PM,4.68,1.4,0
08/27/22 04:00:00 PM,4.68,7,0
08/27/22 04:30:00 PM,4.34,7,0
08/27/22 05:00:00 PM,5.34,9.8,0
08/27/22 05:30:00 PM,5.01,7,0
08/27/22 06:00:00 PM,4.01,355.2,0
08/27/22 06:30:00 PM,4.01,344,0
08/27/22 07:00:00 PM,3.01,334.1,0
08/27/22 07:30:00 PM,2.67,314.5,0
08/27/22 08:00:00 PM,3.01,339.7,0
08/27/22 08:30:00 PM,2.34,338.3,0
08/27/22 09:00:00 PM,2,338.3,0
08/27/22 09:30:00 PM,2.34,355.2,0
08/27/22 10:00:00 PM,1.67,43.5,0
08/27/22 10:30:00 PM,0.33,78.6,0
08/27/22 11:00:00 PM,0.67,78.6,0
08/27/22 11:30:00 PM,0.67,78.6,0
08/28/22 12:00:00 AM,0.33,78.6,0
08/28/22 12:30:00 AM,0.33,78.6,0
08/28/22 01:00:00 AM,0,78.6,0
08/28/22 01:30:00 AM,0,78.6,0
08/28/22 02:00:00 AM,0,78.6,0
08/28/22 02:30:00 AM,0.33,78.6,0
08/28/22 03:00:00 AM,0,78.6,0
08/28/22 03:30:00 AM,0.33,78.6,0
08/28/22 04:00:00 AM,0.67,78.6,0
08/28/22 04:30:00 AM,0.33,78.6,0
08/28/22 05:00:00 AM,0.33,78.6,0
08/28/22 05:30:00 AM,0.67,169.9,0
08/28/22 06:00:00 AM,0.67,167.1,0
08/28/22 06:30:00 AM,0.67,158.6,0
08/28/22 07:00:00 AM,1,155.8,0
